dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a
2889,766.7626008929615,50209.622117674255,80537.51609202949,0.0,3480.527901349066,20817.1343323474,173398.3826041069,4876.096503099633,3014.27051729538,0.0,0.0,0.0,0.0,50688.18980215354,0.0,828.9989499236508,10261.599720685717,0.0,422.3166958342223,0.0,0.0,0.8561980794918729,49.60976420164524,55.94452065942685,0.0,4.885147869202633,20.48932198985473,121.10128983434075,3.4911654395753464,2.273970600108602,0.0,0.0,0.0,0.0,13.438329452518666,0.0,0.6055599509083133,14.431690486527083,0.0,0.26822168754114795,0.0,0.0
2890,7905.713966355003,57176.853947059826,106193.99301776303,15355.155278743292,0.0,77400.73716225303,249555.64019801887,16886.09517967864,0.0,0.0,0.0,0.0,38.751907567379156,67243.9089705755,0.0,793.8108515741725,9434.486880854796,0.0,0.0,0.0,0.0,2.760837615763513,57.109829359617905,87.13350024819928,19.571163232987637,0.0,48.16398624726527,265.2487256771034,12.162168755795582,0.0,0.0,0.0,0.0,0.009014748536357522,13.676202756676238,0.0,1.1551117058495812,10.978053658729221,0.0,0.0,0.0,0.0
2891,2912.561094831533,63084.381590593825,56775.88921721003,37988.18220295406,38217.9272896583,50979.882424076575,116811.1790961095,21814.660127290204,1215.163834500783,13.658315543823656,12.536885119005154,30.88484381433829,0.0,57601.45848492089,986.3224774106498,4914.12063047844,25120.082144862237,0.0,2396.3867943108203,0.0,0.0,2.5556144607694673,60.71306473269557,55.53617759694092,22.139270253382712,44.072792118275,62.10737809404196,113.07501388736152,11.667104606701917,1.998107840679394,0.021645961936416363,0.04235744592722868,0.03084460453083665,0.0,18.201000554950866,0.5019678395519087,7.067244196993425,26.844292942259525,0.0,2.702739352013318,0.0,0.0
2892,0.0,46882.25386479569,68180.23437785187,0.0,0.0,14614.34864644417,55968.87817580851,48977.556456814724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.52402544815426,44.12180386065977,0.0,0.0,11.329689850438458,37.30293578125564,36.92959198794624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,763.0290956596912,58135.2677390083,80414.91596109842,0.0,8545.216945532995,18455.212366759362,135447.58087733964,15974.976750510661,2390.6076930754,0.0,0.0,0.0,0.0,51921.814180947484,0.0,2986.516449707896,19686.598663784425,0.0,245.10567493905194,0.0,0.0,0.5264831636609039,57.72993463013181,59.593981615000274,0.0,3.7605965597316664,16.512457862219158,87.76437247622121,19.411091132599477,5.282288339659477,0.0,0.0,0.0,0.0,20.9524201195705,0.0,3.4754864161120445,22.776775812977483,0.0,0.5640693071022227,0.0,0.0
2894,0.0,37153.90465685429,65763.22151877888,0.0,0.0,16455.88169254628,58746.185161941,17822.372755638527,0.0,0.0,0.0,0.0,0.0,48420.447561056906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.025342458870256,60.24400612668339,0.0,0.0,12.483929017976553,46.1742283330769,14.961912841542036,0.0,0.0,0.0,0.0,0.0,11.600813182414386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,1303.4068004381236,75614.62869881876,83074.54637135027,0.0,0.0,49240.5718081247,110271.43598778726,29796.568131907025,0.0,0.0,0.0,0.0,0.0,67823.2809659758,0.0,0.0,8644.26817957783,0.0,129.65649134355772,0.0,0.0,2.047428702663037,55.276614596619595,66.05474882587373,0.0,0.0,45.894686347144514,100.80179234262297,21.965995068222085,0.0,0.0,0.0,0.0,0.0,14.598139919950373,0.0,0.0,9.213877283157712,0.0,0.35616926466568866,0.0,0.0
2896,0.0,28117.480129968073,34457.68824744408,0.0,0.0,1644.3654975923992,22544.315404207424,25345.05222554978,0.0,0.0,0.0,0.0,0.0,60119.167381355604,0.0,2578.946522708543,0.0,0.0,172.37077670220862,0.0,0.0,0.0,23.057979833262152,23.54999681769773,0.0,0.0,1.0461486200819747,18.479149651111474,17.873718121062776,0.0,0.0,0.0,0.0,0.0,9.796383002364134,0.0,3.801020847411634,0.0,0.0,0.1311913426927897,0.0,0.0
2897,0.0,72259.9718559401,75653.10581376462,0.0,0.0,21276.21607812328,97241.94558134068,13789.643952119277,0.0,0.0,0.0,0.0,225.55251904315537,0.0,0.0,0.0,0.0,0.0,290.22528340694316,0.0,0.0,0.0,60.47779477080416,51.365108648091365,0.0,0.0,12.777229589804367,90.13738579175329,11.598401120743047,0.0,0.0,0.0,0.0,0.05628112878036786,0.0,0.0,0.0,0.0,0.0,0.21969331785865875,0.0,0.0
2898,1006.347593967986,47862.648707596476,74649.45517606154,6740.948417380804,0.0,35470.510176709635,174296.35134902748,10675.559714248662,2283.0742315895823,0.0,0.0,143.21596130864822,0.0,53711.004485802776,108.64471265723725,650.7616531071747,8344.920577015057,0.0,55.85309637114708,0.0,0.0,0.5848507337595955,60.97205867607082,71.47036892282742,5.944701893933822,0.0,25.73249521237826,147.11050645183678,8.522962958639786,3.7826144857455346,0.0,0.0,0.06787745767898905,0.0,14.317696618737996,0.06433343735499134,0.6587553257445997,17.73879227565477,0.0,0.11154329779499136,0.0,0.0
2899,0.0,64737.02223861937,92333.80160340588,10526.418020414407,0.0,48352.82115513493,134003.60626241428,24201.525895281018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.1004495117705,0.0,0.0,0.0,0.0,0.0,0.0,68.08087423929626,75.10147234466365,7.877526736764572,0.0,37.67131305640156,98.05419306868477,34.84464367078755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7713172038190536,0.0,0.0,0.0,0.0,0.0
2900,0.0,38111.10095136818,66455.5011538721,0.0,0.0,48411.39254054671,57592.76507919921,17552.432132744605,0.0,0.0,0.0,0.0,0.0,56387.44992944713,0.0,0.0,0.0,0.0,63.42859538083854,0.0,0.0,0.0,60.13669391241836,51.80424086975607,0.0,0.0,16.056345420595317,55.24726250212783,13.673904139059017,0.0,0.0,0.0,0.0,0.0,19.02385858631915,0.0,0.0,0.0,0.0,0.14139840086834682,0.0,0.0
2901,1321.4738355978693,60996.85100281858,80707.21105282189,0.0,9323.738370653778,10074.371161835477,199653.1603068968,19553.673895323645,0.0,0.0,0.0,0.0,0.0,48347.27118881359,0.0,662.5324513150163,8936.833441178713,0.0,147.49642043000787,0.0,0.0,1.1701258509165418,58.692052352412546,64.40424317241258,0.0,9.822908810150613,25.238844949484008,146.85590278275234,16.817278519581215,0.0,0.0,0.0,0.0,0.0,13.823361908951112,0.0,0.7726058408607758,12.173283355032304,0.0,0.7782016931025463,0.0,0.0
2902,0.0,12795.643132877483,10290.239714582152,0.0,0.0,0.0,22709.71857250286,7297.960979853004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53001248203757,9.421809884626,0.0,0.0,0.0,16.585754895697736,6.187945414935766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,5264.255137866438,66762.18626475445,120645.40881870632,15771.458996008641,29632.792851196788,67444.19771649521,171615.1889827197,8662.606494351268,0.0,27.312749984819188,13.121309398184195,264.4526275783538,111.54768754724905,41967.32349909419,379.08776214232194,13915.282056814867,20019.456885496926,0.0,5437.692490758374,0.0,0.0,4.826017554043258,71.16331963095867,94.21287257631785,14.081977303407097,41.408313655633215,45.86143961192978,141.63272570238232,17.753396543842968,0.0,0.09236643851811338,0.04095644789907006,0.16950695107133018,0.32429548022680416,8.024680655225605,0.5440620494909105,13.278808216486107,22.991561939514312,0.0,4.19114335285608,0.0,0.0
2904,7201.883857595142,72432.15679701735,111579.40472190322,12343.528617159121,0.0,98181.7547167841,231942.80558655094,83496.0883842561,2990.824300099752,3.645269523091872,0.0,161.6455299253042,0.0,46036.72686281982,0.0,1486.2366136959872,0.0,0.0,277.1689139681345,0.0,0.0,10.530700781018128,62.79431055494938,80.18694098237371,11.200357049886078,0.0,51.495708347751865,215.7700154089925,51.62625133659339,1.1550823635852114,0.005272918992034602,0.0,0.05565658125604305,0.0,13.537837644626306,0.0,1.5397175215285417,0.0,0.0,0.2950228785611133,0.0,0.0
2905,0.0,23924.129211681553,28731.42600884395,0.0,0.0,12299.505205191952,24491.511974659268,9076.867455552228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.898196957614832,16.85491628326129,0.0,0.0,7.66792269295621,17.92656008255673,2.9698439996531207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,0.0,17325.359925384742,19295.353468690268,0.0,0.0,0.0,12358.510537607985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.817945338635,0.0,14.309190017048559,22.67902209340756,0.0,0.0,0.0,11.946237552496314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.431592239340309
2907,0.0,44225.20493769207,68488.54461948914,0.0,22175.69335272482,11747.958628537213,46734.54455856123,7812.399921092086,1965.0106910566751,0.0,0.0,54.550674610390224,0.0,59216.19182579627,97.0552055554805,5393.4549257676035,10087.618975804315,0.0,853.5092423757952,0.0,0.0,0.0,36.05685267721675,61.85911589402623,0.0,23.866644575216675,8.688767376206954,35.17824897521024,17.313690292565276,1.0111780431064517,0.0,0.0,0.07135785953716411,0.0,18.672037713490766,0.09749259876216412,5.925036214203545,8.849606453723311,0.0,0.2642430984197625,0.0,0.0
2908,7706.27115662256,89072.02894159229,106324.98852823982,23255.51409865819,8536.30778378132,133514.91132201737,144958.0967161031,19259.094250917566,5231.544084956559,0.0,0.0,118.83035856991019,0.0,57009.90227928378,1621.7855445198682,6054.215555541412,9528.595670831612,0.0,3059.2347661666854,0.0,8848.216092066965,5.772115609526127,65.8114835791101,113.92017373678755,10.562892799287654,9.404903053781176,50.167885823948325,96.52824901997849,8.750308754730622,2.839843478183816,0.0,0.0,0.05794730332929351,0.0,14.34391099370479,0.5242653916566682,7.391481638900872,8.206864807691163,0.0,2.4793407682906397,0.0,2.5460220562684004
2909,2325.024360822063,69563.43603359025,108616.91628941726,22819.270215366607,9890.68744471394,64031.3700488136,148557.01407160578,10681.852103194498,1371.6874714889798,61.84540335470618,0.0,35.775057588289386,106.59630093481542,57824.06079643232,0.0,5426.631094299963,19978.27695171588,0.0,1822.0803830157056,0.0,0.0,2.8385267129400678,95.27866728787612,89.41385067891983,21.283231979039506,4.104349226343093,58.85081363786884,151.34311174443312,10.763998526649445,0.5871800470551787,0.027426767903355687,0.0,0.03903511327900462,0.33411268550403234,23.904749991856804,0.0,6.969902485952732,26.508918528889122,0.0,2.2152558461086223,0.0,0.0
2910,0.0,53916.29206439418,80863.3524949571,0.0,0.0,17375.41601663106,112371.68864694898,3710.6834402738987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11217973905799,75.05645665365019,0.0,0.0,9.738109332889165,86.92776668125632,5.257303602781328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,0.0,48829.23726642271,71297.4431288646,0.0,0.0,13205.901206852188,132704.444904158,18160.15898159147,0.0,0.0,35.4435749758035,0.0,0.0,0.0,0.0,1681.8036081508185,9739.16247270033,0.0,177.7368048371953,0.0,0.0,0.0,44.225247159903184,55.75497687608874,0.0,0.0,19.352693186109743,86.70509484886642,14.64441858029105,0.0,0.0,0.019176187616937648,0.0,0.0,0.0,0.0,2.2222626178826754,9.497161838643363,0.0,0.2473399713658464,0.0,0.0
2912,0.0,18392.68216462951,29541.847308675104,0.0,0.0,2114.2792211524243,60290.553434741196,12666.066300448216,1670.8350547560283,0.0,0.0,0.0,0.0,62861.58341019797,0.0,394.3779314013997,0.0,0.0,0.0,0.0,0.0,0.0,15.721336653766583,28.701466606677634,0.0,0.0,2.218991102345541,75.53954284739031,12.197153432336613,4.733109335640945,0.0,0.0,0.0,0.0,20.35922719605146,0.0,0.8521789874716875,0.0,0.0,0.0,0.0,0.0
2913,0.0,38792.54376886196,55534.5014462878,0.0,0.0,22945.737411527298,127224.69531880497,16276.174899124546,0.0,0.0,0.0,0.0,0.0,50234.044943617766,0.0,1202.0452991855273,0.0,0.0,0.0,0.0,0.0,0.0,39.32742036858842,49.697083128872805,0.0,0.0,12.806604469731948,45.02709669839828,17.052598420182154,0.0,0.0,0.0,0.0,0.0,14.917338478038236,0.0,1.7808887325779068,0.0,0.0,0.0,0.0,0.0
2914,7752.276984744338,61101.316072711925,120055.03408340669,29374.811044373248,0.0,76003.72569334171,180042.8352577124,26824.56966985241,4268.386212459258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9138.946733702398,8.666417879160749,67.89457626992179,83.15554345229354,25.041636386100432,0.0,61.261052551124095,119.54446444306403,24.28513350973163,0.5470733277678018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4711574571082866
2915,8956.849857616724,56921.69239707284,82612.45593614833,40088.32649807177,19468.100318121113,104063.85761343068,117632.07719027497,13177.142633152445,1652.7448538311064,7.466872930078995,0.0,0.0,0.0,59309.55060367826,346.2268799630752,5577.840871889188,25667.04668209078,0.0,1387.783110027845,0.0,7223.475536318441,9.565800340266469,57.52434484756722,74.66499449665731,23.463778941865527,24.89244302307631,158.36516046128077,101.64763582436638,13.747579562367333,0.5266436695385717,0.012206663673452424,0.0,0.0,0.0,13.142543516634687,0.19171109237081507,7.872208262175137,25.68521167097643,0.0,3.064007187962183,0.0,2.4117196466615103
2916,671.9652339872036,55521.971240059785,100431.69925802777,7191.873296448433,0.0,38684.0693157512,176620.59374247456,9795.973427470732,0.0,0.0,107.13892223251825,0.0,0.0,65454.31361590907,0.0,0.0,8703.181154748023,0.0,0.0,0.0,0.0,0.9710918507932417,46.47408611564009,67.48161213095017,4.506176772707724,0.0,27.0403678578341,137.21783132586177,3.4793805698462195,0.0,0.0,0.03776760800068917,0.0,0.0,12.667284004801655,0.0,0.0,14.513617455226745,0.0,0.0,0.0,0.0
2917,0.0,36256.89617362508,47286.07711444314,0.0,22793.652085191483,3223.88420199986,21986.275731159178,0.0,0.0,0.0,0.0,61.13007578515824,0.0,77864.57254127366,0.0,2870.4382070712727,18402.196493001542,0.0,963.5434035944211,0.0,0.0,0.0,38.094941773464726,51.27643960680781,0.0,27.610833186832572,6.830754587632354,31.490995007917608,0.0,0.0,0.0,0.0,0.05689020416837493,0.0,11.791261274844791,0.0,3.541855777610623,25.046193703722984,0.0,1.0069913590285142,0.0,0.0
2918,0.0,30662.026525654055,53523.97149516535,0.0,0.0,5033.930641370728,52993.34078805573,13824.839849340664,3393.520264628186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.530176353965892,43.38527285373285,0.0,0.0,4.314424088050196,37.533166159913094,4.778475318590154,2.0039428199167117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2919,0.0,20842.96451731444,42429.73274236831,0.0,0.0,3439.0454835029955,54715.62968303787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.5758433187422,8635.85922725271,0.0,0.0,0.0,0.0,0.0,38.0921934924724,40.46871113882713,0.0,0.0,2.959584743675749,35.69676138559297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6660071264845534,10.210809608164391,0.0,0.0,0.0,0.0
2920,0.0,51846.39657735778,60715.536211848135,0.0,0.0,20158.60550457956,62580.60628758999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.84733704530301,46.34973766870345,0.0,0.0,26.42973281877054,56.942532678067224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921,0.0,48418.56795965423,55048.39341417051,0.0,0.0,10441.897082198324,114184.66585395712,4400.351219681653,5155.398713821005,0.0,0.0,0.0,0.0,0.0,0.0,593.405035005649,9945.984673509956,0.0,368.8012580587683,0.0,0.0,0.0,38.55074447598433,66.29185586537095,0.0,0.0,6.306611034197552,83.59128895473314,8.122468978528381,1.4754806219113474,0.0,0.0,0.0,0.0,0.0,0.0,0.8317024733434577,13.777125089850758,0.0,0.5199807593613595,0.0,0.0
2922,696.5594910694467,59745.70587260245,102728.50543931796,11516.518131720006,0.0,49677.221843172694,148323.89388741585,8698.94501454945,0.0,0.0,0.0,0.0,0.0,55582.16982705551,0.0,483.9458822402297,11823.547245690426,0.0,251.00722905424075,0.0,0.0,0.7942325599161824,69.05940088160541,81.43220720751816,8.00634706644761,0.0,24.457725043808427,120.30555249735153,8.584408187073896,0.0,0.0,0.0,0.0,0.0,13.618390367897788,0.0,0.3994123840472478,11.449678229262886,0.0,0.036839076673883454,0.0,0.0
2923,0.0,34667.31176372031,35886.535626777055,0.0,0.0,5381.257052117834,31387.129962597082,7994.594379160564,0.0,0.0,0.0,0.0,0.0,52085.550515994,0.0,0.0,10956.359616749902,0.0,0.0,0.0,0.0,0.0,34.587880038104814,24.074579163774676,0.0,0.0,5.108317438213238,29.268230576758576,10.729459040834591,0.0,0.0,0.0,0.0,0.0,17.722677477630615,0.0,0.0,13.07809578918403,0.0,0.0,0.0,0.0
2924,0.0,33819.05826756457,38278.65386998242,0.0,0.0,14615.44341984182,36476.19037717014,18000.892985589133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.83929966713214,0.0,0.0,130.6040098800923,0.0,0.0,0.0,39.34080539721049,39.422166950359646,0.0,0.0,9.771209361887914,45.70930574367423,8.062477524571399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448063803177753,0.0,0.0,0.10209652915271915,0.0,0.0
2925,0.0,31031.695438851908,50010.37254890206,0.0,0.0,13123.961605605464,71809.83916571281,10280.73557256685,1973.678701066381,0.0,0.0,0.0,0.0,0.0,0.0,1253.2458472283333,8957.75794870288,0.0,157.37397100778472,0.0,0.0,0.0,32.779046316354695,39.914291340419815,0.0,0.0,6.479781484202738,43.97489309345538,11.46009100709174,0.6246175857402618,0.0,0.0,0.0,0.0,0.0,0.0,1.5448325000732523,10.815783622568283,0.0,0.17947521093527757,0.0,0.0
2926,0.0,59624.062506704664,79781.04237808209,8090.435344254141,0.0,25562.327715649008,55693.05216382287,34151.07003103044,1272.5140251546904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10092.793999321611,0.0,496.4118915865797,0.0,0.0,0.0,51.203406874006085,74.5960749024892,3.623084792889588,0.0,9.559828291435227,67.53307390579701,22.541853040801243,1.8929551498375443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.512673689073901,0.0,0.4591862918585656,0.0,0.0
2927,0.0,17136.448498183792,23365.06836603274,0.0,0.0,0.0,23331.56869082737,0.0,0.0,0.0,0.0,0.0,0.0,58915.56500636547,0.0,513.182362877011,11186.83947718156,0.0,0.0,0.0,0.0,0.0,16.218377668412597,20.896629626478205,0.0,0.0,0.0,18.436543922403892,0.0,0.0,0.0,0.0,0.0,0.0,12.349832515560822,0.0,0.710352285220762,10.814948664573077,0.0,0.0,0.0,0.0
2928,0.0,15607.358975933628,40398.28991354775,0.0,0.0,3641.99665912616,71705.66318755259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0781101712219,0.0,0.0,82.32537981575156,0.0,0.0,0.0,13.784277171010356,35.39885230632197,0.0,0.0,2.156177322584317,29.795485084480106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776032299530761,0.0,0.0,0.24358908597733941,0.0,0.0
2929,0.0,36653.1075890649,66075.00167633452,0.0,0.0,10206.871041290839,56882.1117035927,10046.871289140723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10847.59737505762,0.0,0.0,0.0,0.0,0.0,36.73987365797974,51.15731324758804,0.0,0.0,13.516189251681144,53.52502842480974,10.21079896718713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.242434231314668,0.0,0.0,0.0,0.0
2930,0.0,41606.541389572485,71719.70089866495,0.0,0.0,39770.0497424479,125894.36671500947,5503.907009328519,1529.6115942396734,0.0,0.0,0.0,0.0,51009.79807920655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79135070430175,46.75607816863266,0.0,0.0,19.49697608118494,110.95460799845567,0.3428385939103372,0.9968123142462811,0.0,0.0,0.0,0.0,12.707096799032719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,0.0,11783.717256762267,31235.344677330173,0.0,0.0,0.0,13513.655656354447,6353.180164389894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.33746198832635,0.0,0.0,0.0,7.79151659638525,26.214524927386073,0.0,0.0,0.0,12.26113742554205,2.779661871649499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27721232341267404,0.0,0.0
2932,777.2919489575469,50766.431068103055,65099.56748158396,6353.9113789927205,0.0,11694.987275232192,165501.29588095465,20120.081771582656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.2479901728844,10484.376515753902,0.0,0.0,0.0,0.0,0.8125692980353794,61.77435795119194,58.244165730559914,5.415513908675914,0.0,13.673602109175086,85.77109160267659,55.513874553963404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387422986319396,11.366179444051271,0.0,0.0,0.0,0.0
2933,0.0,53755.1804669416,64918.609713299404,0.0,3796.196233704115,183.18772425449737,51959.97145844923,17901.1503274547,0.0,0.0,0.0,0.0,0.0,31566.348364139183,175.37438594930268,1566.808625960826,0.0,0.0,227.69498388120567,0.0,0.0,0.0,47.258471609846964,53.97359880205822,0.0,9.182377661369117,2.424055032318761,40.97813631891859,13.188149920985326,0.0,0.0,0.0,0.0,0.0,11.874510796651531,0.18352509167117131,2.418200328135133,0.0,0.0,0.31363819708168716,0.0,0.0
2934,771.7666662232515,50384.44703323833,64076.093796041874,0.0,0.0,18901.115238710423,101370.21242583897,13491.422536803755,0.0,0.0,0.0,0.0,122.75400067607171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597698688858289,51.3759747727411,54.44125262065647,0.0,0.0,9.474901236352103,93.13889263986296,10.101832798012666,0.0,0.0,0.0,0.0,0.047297075959906766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,0.0,47239.00723214754,66165.18018060172,0.0,0.0,16673.509155107004,67432.48215427862,17241.309604132515,2556.714932297076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.68481816377845,67.22695141972363,0.0,0.0,8.91775860729174,52.99511394293679,15.02569311485421,0.44568465915056527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,4202.366386806007,99998.31851993209,103279.90107262685,39607.07713719516,19318.865886696705,84313.43418805188,198326.95450039525,19449.24541064942,0.0,0.0,0.0,46.46120685628575,441.2673074473167,0.0,117.17747333600722,3814.3931463396393,21439.476698047936,0.0,290.3358890396921,0.0,0.0,3.19881627800766,70.19154997620366,102.9114089869824,25.56659646723429,20.16936467230718,42.435904598240896,148.2781623554895,25.688158358025067,0.0,0.0,0.0,0.02037562375015745,0.3305650445267726,0.0,0.12420296485787385,3.930357626327581,22.9843201952339,0.0,0.13586010864713927,0.0,0.0
2937,0.0,38555.488508580434,47310.83111075822,0.0,8212.807515537888,7734.695916950984,57645.23905248792,4638.414165004581,696.1601668395261,9.798538435924545,0.0,294.0410500184775,34.03769834186867,48963.97901541538,660.9718122163291,1319.3484283235598,33016.48018421065,0.0,834.765840376994,0.0,0.0,0.0,24.610781073372507,39.682729741055724,0.0,12.910709395908867,3.4398995519706363,35.67760373910261,14.898196378519463,6.796919503525242,0.01628484560480681,0.0,0.01767945383679182,0.06988381717607016,13.519433187500168,0.3490243163444872,1.9996029162864306,31.960554300302405,0.0,0.561151879332548,0.0,0.0
2938,828.4773157604748,38052.741828588914,72746.98867199713,0.0,0.0,43125.05328971932,140950.6868485565,20612.35468093035,0.0,0.0,0.0,0.0,0.0,80326.7508829611,0.0,0.0,11273.842840295494,0.0,108.58628085929244,0.0,8999.051251934381,1.1194102757966087,62.9108680682377,51.73350545987638,0.0,0.0,30.006268050038745,139.2976823012196,13.016594284614339,0.0,0.0,0.0,0.0,0.0,26.472791743021947,0.0,0.0,14.376107399997947,0.0,0.2754425631132474,0.0,2.5971141457656604
2939,0.0,41874.70359823182,74540.45451277976,0.0,18925.934772815108,25240.028268701775,60403.98706462576,18481.374096391097,0.0,0.0,0.0,0.0,0.0,63797.43946235344,0.0,1212.73117904633,11124.62008101147,0.0,344.9772116319183,0.0,0.0,0.0,42.345712508023006,62.04636187272217,0.0,30.161192311138127,25.63011848583611,70.53458562170255,5.668067643833427,0.0,0.0,0.0,0.0,0.0,12.564954376628277,0.0,1.6702834021029453,14.955017660451087,0.0,0.2526018770724614,0.0,0.0
2940,2806.256950522077,57723.9116552579,130597.36703280832,25934.356376387426,0.0,52830.34109042456,122478.04650349542,93007.04052882147,1680.6905614828136,0.0,0.0,0.0,0.0,0.0,0.0,762.9436461677145,0.0,0.0,0.0,0.0,6957.689631398361,3.6294609812572554,70.74420779989812,86.97626054466876,12.034993069697297,0.0,41.05890009876383,101.48481863039406,75.62634807570582,0.8757812908335232,0.0,0.0,0.0,0.0,0.0,0.0,0.5587601676954227,0.0,0.0,0.0,0.0,2.956885272473201
2941,0.0,51025.03157226207,69955.00502954771,0.0,4067.3068680751503,10045.994626728381,90429.33713568348,18065.641896001005,500.2199982181146,0.0,0.0,0.0,0.0,54001.37310593332,0.0,2787.536112772281,0.0,0.0,203.50632197816012,0.0,0.0,0.0,44.38666333764746,53.922003888696345,0.0,6.800262345324448,13.355457020302914,76.91548065640768,14.649068113833032,0.8704274959521128,0.0,0.0,0.0,0.0,14.442469092422757,0.0,3.3246613692002995,0.0,0.0,0.3341113880384381,0.0,0.0
