cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
37,4423.68,0.0,0.0,0.0,2654.208,1732.6080000000002,36.864000000000004,0.0,5990.4000000000015,2764.8000000000006,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4530.005816322979,411.98874003976607,0.0,0.0,2999.833828998613,2380.433441210237,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2193.822879018214,0.0,0.0,315.113900793659,0.0,6178.821002962242,0.0,0.0,718.1570459174476,0.0,0.0,0.0,1.0,1634.0121953483988,547.1346001825707,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,18699.057566275416,0.0,0.0,328.04382018402043,0.0,1.0,0.0,2.0,1.0,2.0,1.0
38,4423.68,0.0,0.0,0.0,2359.2960000000003,1880.064,184.32000000000002,0.0,5529.600000000001,3456.000000000001,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4744.755452836485,178.62708150906317,0.0,0.0,3275.801215198407,2008.4209674175331,157.1974936941445,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1904.5353700130368,0.0,0.0,230.54145539479725,0.0,4740.32972378601,0.0,0.0,619.1039388880795,0.0,0.0,0.0,1.0,1787.0003080400343,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,18369.11639438353,0.0,0.0,200.2815105380662,0.0,1.0,0.0,2.0,1.0,2.0,1.0
39,4386.816000000001,36.864000000000004,0.0,0.0,1880.064,1253.376,1290.24,0.0,2995.2000000000007,3225.6000000000004,2995.2000000000007,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4508.1244639612905,2333.466297215475,139.97535848769718,0.0,1483.605187251464,2285.377313203464,803.831324569097,416.2962538280804,10.0,2.0,0.0,0.0,1.0,0.0,2141.906183347377,0.0,0.0,349.8191682294008,0.0,4575.662467219365,0.0,0.0,604.2419959481704,0.0,0.0,0.0,1.0,2454.8735932898508,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,22852.81022507389,384.16566712898856,0.0,125.45632804914123,0.0,0.0,1.0,2.0,1.0,2.0,1.0
40,4423.68,0.0,0.0,0.0,2654.208,1474.5600000000002,294.91200000000003,0.0,5875.200000000001,2764.8000000000006,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5330.560040049234,638.3870428489217,0.0,0.0,2300.9966706344735,2660.7355033390504,240.07894807016254,60.934122671831425,8.0,4.0,0.0,0.0,1.0,0.0,1990.9982215643317,0.0,0.0,216.69620026316645,0.0,4730.460203226708,73.48802095885577,0.0,884.374450338051,0.0,0.0,1.0,0.0,2126.3639807332843,0.0,174.2341611802451,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,20237.482197001576,0.0,0.0,221.4157975282203,0.0,1.0,0.0,2.0,1.0,2.0,1.0
41,4423.68,0.0,0.0,0.0,3354.6240000000003,921.6,147.45600000000002,0.0,6336.000000000002,2880.000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5323.006586622953,141.31371672409708,0.0,0.0,3122.972857484512,1688.609299363985,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2284.19964531905,0.0,0.0,268.50655659754,0.0,3617.475115438747,0.0,0.0,424.6413709659673,0.0,0.0,1.0,0.0,2262.4777079737587,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21213.410782751773,0.0,0.0,410.1325921868405,0.0,1.0,0.0,2.0,1.0,2.0,1.0
42,4423.68,0.0,0.0,0.0,3354.6240000000003,1032.192,36.864000000000004,0.0,6912.000000000002,2073.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6121.064089463725,171.96086788357437,0.0,0.0,4314.608299592699,1830.2963436205946,74.59134198874824,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2528.0937412926705,0.0,0.0,296.45069139214337,0.0,4420.697906309058,0.0,0.0,526.9826524361099,0.0,0.0,0.0,1.0,1909.3506086848752,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,21890.282530225042,203.6636992834678,0.0,233.79643719526393,0.0,1.0,0.0,2.0,1.0,2.0,1.0
43,4423.68,0.0,0.0,0.0,2838.5280000000002,1363.968,221.184,0.0,5760.000000000001,3225.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6205.481671231928,658.3552857237503,0.0,0.0,4117.168783588888,2131.400495530267,89.36522106324948,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1852.223784361015,0.0,0.0,317.3019557416254,0.0,4689.197967466957,0.0,0.0,622.2741117700687,0.0,0.0,1.0,0.0,1906.5353192424845,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17787.546041142312,0.0,0.0,195.13612831691302,0.0,1.0,0.0,2.0,1.0,2.0,1.0
44,4423.68,0.0,0.0,0.0,3465.2160000000003,774.144,184.32,0.0,6566.4000000000015,2304.0000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,6271.279291969892,147.01971494006392,0.0,0.0,5332.108487359721,2304.654466257025,86.7190265284911,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1253.5217679458476,0.0,0.0,213.47563671765795,0.0,3455.0405873017453,0.0,0.0,595.0994216282623,0.0,0.0,1.0,0.0,1911.5311326003036,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16211.60042836607,538.4647579927523,0.0,215.1722336050101,0.0,1.0,0.0,2.0,1.0,2.0,1.0
45,4276.224,147.45600000000002,0.0,0.0,1880.064,1363.968,1179.6480000000001,0.0,3801.6000000000013,2880.000000000001,2534.4000000000005,0.0,8985.600000000002,230.40000000000003,0.0,0.0,6451.0,0.0,0.0,3692.9976618988303,1071.617884172959,370.25360293317857,0.0,2198.2791434453716,2076.4134740237864,602.5752577642692,86.66935281233243,6.0,6.0,0.0,0.0,1.0,0.0,2539.1904712551755,0.0,0.0,230.9447422265607,0.0,3989.523966502621,0.0,0.0,448.82581178201383,0.0,0.0,1.0,0.0,2246.948708998346,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,17953.82367832989,0.0,0.0,208.0543192899583,0.0,1.0,0.0,2.0,1.0,2.0,1.0
46,4423.68,0.0,0.0,0.0,2838.5280000000002,1105.92,479.23199999999997,0.0,5414.4000000000015,2534.4000000000005,1267.2000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4803.858702525543,234.03740055352824,0.0,0.0,2841.290116100708,3255.6540870591507,57.67734023094486,57.67734023094486,10.0,2.0,0.0,0.0,1.0,0.0,2875.2730340487315,0.0,0.0,320.4031885122067,0.0,4201.470770064762,0.0,0.0,723.399667426261,0.0,0.0,1.0,0.0,2380.074360178243,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,14641.674948275031,0.0,0.0,205.12071410342782,0.0,1.0,0.0,2.0,1.0,2.0,1.0
47,4386.816000000001,36.864000000000004,0.0,0.0,2949.12,1069.056,405.504,0.0,6220.800000000001,2188.8000000000006,806.4000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4321.722881606074,549.2035064451001,0.0,0.0,2608.371052806119,2098.457086628829,236.09673593367262,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2040.7070512916548,30.502245756359816,0.0,207.97327484007067,0.0,3429.3219511312864,28.392792248500278,0.0,750.5107317627285,0.0,0.0,1.0,0.0,1401.0618822434462,278.1238536394141,0.0,145.6128,1.8432,12.0,4.0,0.0,2.0,0.0,1.0,25535.220362231747,1021.872231780817,0.0,288.80480455187165,0.0,1.0,0.0,2.0,1.0,2.0,1.0
48,4423.68,0.0,0.0,0.0,3428.3520000000003,847.8720000000001,147.45600000000002,0.0,6912.000000000002,2073.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6138.561780924456,466.0952805250785,0.0,0.0,4977.5290842308095,1036.588770099368,120.62947287903368,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1852.1151836478439,0.0,0.0,270.7821878803045,0.0,3687.580961698821,0.0,0.0,708.2730827125997,0.0,0.0,1.0,0.0,2056.900975740138,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25851.420261091735,0.0,0.0,308.5987760772359,0.0,1.0,0.0,2.0,1.0,2.0,1.0
49,4386.816000000001,36.864000000000004,0.0,0.0,2211.84,995.328,1216.512,0.0,4377.6,2073.6000000000004,2764.800000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,3442.076897205463,1595.342126509813,312.06798913762367,0.0,3331.96695095662,2188.253160788228,540.4436574331006,454.1690278493726,10.0,2.0,0.0,0.0,1.0,0.0,1963.9194754506343,0.0,0.0,396.2707643042952,0.0,3175.0721945715627,0.0,0.0,684.0812793051866,0.0,0.0,1.0,0.0,1574.5345088031295,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21567.90394976854,0.0,0.0,190.36126666253986,0.0,1.0,0.0,2.0,1.0,2.0,1.0
50,4423.68,0.0,0.0,0.0,1990.6560000000002,1953.792,479.232,0.0,4262.400000000001,3686.4000000000005,1267.2000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5403.398917225941,771.1265835078515,0.0,0.0,2137.1903066213786,3967.0766965455405,183.11483790270816,0.0,8.0,4.0,0.0,0.0,0.0,1.0,1776.4745177729133,0.0,0.0,278.1155135492919,0.0,5258.315264879571,0.0,0.0,818.3942226080443,0.0,0.0,1.0,0.0,1941.8435307310485,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21093.742931137553,0.0,0.0,354.45636705740526,0.0,1.0,0.0,2.0,1.0,2.0,1.0
51,4423.68,0.0,0.0,0.0,3207.1680000000006,811.008,405.504,0.0,7027.200000000002,1152.0000000000002,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4052.9304280664946,240.344257511679,0.0,0.0,6265.6521744043475,1817.3269611792725,186.93992249338777,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2091.5043893510006,0.0,0.0,291.63760223254815,0.0,4227.96518987862,0.0,0.0,595.7014251978492,0.0,0.0,1.0,0.0,1836.4097727339422,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20414.51888649467,0.0,0.0,230.14038896426823,0.0,1.0,0.0,2.0,1.0,2.0,1.0
52,4423.68,0.0,0.0,0.0,2985.9840000000004,1400.8319999999999,36.864000000000004,0.0,6566.4000000000015,2649.600000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4663.213103953176,182.56344235442845,0.0,0.0,4354.604546358377,2385.0935586182745,178.37855920805072,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2287.914162478015,0.0,0.0,289.65198495379684,0.0,3882.3633552045153,0.0,0.0,639.5702404821665,0.0,0.0,1.0,0.0,1470.9012700380063,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21373.27211495752,0.0,0.0,222.54096670352482,0.0,1.0,0.0,2.0,1.0,2.0,1.0
53,4423.68,0.0,0.0,0.0,3723.264,700.416,0.0,0.0,7027.200000000002,2188.8000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5778.582718750125,114.60745284069151,0.0,0.0,4825.826305268403,2281.9145360187717,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1768.0537215089157,0.0,0.0,300.6552409929268,0.0,4567.73726020004,0.0,0.0,499.1266084493145,0.0,0.0,1.0,0.0,1806.1972899661114,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19083.80205224218,0.0,0.0,169.5649315569247,0.0,1.0,0.0,2.0,1.0,2.0,1.0
54,4349.952,73.72800000000001,0.0,0.0,2322.432,995.3280000000001,1105.92,0.0,5068.800000000001,1958.4000000000005,2188.8000000000006,0.0,8985.600000000002,230.40000000000003,0.0,0.0,6451.0,0.0,0.0,3190.3633547285904,590.8460348409459,659.9220191601989,0.0,2278.7302157010254,1661.58897817414,809.3623741822727,56.88194353461263,6.0,6.0,0.0,0.0,1.0,0.0,1795.5792824474102,0.0,0.0,468.4788662896713,0.0,4731.478152666316,0.0,0.0,603.3013089443083,0.0,0.0,1.0,0.0,2052.068466271711,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24593.97990413663,462.31924465066425,0.0,356.92260774998454,0.0,1.0,0.0,2.0,1.0,2.0,1.0
55,4423.68,0.0,0.0,0.0,2691.072,1548.288,184.32,0.0,5414.4000000000015,3456.000000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5261.401088800585,574.2719191142452,0.0,0.0,3307.7174025052345,3900.663078169765,418.2805481461403,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1403.2729218423112,0.0,0.0,241.91081706690463,0.0,4649.738274912711,0.0,0.0,523.6042471024855,0.0,0.0,1.0,0.0,2123.1822328503595,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,14776.707784265776,0.0,0.0,226.0032687462865,0.0,1.0,0.0,2.0,1.0,2.0,1.0
56,4423.68,0.0,0.0,0.0,2617.344,1769.472,36.864000000000004,0.0,5184.000000000001,3801.6000000000013,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5745.13639623935,362.82321409259913,0.0,0.0,2919.6594291517545,2290.9470954619455,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2448.398921895686,0.0,0.0,229.8817554418592,0.0,3683.62994550262,50.44647126537613,0.0,702.0910259647844,0.0,0.0,0.0,1.0,1354.5955240822673,260.5759335388282,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,14787.94265297388,1117.111777448686,0.0,237.19464403214977,0.0,1.0,0.0,2.0,1.0,2.0,1.0
57,4423.68,0.0,0.0,0.0,2027.52,1585.152,811.008,0.0,4147.200000000001,2419.2000000000007,2649.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4420.9318781314905,1854.1817626510879,0.0,0.0,2406.8740017676155,2752.7945987334256,929.3505648735745,115.07574544698359,10.0,2.0,0.0,0.0,1.0,0.0,1723.1388553599816,0.0,0.0,271.75407334364087,0.0,3112.1931299670473,0.0,0.0,506.04990327539866,0.0,0.0,1.0,0.0,1572.5034695345585,214.90238965095557,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,26357.19615359766,0.0,0.0,163.51886562052437,0.0,1.0,0.0,2.0,1.0,2.0,1.0
58,4423.68,0.0,0.0,0.0,3022.848,1363.968,36.864000000000004,0.0,6451.200000000002,2649.6000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5184.806282864079,320.23078632487557,0.0,0.0,2980.2857258927493,1778.2002962099402,114.06515616982325,0.0,10.0,2.0,0.0,0.0,1.0,0.0,3103.847128541698,0.0,0.0,261.7868505868445,0.0,2737.89469685038,0.0,0.0,443.4979729792537,0.0,0.0,1.0,0.0,1562.442977777519,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22321.546337632164,0.0,0.0,239.68188117868277,0.0,1.0,0.0,2.0,1.0,2.0,1.0
59,4386.816000000001,36.864000000000004,0.0,0.0,2211.84,1511.424,700.416,0.0,4032.000000000001,2880.0000000000005,2304.0000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,5149.575700906658,1183.916490090351,264.6253085005941,0.0,1793.18401184177,2628.5775517704383,657.1652200463569,180.90933971502164,6.0,4.0,2.0,0.0,1.0,0.0,2040.692714536499,0.0,0.0,305.49357885192967,0.0,4677.827909126583,0.0,0.0,456.97532496526475,116.24552113039088,0.0,1.0,0.0,1764.6212791908015,267.27942531466095,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,21455.831790306987,738.313533654248,0.0,293.0409947816087,0.0,0.0,1.0,2.0,1.0,2.0,1.0
60,4349.952,73.72800000000001,0.0,0.0,1916.928,847.8720000000001,1658.88,0.0,4032.000000000001,1958.4000000000005,3225.600000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,3511.428279916277,1572.02267118962,183.7064282736788,0.0,1578.2383864765286,2427.3298098617606,792.2891977428535,121.98204471454407,6.0,6.0,0.0,0.0,1.0,0.0,2089.2855373077205,0.0,0.0,175.9180021483552,34.88896577248952,4868.045316435497,0.0,0.0,647.2714513002805,0.0,0.0,0.0,1.0,2019.5105174910395,0.0,0.0,140.0832,7.3728,16.0,0.0,2.0,0.0,0.0,1.0,18173.155284853063,583.1782145696815,0.0,299.7823467358371,0.0,1.0,0.0,2.0,1.0,2.0,1.0
61,4423.68,0.0,0.0,0.0,1916.928,921.6,1585.152,0.0,4377.600000000001,1382.4000000000003,3456.000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3716.0635951429786,2777.9894368936866,76.163956173051,0.0,2154.1545420759107,2055.416598719758,1100.7341484589115,386.22176962067374,8.0,4.0,0.0,0.0,1.0,0.0,2113.5501046472273,0.0,0.0,345.2486196168666,0.0,4288.1646194844325,0.0,0.0,490.7696073385618,0.0,0.0,1.0,0.0,2647.6799622191825,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24973.165769143874,392.34999630849245,0.0,262.6525110276247,0.0,1.0,0.0,2.0,1.0,2.0,1.0
62,4423.68,0.0,0.0,0.0,4128.768,294.91200000000003,0.0,0.0,8064.000000000002,1152.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5641.0062581022385,0.0,0.0,0.0,4653.864418591689,1495.5965315258109,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2071.6154452444994,0.0,0.0,203.5039836221955,0.0,5900.69300317981,0.0,0.0,432.0543050387614,0.0,0.0,1.0,0.0,1878.01057867833,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21875.889887806705,0.0,0.0,227.04425369135834,0.0,1.0,0.0,2.0,1.0,2.0,1.0
63,4423.68,0.0,0.0,0.0,3833.856,552.96,36.864000000000004,0.0,7603.200000000002,1497.6000000000006,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5287.891412639514,708.2935441819371,0.0,0.0,3979.259450748663,1866.372677722887,86.42584204247002,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2330.208238265255,0.0,0.0,231.2997531225803,0.0,4621.468315933046,0.0,0.0,706.1844955816957,0.0,0.0,1.0,0.0,1863.3691003453982,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19061.17640895708,0.0,0.0,284.0301783513006,0.0,1.0,0.0,2.0,1.0,2.0,1.0
64,4386.816000000001,36.864000000000004,0.0,0.0,1658.88,1437.6960000000001,1327.104,0.0,3916.800000000001,2649.600000000001,2649.6000000000004,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6128.450000000001,322.55,0.0,4354.507876055869,1336.863320670915,141.1136094140743,0.0,1836.2246530340929,4383.030664258009,749.4029286106392,111.70793242249323,6.0,6.0,0.0,0.0,0.0,1.0,2019.6786663418445,26.06580934459211,0.0,204.56643782943667,0.0,5217.287470018899,58.929574074753056,0.0,667.8531328080674,0.0,0.0,0.0,1.0,1704.0117081006715,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,18240.492983397686,522.6323284677065,93.3904312592092,268.8921470384854,0.0,1.0,0.0,2.0,1.0,2.0,1.0
65,4423.68,0.0,0.0,0.0,2543.616,1806.336,73.72800000000001,0.0,5299.200000000001,3916.8000000000015,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5360.230551483994,761.9211949507928,0.0,0.0,3468.5488600183144,2506.1510620795493,326.16223719138407,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2283.4784084304533,0.0,0.0,252.95166937970657,0.0,5665.21137278447,0.0,0.0,671.8246980110534,0.0,0.0,1.0,0.0,1874.1202217668008,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23360.52215452199,317.87787545236904,0.0,250.19389071642885,0.0,1.0,0.0,2.0,1.0,2.0,1.0
66,4423.68,0.0,0.0,0.0,2801.664,1400.832,221.184,0.0,5990.4000000000015,2880.0000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6932.352575209019,354.51382769758635,0.0,0.0,3276.9585135158277,2608.9812913241212,191.0096617962502,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1597.578228699892,25.502713361602932,0.0,203.56868550720907,0.0,3229.0322900368983,0.0,0.0,431.9829763774894,0.0,0.0,0.0,1.0,1634.9132000417496,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,24815.142215802196,204.90846649082553,0.0,207.65820242362307,0.0,1.0,0.0,2.0,1.0,2.0,1.0
67,4423.68,0.0,0.0,0.0,2469.888,1585.152,368.64,0.0,5184.000000000002,2880.0000000000005,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5452.526417405053,1047.4238150059562,0.0,0.0,2139.358866677288,1598.9518847209733,266.3985418785274,88.13432190030343,6.0,6.0,0.0,0.0,1.0,0.0,2184.3279157784445,0.0,0.0,330.71593100066224,0.0,3238.857572945227,0.0,0.0,731.1839718221534,0.0,0.0,1.0,0.0,1999.19033064622,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15087.04035308481,0.0,0.0,225.7524505820501,0.0,1.0,0.0,2.0,1.0,2.0,1.0
68,4423.68,0.0,0.0,0.0,3170.304,1216.512,36.864000000000004,0.0,6220.800000000001,2764.8000000000006,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6564.057468788622,221.15218968362035,0.0,0.0,2657.5332886085525,1937.2589177374116,111.3575695772877,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2179.639946461065,0.0,0.0,397.49836806995364,0.0,3998.132878646741,0.0,0.0,442.96570741492224,0.0,0.0,1.0,0.0,1684.1865030362655,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18977.641412693487,0.0,0.0,198.68504656670225,0.0,1.0,0.0,2.0,1.0,2.0,1.0
69,4423.68,0.0,0.0,0.0,2322.4320000000002,1990.656,110.59200000000001,0.0,5184.000000000001,3225.600000000001,806.4000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5971.069523540791,564.2233477530783,0.0,0.0,3359.544280664214,2948.8872930382036,88.43973335479365,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2459.002441345354,0.0,0.0,197.83980538201388,192.08689864033082,3478.818388082992,0.0,0.0,744.8786336098406,0.0,0.0,0.0,1.0,1332.8072151164106,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,18691.81388565021,205.69407873847481,0.0,340.70444644366285,0.0,1.0,0.0,2.0,1.0,2.0,1.0
70,4423.68,0.0,0.0,0.0,2285.568,1953.7920000000001,184.32000000000002,0.0,5184.000000000002,3456.000000000001,576.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,4747.56630619338,953.0871841744163,0.0,0.0,3788.3745888548297,2307.029341721545,136.12937769687758,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2126.349306914028,0.0,0.0,324.6188402433643,0.0,3902.8557672510215,0.0,0.0,481.92584154638774,0.0,0.0,1.0,0.0,2109.623360615123,0.0,0.0,141.9264,5.5296,4.0,12.0,2.0,0.0,0.0,1.0,24327.180096046486,1939.0440674506806,0.0,314.56652235498655,0.0,1.0,0.0,2.0,1.0,2.0,1.0
71,4423.68,0.0,0.0,0.0,3796.992,626.688,0.0,0.0,7833.600000000002,1382.4000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5312.830482199328,48.321436119800744,0.0,0.0,5661.563563697431,1518.30097327689,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2648.504509368579,0.0,0.0,364.6737421603926,0.0,3249.0237532602687,0.0,0.0,642.5972235831412,0.0,0.0,1.0,0.0,1771.741645240471,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25563.805413493013,0.0,0.0,177.9163966765071,0.0,1.0,0.0,2.0,1.0,2.0,1.0
72,4423.68,0.0,0.0,0.0,3244.032,1069.056,110.592,0.0,7142.4000000000015,1843.2000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4440.320846498032,401.21653522581505,0.0,0.0,3626.3934797520533,2481.2737315581016,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2025.0675952495114,0.0,0.0,320.1538980960466,0.0,3969.1024873557276,0.0,0.0,449.0622711899426,0.0,0.0,1.0,0.0,2007.3579112977964,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,22796.639222676757,287.1926270151111,0.0,350.7682779353423,0.0,1.0,0.0,2.0,1.0,2.0,1.0
73,4423.68,0.0,0.0,0.0,2248.704,1548.288,626.688,0.0,4723.200000000001,3456.000000000001,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5156.671452093664,1160.6122607253005,0.0,0.0,2248.459600305917,2420.340600292765,237.47804515136175,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2362.6177569834094,0.0,0.0,495.2754990065951,0.0,2910.0055461738,0.0,0.0,477.5938204294341,0.0,0.0,1.0,0.0,1971.0067845643143,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,26225.82267463349,0.0,0.0,209.04578964533528,0.0,1.0,0.0,2.0,1.0,2.0,1.0
