dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.40.11.023a-D.40.11.023a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.40.11.023a-D.40.11.023a
2976,0.0,1674.924059081359,6032.445132218438,0.0,0.0,0.0,12516.511673317029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298571678840007,5.375860168493123,0.0,0.0,0.0,12.271658565855748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,0.0,867.4295918883,2322.836796579066,0.0,0.0,0.0,10338.049520297587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.172878132959816,1.7183890863920135,0.0,0.0,0.0,9.333754561191578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,0.0,4060.154121817902,13391.10072241415,0.0,0.0,0.0,8660.78429551853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.137929832277225,8.050489071710459,0.0,0.0,0.0,11.66354599446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,0.0,7581.767058862206,13082.786904313518,0.0,0.0,0.0,17033.202468447704,2515.722858867477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.011540067289775,11.695426692902615,0.0,0.0,0.0,14.860396694566653,6.5248812084351675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,0.0,19007.28911469238,17326.32613211505,0.0,0.0,1717.7180685489327,28247.97505644997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.265669545199213,13.949210698020147,0.0,0.0,1.8854308993574271,11.710269986754703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,0.0,5269.061740367973,10922.678800486137,0.0,0.0,0.0,21550.662673475646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.650081501520676,9.496100957254315,0.0,0.0,0.0,9.191886301352993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,0.0,6899.744860763302,18673.77211520729,0.0,0.0,0.0,16076.43189331373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421897928623075,8.480746271676605,0.0,0.0,0.0,4.535776069574617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2983,0.0,10332.449885748432,8691.767917669507,0.0,0.0,0.0,28894.469095344553,6644.586012812763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.463773400912724,5.834958744065454,0.0,0.0,0.0,5.947870855812229,4.240312450043594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,0.0,913.6710097778241,4092.2915440886127,0.0,0.0,0.0,8445.156874434526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0240825584187712,2.935660667789196,0.0,0.0,0.0,17.90683261045434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,0.0,8245.85420743007,7566.617803127632,0.0,0.0,0.0,5941.106679746331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.111337199533692,3.1786406029203347,0.0,0.0,0.0,9.002901157749648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2986,0.0,4843.619365243395,11929.754388937292,0.0,0.0,0.0,12921.901023104932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6954509107369145,8.157621235768993,0.0,0.0,0.0,17.279092724898938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,0.0,8009.782396816371,6806.421631230509,0.0,0.0,489.79924196509535,14714.522380206277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.668276879847598,6.32718472684144,0.0,0.0,0.8088352774748048,12.943731909418116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,0.0,3702.839510749742,11765.043187298563,0.0,0.0,0.0,14802.526153035895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5334285166911816,7.039201370138342,0.0,0.0,0.0,19.71032364427274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2989,0.0,18077.57203912177,20590.09291109394,0.0,0.0,1167.7864898978007,13283.469267557826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.604033165337778,17.352802247026226,0.0,0.0,1.5707206349949994,8.109997422238656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,0.0,4583.37270711039,9077.820147574144,0.0,0.0,0.0,19629.767512813352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378950725626483,7.561297646840522,0.0,0.0,0.0,10.445724095850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,0.0,830.5850187589184,5718.790150505077,0.0,0.0,0.0,8992.957494352362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5043578461460476,4.196784225116529,0.0,0.0,0.0,5.627500519676751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,0.0,3950.0404535284592,2052.9930990189264,0.0,0.0,0.0,9354.369891563565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4342035778247544,2.10682294725646,0.0,0.0,0.0,8.141651322450173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,0.0,21019.051619858565,21666.750881571443,0.0,0.0,2811.4922530251865,10142.162704944993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.350191963391548,13.58056928601118,0.0,0.0,1.8482441634784377,21.353084832886978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,0.0,9690.416501514406,13352.881585449555,0.0,0.0,0.0,23376.037037513706,7406.643213374991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.385690130473694,7.784824192955433,0.0,0.0,0.0,12.162467249361175,3.361885002100633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,0.0,7513.4930689563325,8131.127253378449,0.0,0.0,903.1626804871818,14480.106490939834,3834.370462052593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.036196269622765,5.58129696696109,0.0,0.0,0.9633585384202301,14.345444456344612,5.3865932382671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,0.0,6813.879621758544,2495.145763425223,0.0,0.0,0.0,22429.92978296607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.842504772312058,1.9502146456268306,0.0,0.0,0.0,13.787983133921593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,0.0,0.0,2252.769466335839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3632230905671914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,0.0,14600.360831851758,9416.97150812567,0.0,0.0,0.0,12376.274883117578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.737410796278963,8.425916218045362,0.0,0.0,0.0,8.829608015266235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,0.0,903.605573888766,0.0,0.0,0.0,0.0,7797.816067692442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7404872248140342,0.0,0.0,0.0,0.0,7.014737513477179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,5220.652789552377,8567.60279365116,0.0,0.0,0.0,18197.992339422057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.181136032666944,5.652145977251677,0.0,0.0,0.0,11.061630707515356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,0.0,1039.2645720598655,0.0,0.0,0.0,0.0,1998.120745757042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1566971306382097,0.0,0.0,0.0,0.0,0.253494919726225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,0.0,2836.769297616437,5936.686277092728,0.0,0.0,0.0,1534.1128737899796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13740520799207,4.961775542892875,0.0,0.0,0.0,4.936860897486003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,0.0,10318.385347770392,11888.617051375066,0.0,0.0,0.0,20062.604527268835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.640781965366589,14.422951443326713,0.0,0.0,0.0,16.384165883375104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,0.0,6827.011929962796,6134.7987005548475,0.0,0.0,0.0,17366.696569889802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.007571543732581,4.542307384095958,0.0,0.0,0.0,15.208044403386259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,0.0,3052.2162380461373,4876.990973427806,0.0,0.0,0.0,13760.082000480124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6203481251437633,4.026480282160608,0.0,0.0,0.0,16.26826524124158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,0.0,9658.192642783077,15129.747795276782,0.0,0.0,0.0,10373.194455222249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.277824448925017,11.364635425292724,0.0,0.0,0.0,8.712929265683812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,0.0,9537.939465505975,5378.869369916541,0.0,0.0,0.0,14997.098982039599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.860330856713146,3.3629415980126076,0.0,0.0,0.0,19.948514918056503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,0.0,998.0808362929233,0.0,0.0,0.0,0.0,9532.96680282317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6607982586859515,0.0,0.0,0.0,0.0,4.7007109938767835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,0.0,4559.692503528908,3959.5528039207,0.0,0.0,0.0,6748.7278584052165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362194230190617,2.4443557970571725,0.0,0.0,0.0,16.682318187428585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,0.0,0.0,0.0,0.0,0.0,0.0,2240.3334264275322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.544807113240191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3011,0.0,16933.091457250055,18264.178727793937,0.0,0.0,1174.3809288877899,14048.74644010256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.863590099564444,19.128618349586905,0.0,0.0,1.1900022585529373,11.807376639277168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,0.0,8269.781139132005,11294.709777692617,0.0,0.0,0.0,23810.602711111635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.783930551698704,8.099769734706317,0.0,0.0,0.0,16.361381481227255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3013,0.0,11701.335163052676,22089.498957167532,0.0,0.0,6123.418775016171,30993.660522253584,5675.783970936534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.693682688786678,12.141935611929206,0.0,0.0,4.8775788093131185,16.125587872201216,6.26832465974972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,0.0,9920.272423344717,14134.23514144844,0.0,0.0,2716.3383126882236,13746.126620493726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.421966519984293,11.333599810638347,0.0,0.0,1.5875606247430691,10.350078676742363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,0.0,5897.974081861939,5902.893665229715,0.0,0.0,0.0,15559.374349345813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96292219798088,6.0039032992511885,0.0,0.0,0.0,4.294176747080918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,0.0,0.0,2388.6416497856135,0.0,0.0,0.0,12551.627234925216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6337234790105781,0.0,0.0,0.0,7.825578603926132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,0.0,6514.492049416195,17137.540071941057,0.0,0.0,0.0,23516.31816605661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9004420816324625,9.509770013429748,0.0,0.0,0.0,21.436529534213033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,0.0,0.0,0.0,0.0,0.0,0.0,9491.501575193462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.197208902596113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,0.0,19295.503728069085,17945.31322917241,0.0,0.0,3570.1094738010524,23127.557450973978,8041.834109627658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.466042490763707,17.509246109556805,0.0,0.0,2.075859500075053,19.765754891497785,10.115052274707804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,0.0,11107.727625705966,11085.13425266543,0.0,0.0,0.0,23291.901014479277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.474121838759887,9.208804814954139,0.0,0.0,0.0,9.127058278497486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,0.0,705.0354255047446,4317.779288470555,0.0,0.0,0.0,10711.176087636695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399609193605826,3.4571594125214626,0.0,0.0,0.0,7.106735705354256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,0.0,7674.201789741614,11926.969473547191,0.0,0.0,366.0375410606112,12645.443096643916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.136732025872519,5.404932866047403,0.0,0.0,2.467121719044211,10.246790235439347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3023,0.0,22111.79697158967,31302.32040883621,0.0,0.0,6670.778834281041,30896.376378608802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.499417797658005,27.470276679991223,0.0,0.0,8.566366854117868,16.717985686915597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,0.0,9841.346272732093,12082.00228876439,0.0,0.0,0.0,11564.254972623394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.773974630837127,12.28533633587794,0.0,0.0,0.0,11.52550705485744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,0.0,6563.169582979602,8710.946790592245,0.0,0.0,0.0,6809.769572950978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.579334843734808,7.44995172354929,0.0,0.0,0.0,15.261850278414581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026,0.0,5240.482966564917,2630.9566584478553,0.0,0.0,0.0,20744.534523842936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.041377803938241,1.967615907184247,0.0,0.0,0.0,13.5808118467238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,0.0,6347.175799867336,8711.535550700277,0.0,0.0,1854.2334114646205,15759.013527303972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.350658306958728,8.604013338572823,0.0,0.0,0.7313504431463652,12.514697351358162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3028,0.0,9005.712519072604,19860.471261642637,0.0,0.0,0.0,10322.785599266777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.668209845373614,15.658586905731102,0.0,0.0,0.0,20.990570339681938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,0.0,7120.530958145617,11253.607577442766,0.0,0.0,0.0,18847.54350188658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.946546733314326,13.102173865495805,0.0,0.0,0.0,16.64023656034579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,0.0,10557.705553436319,10322.689111756481,0.0,0.0,0.0,22130.87589874814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46986471562547,9.490899919511147,0.0,0.0,0.0,24.82195198177765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,0.0,10770.710974387175,16948.536707023715,0.0,0.0,0.0,19358.305065505883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.751357069942371,11.292971824743237,0.0,0.0,0.0,11.659304427027694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,0.0,11799.499830724819,12954.556119324556,0.0,0.0,0.0,9582.078596802949,11095.343153981086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.344754398972473,14.786494236019614,0.0,0.0,0.0,15.401666408283301,6.687090271703626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,0.0,11039.838252486206,21136.36125037278,0.0,0.0,2565.921597546137,29715.790727520143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02096929257679,14.06384870192221,0.0,0.0,4.544986750766603,24.978290534587515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,0.0,2310.255273069987,2497.94522622354,0.0,0.0,0.0,11296.474411677795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0177492905851793,1.7334136521729533,0.0,0.0,0.0,8.148247750078054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,0.0,10083.731321681433,15261.329878570312,0.0,0.0,2132.706021278594,13598.287870297409,8555.953343387897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86640065101852,13.013502128488799,0.0,0.0,3.4939729991883337,11.14223288855315,2.3961481526999564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,0.0,10915.616689745322,13620.850565605058,0.0,0.0,0.0,20254.884704821252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.867523016143485,6.8533866082540325,0.0,0.0,0.0,4.8967430236873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,0.0,6148.827278467387,12506.40550636216,0.0,0.0,0.0,9034.258385101992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135089002548814,8.690083154018527,0.0,0.0,0.0,9.468469997471262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,0.0,10493.680961831375,18579.372290938496,0.0,0.0,0.0,8503.125992230167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.086836532904991,13.05023805259902,0.0,0.0,0.0,7.317310498818462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,0.0,7093.057095293607,1698.3951398526253,0.0,0.0,0.0,10894.293829968192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.827458788911874,3.2968359454877656,0.0,0.0,0.0,15.210386540033332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,0.0,0.0,8630.996364703906,0.0,0.0,0.0,13409.7510210029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.482077957297662,0.0,0.0,0.0,11.681566329049101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,0.0,13150.977586373097,27937.725390613858,0.0,0.0,2107.8329386938003,27806.36064775441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02705515945836,21.48346727979205,0.0,0.0,4.000767786122859,33.58806289109742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,0.0,7695.804779518745,12341.464642328232,0.0,0.0,0.0,15968.712512287095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.321989210653427,6.167985366181039,0.0,0.0,0.0,13.444186901877602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,0.0,3100.44305949477,0.0,0.0,0.0,0.0,16844.8596992853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.452111508014339,0.0,0.0,0.0,0.0,13.441686253689417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,0.0,4827.563751929906,6699.608804039785,0.0,0.0,0.0,8335.072781379642,7913.085975922708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48153453166576,9.43934926875701,0.0,0.0,0.0,15.951382156533374,8.658120964486256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,0.0,9707.339590627591,10356.579470456174,0.0,0.0,3556.9520708003365,16578.35937076219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043765708593625,7.63866889616463,0.0,0.0,2.6972437340495437,13.142296496818325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,0.0,12708.669562320869,11790.317091304334,0.0,0.0,6541.1718058698925,34130.33675819645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3172851692064285,10.689551265502715,0.0,0.0,3.902337640944132,24.414055037819946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,0.0,13053.133408642116,21748.32000196148,0.0,0.0,2050.4220528100477,16190.01251770283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.298822836528474,18.76761172913774,0.0,0.0,2.0520275162262034,10.372497544931685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,0.0,4746.582144813068,11729.563958844083,0.0,0.0,0.0,7523.375922967975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.021517616434494,12.126962872893126,0.0,0.0,0.0,8.942107449630445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,0.0,19554.25432917199,30833.631044719055,0.0,0.0,4705.478820715793,39555.846505906746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.459983860758282,13.060253503536313,0.0,0.0,13.341137327768024,25.37301045358024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,0.0,2231.5191888926774,5052.727932514163,0.0,0.0,0.0,15532.060413193847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043867779927544,4.557086433847609,0.0,0.0,0.0,9.525359151872143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,0.0,9892.003260796213,16285.227054687739,0.0,0.0,2631.4363348962056,25030.80577648352,9161.05968690942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.502164684355737,7.882195264457137,0.0,0.0,2.0512413488803376,8.300231528530306,2.1632095195012404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,0.0,6130.880847639979,8635.592289379443,0.0,0.0,0.0,9360.655115347517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.580446419968673,6.463949548325154,0.0,0.0,0.0,9.608329095865534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3053,0.0,0.0,0.0,0.0,0.0,0.0,2938.2671630353384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7538899611836694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,0.0,16182.08760364114,13146.338793198767,0.0,0.0,2919.6006144426633,13801.868185281039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59810781202339,9.950091735206936,0.0,0.0,1.1728784308276181,13.87485742189611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,0.0,15857.393298986273,19561.040761031778,0.0,0.0,0.0,17689.53165335724,9452.261899612713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89269842137524,12.139373752080026,0.0,0.0,0.0,17.401925298017353,15.418332451456742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,0.0,7430.263817453682,2247.0518445496195,0.0,0.0,0.0,10406.05875100984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.025150446216605,1.492163386908864,0.0,0.0,0.0,15.994058853545411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,0.0,6814.266073684302,10260.054683401991,0.0,0.0,0.0,15860.39950302109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7701626507773875,7.14285091510608,0.0,0.0,0.0,3.6686950310916786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3058,0.0,15493.573684703828,16723.247289095543,0.0,0.0,0.0,17986.921245412716,8860.921912797376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.615147686765384,16.078915795394796,0.0,0.0,0.0,11.013071742069098,8.322225567778174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,0.0,11795.766103014299,12943.391611574858,0.0,0.0,2521.587014232697,15556.461556053502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.742969507844837,7.4784996866592115,0.0,0.0,2.6621066014578125,10.662980520753079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
