cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.121-0,B.20.11.121-1,B.30.11.012-0,B.30.11.012-1,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,D.10.14.021-0,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013b-0,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023b-0,D.20.21.023b-1,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.074a-0,D.50.11.011a-0,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
4828,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,6074.393503746788,0.0,0.0,6797.261778834165,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1701.5209881824044,0.0,275.43089289287184,4945.043644585365,0.0,576.6549225596516,0.0,1.0,0.0,2031.9022772502535,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23872.360969750836,0.0,268.3132659788457,1.0,2.0,1.0,2.0,1.0
4829,4423.68,0.0,4313.088,110.59200000000001,0.0,8870.400000000001,345.60000000000014,0.0,9216.000000000002,0.0,6451.0,0.0,6692.406427075196,0.0,0.0,6514.878890849781,288.9556924328243,0.0,0.0,12.0,0.0,0.0,1.0,1737.649596808953,0.0,302.6176528792823,4366.144684517761,0.0,569.0851978302057,0.0,1.0,0.0,2486.5571638874803,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20907.934314543178,0.0,216.89135877081083,1.0,2.0,1.0,2.0,1.0
4830,4423.68,0.0,4276.224,147.45600000000002,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6165.914956877334,0.0,0.0,6297.816441732271,924.4975795086804,0.0,0.0,12.0,0.0,0.0,1.0,1932.527618568826,0.0,265.35272935969897,3064.9229374949155,0.0,646.0224875134775,0.0,1.0,0.0,1769.352135885982,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24759.700489061826,0.0,284.4942291542441,1.0,2.0,1.0,2.0,1.0
4831,4423.68,0.0,4128.768,294.91200000000003,0.0,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,4948.008140837714,73.8931411917159,0.0,4908.665418565056,621.9546702848604,64.49392383528442,0.0,12.0,0.0,0.0,1.0,2799.60141731718,0.0,273.83281291251154,4264.102321834756,0.0,501.2753817069434,0.0,1.0,0.0,1893.028897994674,0.0,147.456,0.0,16.0,0.0,2.0,1.0,28363.86387933881,0.0,209.49844314113466,1.0,2.0,1.0,2.0,1.0
4832,4423.68,0.0,3981.312,442.368,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6966.381546357735,0.0,0.0,5336.170714910021,1403.8347203151343,0.0,0.0,12.0,0.0,0.0,1.0,1971.7280814529977,0.0,265.4332478977528,5445.990492933889,0.0,662.118899478728,0.0,1.0,0.0,1640.1954009263059,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20497.956159591828,0.0,197.67901682402757,1.0,2.0,1.0,2.0,1.0
4833,4423.68,0.0,4055.04,368.64,0.0,8294.400000000001,921.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,9378.52239465796,0.0,0.0,4929.3738611249955,933.2991531314055,0.0,0.0,12.0,0.0,0.0,1.0,2195.2806176840586,0.0,357.2576363427282,4403.1489742793065,0.0,732.1176382619777,0.0,1.0,0.0,1628.2854644363356,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18175.87594445355,0.0,148.63815147960293,1.0,2.0,1.0,2.0,1.0
4834,4423.68,0.0,4276.224,147.45600000000002,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6441.447846940733,0.0,0.0,5503.426573828373,600.183214535997,0.0,0.0,12.0,0.0,0.0,1.0,2176.6921673676184,0.0,325.23239191641187,5342.052229830508,0.0,700.839384909373,0.0,1.0,0.0,2056.6387067876813,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18638.736803299715,0.0,260.2097388487649,1.0,2.0,1.0,2.0,1.0
4835,4423.68,0.0,4276.224,147.45600000000002,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5729.799255082863,0.0,0.0,5152.417693578069,144.61033803946214,0.0,0.0,12.0,0.0,0.0,1.0,1960.215863983145,0.0,316.9421004867055,3541.4621197417882,0.0,682.8757521111695,0.0,1.0,0.0,2094.9238783741766,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22038.655624374864,0.0,211.08491601007364,1.0,2.0,1.0,2.0,1.0
4836,4423.68,0.0,3907.5840000000003,479.232,36.864000000000004,8294.400000000001,921.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6720.13616514821,61.617423231597485,0.0,6146.853306774417,808.6784441416683,0.0,0.0,12.0,0.0,0.0,1.0,2523.0739125409686,0.0,334.4112105568261,5279.066037342144,0.0,595.1452087600087,0.0,1.0,0.0,2174.94148713674,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18441.98128147289,0.0,158.7980875735101,1.0,2.0,1.0,2.0,1.0
4837,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5172.751264587997,0.0,0.0,5660.0522143732,473.1153556393016,0.0,0.0,12.0,0.0,0.0,1.0,1609.2086270527027,0.0,340.64665107245276,5425.667604887436,0.0,728.7012999500164,0.0,1.0,0.0,2406.6373060671835,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20510.1053822697,0.0,246.41492238587094,1.0,2.0,1.0,2.0,1.0
4838,4423.68,0.0,4055.04,368.64,0.0,8409.600000000002,806.4000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5983.46551284591,184.56887972122306,0.0,3945.917164469002,676.2396110722756,31.43395611758855,0.0,12.0,0.0,0.0,1.0,1959.6785439754497,0.0,389.7424048144767,4233.449015216249,0.0,726.8093252561262,0.0,1.0,0.0,1965.4245815394324,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18821.001276469266,0.0,241.3074135209132,1.0,2.0,1.0,2.0,1.0
4839,4423.68,0.0,4423.68,0.0,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6388.343082812393,0.0,0.0,6566.518908935167,834.315696202923,0.0,0.0,12.0,0.0,0.0,1.0,1755.6144351455964,0.0,428.00532647099146,4169.045698663188,0.0,732.5156505579,0.0,1.0,0.0,1469.2349148676221,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16952.242675974623,0.0,204.2117694105072,1.0,2.0,1.0,2.0,1.0
4840,4423.68,0.0,4091.9040000000005,331.776,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5879.039047690434,0.0,0.0,5263.402707442912,489.8345338792151,0.0,0.0,12.0,0.0,0.0,1.0,1900.0795810564637,0.0,223.40687370063083,4430.286890110878,0.0,549.1814463266,0.0,1.0,0.0,1812.4290619408239,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20916.99484475704,0.0,213.36267286204264,1.0,2.0,1.0,2.0,1.0
4841,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5419.898398098787,0.0,0.0,4360.597310033383,111.02412933217592,0.0,0.0,12.0,0.0,0.0,1.0,2654.115454065003,0.0,386.75325506724573,4698.198371159189,0.0,492.4868070024483,0.0,1.0,0.0,1675.9981646508777,0.0,147.456,0.0,16.0,0.0,2.0,1.0,27623.187466019564,0.0,248.88445634228577,1.0,2.0,1.0,2.0,1.0
4842,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,6566.660091828369,0.0,0.0,5976.429678975168,988.4424158399923,0.0,0.0,12.0,0.0,0.0,1.0,2627.0046549777453,0.0,193.93567258622008,6790.288973360012,0.0,574.4522272654522,0.0,1.0,0.0,1809.9635500110373,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24961.000472317493,0.0,220.17231931772716,1.0,2.0,1.0,2.0,1.0
4843,4423.68,0.0,3907.5840000000003,516.096,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5547.356274210141,0.0,0.0,5820.758906166186,745.7095716949385,0.0,0.0,12.0,0.0,0.0,1.0,2680.6804392238673,0.0,203.45477681742352,3962.7126846995916,0.0,437.74568885516214,0.0,1.0,0.0,2283.362389208775,0.0,147.456,0.0,16.0,0.0,2.0,1.0,32585.97183300716,0.0,234.7769135174234,1.0,2.0,1.0,2.0,1.0
4844,4423.68,0.0,3686.4000000000005,589.8240000000001,147.45600000000002,7948.800000000002,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,4690.192890753052,125.8051135111372,0.0,4970.779915758276,976.779364271137,45.60999320425759,0.0,12.0,0.0,0.0,1.0,3071.5515237150803,0.0,224.53951505351966,3153.1841867130543,0.0,674.3063036418558,0.0,1.0,0.0,1910.7586812253571,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21949.00515650452,0.0,195.53354864611313,1.0,2.0,1.0,2.0,1.0
4845,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,7826.725705595299,0.0,0.0,6199.405688798689,156.31784792840182,0.0,0.0,12.0,0.0,0.0,1.0,1951.2637713266197,0.0,300.1576223442973,4677.655754072549,0.0,686.6567709766452,0.0,1.0,0.0,2260.0653232221453,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22187.889127363585,0.0,330.72113712871595,1.0,2.0,1.0,2.0,1.0
4846,4423.68,0.0,4239.360000000001,184.32000000000002,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,9201.841649008853,0.0,0.0,5642.997269215307,1023.8591879364361,0.0,0.0,12.0,0.0,0.0,1.0,2556.5007412099285,0.0,396.18348212936576,4369.868918948741,0.0,635.6308714817646,0.0,1.0,0.0,1565.089074233873,0.0,147.456,0.0,16.0,0.0,2.0,1.0,27535.12363825044,0.0,303.64045129431196,1.0,2.0,1.0,2.0,1.0
4847,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5270.993859979957,0.0,0.0,4235.839258068988,552.048955179256,0.0,0.0,12.0,0.0,0.0,1.0,2012.0701911078356,0.0,228.7506116484953,5797.194999527894,0.0,522.8487051644398,0.0,1.0,0.0,1969.9065450484327,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25685.936547754747,0.0,233.40228065331877,1.0,2.0,1.0,2.0,1.0
4848,4423.68,0.0,4313.088,110.59200000000001,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6552.012394315794,0.0,0.0,5324.94034822738,449.3475237358379,0.0,0.0,12.0,0.0,0.0,1.0,2130.523947420832,0.0,253.83482167415067,3838.4595011286106,0.0,709.165866750432,0.0,1.0,0.0,2663.360457397701,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21384.59999726496,0.0,270.7138394304913,1.0,2.0,1.0,2.0,1.0
4849,4423.68,0.0,3907.5840000000003,516.096,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6415.375031226985,0.0,0.0,5657.7526030944355,763.1982125837134,0.0,107.5091384630556,10.0,2.0,0.0,1.0,1365.1726407617516,0.0,276.46310053317944,3219.4929249893958,0.0,602.6070877687785,0.0,1.0,0.0,2066.0002469828432,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21270.829607845753,0.0,219.92659632742036,1.0,2.0,1.0,2.0,1.0
4850,4423.68,0.0,4055.04,368.64,0.0,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5774.477564850587,0.0,0.0,4125.204109014087,1121.442098759647,0.0,0.0,10.0,2.0,0.0,1.0,2369.653061406536,0.0,187.50947272239415,4691.370938228007,0.0,546.4651993931489,0.0,1.0,0.0,2109.091173712658,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20102.055640011797,0.0,317.72708541224273,1.0,2.0,1.0,2.0,1.0
4851,4423.68,0.0,3760.128,589.8240000000001,73.72800000000001,7257.600000000001,1843.2000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,7454.867372946075,228.9794396373274,0.0,6164.750325694331,769.214699713136,0.0,57.74657685931511,12.0,0.0,0.0,1.0,2396.072486889344,0.0,266.82479149026375,4521.557611983946,0.0,550.1476454750482,0.0,1.0,0.0,1982.667763883546,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25782.801096303167,0.0,215.9115849540574,1.0,2.0,1.0,2.0,1.0
4852,4423.68,0.0,3796.992,589.8240000000001,36.864000000000004,7833.600000000002,1152.0000000000002,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,5692.255317978033,0.0,0.0,4929.694681671941,2079.1012185514905,0.0,0.0,12.0,0.0,0.0,1.0,2125.0284232959,0.0,441.75697972920585,3683.670051904779,0.0,534.0167870390508,0.0,1.0,0.0,2777.809910111208,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21785.36500124656,0.0,228.84561738002202,1.0,2.0,1.0,2.0,1.0
4853,4423.68,0.0,4239.360000000001,184.32000000000002,0.0,8870.400000000001,230.40000000000006,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6372.845757413932,0.0,0.0,6203.484941958621,810.9274600432028,0.0,0.0,12.0,0.0,0.0,1.0,2083.781133316186,0.0,318.9065962605863,3628.453376144293,0.0,533.979213517872,0.0,1.0,0.0,2469.986255091266,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17396.105375138395,0.0,219.40448121236264,1.0,2.0,1.0,2.0,1.0
4854,4423.68,0.0,4349.952,73.72800000000001,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6020.023826747125,0.0,0.0,5977.847247836691,380.03697146866404,0.0,0.0,12.0,0.0,0.0,1.0,2113.507805134529,0.0,332.9699645644269,4021.4729159838034,0.0,661.7135964003164,0.0,1.0,0.0,2310.881468985736,0.0,147.456,0.0,16.0,0.0,2.0,1.0,14868.451445820958,0.0,286.0707107381861,1.0,2.0,1.0,2.0,1.0
4855,4423.68,0.0,4018.1760000000004,405.504,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,7102.736473691077,0.0,0.0,5221.929629874526,717.6524088914307,0.0,0.0,12.0,0.0,0.0,1.0,1658.2817747366935,0.0,238.79567451751794,3128.3160489149823,0.0,580.7438181019796,0.0,1.0,0.0,2211.570988298324,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20459.656672933856,0.0,180.02319049510376,1.0,2.0,1.0,2.0,1.0
4856,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,7206.425597544049,0.0,0.0,5824.117863265733,429.8292499104295,0.0,0.0,12.0,0.0,0.0,1.0,1550.9450964432635,0.0,267.47886857549094,4348.321215930222,0.0,415.64649260012817,0.0,1.0,0.0,1604.8296703346766,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22283.105769104957,0.0,166.3384138718741,1.0,2.0,1.0,2.0,1.0
4857,4423.68,0.0,3833.856,589.824,0.0,7833.600000000002,1267.2000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,4846.778182361206,69.24053590381979,0.0,4949.193520876239,1354.9888744853001,0.0,0.0,10.0,2.0,0.0,1.0,1120.37293835181,0.0,245.0039065066595,4348.765281858251,0.0,810.271929801062,0.0,1.0,0.0,2312.505341215111,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22607.568919487367,0.0,316.6499535263955,1.0,2.0,1.0,2.0,1.0
4858,4423.68,0.0,4313.088,110.59200000000001,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6806.003864316041,0.0,0.0,5709.8279042320355,378.60332760826765,0.0,0.0,12.0,0.0,0.0,1.0,2251.2962104540347,0.0,322.3117179312686,4312.328600668013,0.0,629.0257539486086,0.0,1.0,0.0,1686.4077276983141,0.0,147.456,0.0,16.0,0.0,2.0,1.0,14534.496001454325,0.0,191.224317068891,1.0,2.0,1.0,2.0,1.0
4859,4423.68,0.0,4349.952,73.72800000000001,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5145.100619957701,0.0,0.0,5967.467928355762,512.1091569154303,0.0,0.0,12.0,0.0,0.0,1.0,3178.237436875412,0.0,212.9159876726407,3324.0162317770646,0.0,540.7083636840399,0.0,1.0,0.0,2280.505024152778,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21166.013326400745,0.0,202.29326134362714,1.0,2.0,1.0,2.0,1.0
4860,4423.68,0.0,4276.224,147.45600000000002,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5399.7257917348215,0.0,0.0,6775.968605681486,639.5588677317672,0.0,0.0,12.0,0.0,0.0,1.0,2448.3944670933497,0.0,221.68389420516496,3687.303039248548,0.0,691.9900758271025,0.0,1.0,0.0,1830.9029962234758,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25963.885438220037,0.0,330.619830920965,1.0,2.0,1.0,2.0,1.0
4861,4423.68,0.0,3907.5840000000003,479.232,36.864000000000004,7948.800000000001,1152.0000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6322.5616796490085,65.05589812808626,0.0,5104.436744152954,1607.577528671853,0.0,0.0,10.0,2.0,0.0,1.0,2401.8676893473857,0.0,354.44475874356857,3288.0081911937414,0.0,568.980157528505,0.0,1.0,0.0,2353.780854010233,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16598.081450123504,0.0,173.45942537288505,1.0,2.0,1.0,2.0,1.0
4862,4423.68,0.0,3575.808,700.4159999999999,147.45600000000002,7488.000000000002,1612.8000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,4026.1187759178224,396.98593889866623,0.0,4230.937042786663,624.8702556920862,0.0,0.0,10.0,2.0,0.0,1.0,3012.6003669433453,0.0,381.494248995621,4484.406502757588,0.0,577.7974508497537,0.0,1.0,0.0,1878.6387422902828,0.0,147.456,0.0,16.0,0.0,2.0,1.0,26791.83323291165,0.0,142.87182718989015,1.0,2.0,1.0,2.0,1.0
4863,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,7695.546155540271,0.0,0.0,4070.449352900628,400.31983807701044,0.0,0.0,12.0,0.0,0.0,1.0,2245.9021287581418,0.0,291.09357135520605,4218.87033791331,0.0,491.84312404829006,0.0,1.0,0.0,1716.3042384712192,0.0,147.456,0.0,16.0,0.0,2.0,1.0,15823.030696403723,0.0,281.58624507421865,1.0,2.0,1.0,2.0,1.0
4864,4423.68,0.0,3981.3120000000004,442.36800000000005,0.0,7948.800000000001,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,7671.867232918923,72.0671449643748,0.0,5877.0498498556,880.1733092170496,0.0,0.0,12.0,0.0,0.0,1.0,2219.393910360279,0.0,245.32546655682282,3361.4932254194728,0.0,574.1099964157448,0.0,1.0,0.0,1702.59013443798,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19279.939392803484,0.0,205.5060187675894,1.0,2.0,1.0,2.0,1.0
4865,4423.68,0.0,4239.360000000001,184.32,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5959.268371563459,0.0,0.0,4721.867166932059,306.2308309481712,0.0,0.0,12.0,0.0,0.0,1.0,2597.847161378696,0.0,244.3159780951751,3598.4590916401457,0.0,479.546049203446,0.0,1.0,0.0,2332.9149270565763,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22141.709266501777,0.0,204.7580732347988,1.0,2.0,1.0,2.0,1.0
4866,4423.68,0.0,3317.76,811.008,294.91200000000003,6681.600000000001,1728.0000000000005,806.4000000000002,9216.000000000002,0.0,6451.0,0.0,5371.066561791484,549.3515499842595,0.0,5552.313662916653,1232.5869348660635,140.48813695262757,0.0,12.0,0.0,0.0,1.0,2334.512215387516,0.0,328.6368744473466,4256.603304180928,0.0,773.8224837548642,0.0,1.0,0.0,2619.3449358445027,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18245.614033812042,0.0,268.3122745827094,1.0,2.0,1.0,2.0,1.0
4867,4423.68,0.0,4239.360000000001,184.32,0.0,8524.800000000003,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6602.989320767579,0.0,0.0,4575.004519355701,629.2576417685244,0.0,0.0,12.0,0.0,0.0,1.0,2718.23971969568,0.0,249.9030370566251,6756.162298314016,0.0,637.5925945755555,0.0,1.0,0.0,2136.2416059378497,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16526.044056457864,0.0,252.39210927088288,1.0,2.0,1.0,2.0,1.0
4868,4423.68,0.0,4091.9040000000005,331.776,0.0,8640.000000000002,576.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6073.831251405038,62.405681004855566,0.0,4501.07893482192,861.4490805735817,0.0,0.0,12.0,0.0,0.0,1.0,1430.1743394982432,0.0,256.40677257874574,4254.982995631915,0.0,529.4625385808324,0.0,1.0,0.0,1647.1662441248666,0.0,147.456,0.0,12.0,4.0,2.0,1.0,19425.449545960477,0.0,235.23847149399145,1.0,2.0,1.0,2.0,1.0
4869,4423.68,0.0,3907.5840000000003,479.232,36.864000000000004,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5464.323572243735,60.98244084937963,0.0,4354.830113674695,1396.4557775056896,0.0,0.0,12.0,0.0,0.0,1.0,2048.9490385957665,0.0,242.9681161979826,4526.393186544816,0.0,585.7010232719715,0.0,1.0,0.0,2384.8279460247068,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18215.27262912604,0.0,268.4012132399644,1.0,2.0,1.0,2.0,1.0
4870,4423.68,0.0,4276.224,147.45600000000002,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6730.61721144437,0.0,0.0,6022.624275592582,466.68462657800393,0.0,0.0,12.0,0.0,0.0,1.0,2166.67955197458,0.0,265.09106854977733,3835.67996543148,0.0,456.7741305221855,0.0,1.0,0.0,2303.353925907451,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21642.393183640557,0.0,255.9104311363524,1.0,2.0,1.0,2.0,1.0
4871,4423.68,0.0,4276.224,147.45600000000002,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6489.626261724199,0.0,0.0,6022.765799744819,653.742263699142,0.0,0.0,12.0,0.0,0.0,1.0,1955.6164503526388,0.0,254.99843952755288,3490.8013199090283,0.0,768.8843628089832,0.0,1.0,0.0,1960.979252820163,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25017.051302208238,0.0,166.36406713439203,1.0,2.0,1.0,2.0,1.0
4872,4423.68,0.0,3944.4480000000003,479.232,0.0,8524.800000000003,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5982.6513127524395,0.0,0.0,4794.808417928265,537.6969337604728,0.0,0.0,12.0,0.0,0.0,1.0,1819.2467697195182,0.0,310.1311188774416,3641.27696144652,0.0,764.8561289143776,0.0,1.0,0.0,1918.4625654150486,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19678.05196934036,0.0,278.32645215272026,1.0,2.0,1.0,2.0,1.0
4873,4423.68,0.0,4239.360000000001,184.32,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6616.771395539377,0.0,0.0,7220.114589468009,394.44629627196093,0.0,0.0,12.0,0.0,0.0,1.0,2171.323508251713,0.0,338.2086466539631,3811.1554184511747,0.0,592.547604642476,0.0,1.0,0.0,1662.106910962805,0.0,147.456,0.0,16.0,0.0,2.0,1.0,31035.82687068622,0.0,261.5230703044617,1.0,2.0,1.0,2.0,1.0
4874,4423.68,0.0,4313.088,110.59200000000001,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5905.433189331023,0.0,0.0,5162.096256142234,955.6149907789887,0.0,0.0,12.0,0.0,0.0,1.0,2011.9807949594006,0.0,278.3409512915515,4351.9849267378995,0.0,1023.1113944635166,0.0,1.0,0.0,2610.3259336395568,0.0,147.456,0.0,16.0,0.0,2.0,1.0,28377.79968464412,0.0,179.89387695805874,1.0,2.0,1.0,2.0,1.0
4875,4423.68,0.0,4349.952,73.72800000000001,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6190.417209779722,0.0,0.0,4747.134825894276,879.9719367078726,0.0,0.0,12.0,0.0,0.0,1.0,1932.755086543474,0.0,342.3283496908027,3658.3358468042043,0.0,555.6891661245811,0.0,1.0,0.0,1676.981102163505,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23393.471744618244,0.0,356.103819753744,1.0,2.0,1.0,2.0,1.0
4876,4423.68,0.0,4313.088,110.59200000000001,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5335.968006151865,0.0,0.0,4236.785215114711,672.8650718249437,0.0,0.0,12.0,0.0,0.0,1.0,2286.9309074762355,0.0,292.87463404238014,4214.673249185942,0.0,400.110041042238,0.0,1.0,0.0,1638.0997882810657,0.0,147.456,0.0,12.0,4.0,2.0,1.0,19905.679963466777,0.0,263.3892827540696,1.0,2.0,1.0,2.0,1.0
4877,4423.68,0.0,3575.808,774.144,73.72800000000001,7948.800000000001,1152.0000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6006.868036162959,0.0,0.0,5386.238276498291,1149.4454291469074,0.0,67.59815540600609,12.0,0.0,0.0,1.0,2230.8724359871167,0.0,229.89357662296433,2550.919812859787,0.0,764.0540520019356,0.0,1.0,0.0,2716.4895194527917,0.0,147.456,0.0,16.0,0.0,2.0,1.0,28579.467554736184,0.0,203.6475710073193,1.0,2.0,1.0,2.0,1.0
4878,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6444.060882531625,0.0,0.0,6094.208848397574,1261.5442991273667,0.0,0.0,12.0,0.0,0.0,1.0,1658.2875841082991,0.0,234.25071904038995,3656.24533294936,0.0,701.0790592742878,0.0,1.0,0.0,1980.1738085199113,0.0,147.456,0.0,16.0,0.0,2.0,1.0,30012.482624564967,0.0,196.1112300037944,1.0,2.0,1.0,2.0,1.0
4879,4423.68,0.0,4202.496,221.184,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5513.720360448525,0.0,0.0,5443.758983541793,372.46276248733534,0.0,0.0,12.0,0.0,0.0,1.0,2597.969723946866,0.0,263.8791841842228,3628.1840175283755,0.0,528.661100512115,0.0,1.0,0.0,1760.153544633017,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16861.031312053306,0.0,262.707635868156,1.0,2.0,1.0,2.0,1.0
