cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.121-0,B.20.11.121-1,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
10,4423.68,0.0,3465.2160000000003,958.4639999999999,0.0,7372.800000000001,1843.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6878.2544107924,0.0,0.0,0.0,4807.70152500294,1910.1703328538558,70.69208918050286,0.0,10.0,2.0,0.0,1.0,0.0,2813.235614375307,0.0,0.0,234.60290944173667,0.0,4702.760618318825,0.0,0.0,533.8399912433399,0.0,0.0,1.0,0.0,2158.878916442787,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,30599.450660147864,0.0,0.0,190.6183911621037,1.0,0.0,2.0,1.0,2.0,1.0
11,4423.68,0.0,3170.304,1253.376,0.0,6105.600000000001,2880.0000000000005,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,4160.799914986695,151.98390399330935,0.0,0.0,3618.052638373343,2095.89938117684,174.33858839736462,0.0,12.0,0.0,0.0,1.0,0.0,1558.263649379681,0.0,0.0,385.3562737321138,0.0,3734.597862230485,65.81443720487272,0.0,347.69455617615944,0.0,0.0,1.0,0.0,2023.9288954764218,0.0,0.0,140.08319999999998,7.3728,12.0,4.0,2.0,0.0,1.0,22090.565814468577,1297.3775647688137,0.0,199.42019736268333,1.0,0.0,2.0,1.0,2.0,1.0
12,4423.68,0.0,2985.9840000000004,1253.376,184.32000000000002,6912.000000000002,2073.6000000000004,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,4208.3629917947555,279.4391851872044,0.0,0.0,3018.613548624038,1509.464400359787,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2179.3662744190406,0.0,0.0,331.25232272467474,0.0,2652.6996780175714,0.0,0.0,537.4624919857645,0.0,0.0,1.0,0.0,2212.6698088163253,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,1.0,26430.471057879902,181.19687027389512,0.0,239.15991088609536,1.0,0.0,2.0,1.0,2.0,1.0
13,4423.68,0.0,3686.4,737.2800000000001,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5372.10737659604,0.0,0.0,0.0,3358.94735869149,1539.5086553831404,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1851.7124739947085,0.0,0.0,352.8535902233924,0.0,4078.2821104417617,0.0,0.0,595.150987246719,0.0,0.0,1.0,0.0,2061.757223948785,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21401.04859889463,0.0,0.0,265.04537170740014,1.0,0.0,2.0,1.0,2.0,1.0
14,4423.68,0.0,3096.576,811.008,516.096,7142.4000000000015,1152.0000000000002,921.6000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5065.313813338521,505.3914800218468,58.242272939759005,0.0,4101.402233823599,1193.6915319039495,375.18818939056297,174.37359615807983,10.0,2.0,0.0,1.0,0.0,2376.4834617613797,0.0,0.0,370.95886389451664,0.0,4871.415204317173,0.0,0.0,528.3312799584336,0.0,0.0,1.0,0.0,2111.012557812295,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23307.54617088549,0.0,0.0,187.2346288808203,1.0,0.0,2.0,1.0,2.0,1.0
15,4423.68,0.0,3428.352,847.8720000000001,147.45600000000002,6912.000000000002,2073.600000000001,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,5382.681040513991,352.10043779682076,0.0,0.0,3342.5599345413075,1601.0482607992374,58.45413625202867,116.90827250405734,12.0,0.0,0.0,1.0,0.0,1873.4195341572229,0.0,0.0,227.95176608428145,0.0,3075.3338039217842,0.0,0.0,629.1813455988175,0.0,0.0,1.0,0.0,1652.8120075968047,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17553.83658873949,0.0,0.0,230.73009525282492,1.0,0.0,2.0,1.0,2.0,1.0
16,4423.68,0.0,3133.44,1216.512,73.72800000000001,6105.600000000001,3110.400000000001,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,3982.7155190178078,185.04262113874782,0.0,0.0,4542.909381557302,3184.349018874587,48.20407028050114,0.0,12.0,0.0,0.0,1.0,0.0,1590.3574829081729,0.0,0.0,334.52187615271885,0.0,4289.507154048722,0.0,0.0,717.8283746720984,0.0,0.0,1.0,0.0,1640.115591336638,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,19157.769560961184,0.0,0.0,251.69654472431273,1.0,0.0,2.0,1.0,2.0,1.0
17,4423.68,0.0,2764.8,1327.104,331.77600000000007,5990.4000000000015,2419.2000000000003,806.4000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,4031.8609539096597,382.93486561695977,45.040595169051606,0.0,3414.615921200367,2050.9732032578945,243.92941886312624,0.0,8.0,4.0,0.0,1.0,0.0,2361.436889345767,0.0,0.0,289.67166509856344,0.0,3212.711298458148,0.0,0.0,602.5836334865496,0.0,0.0,1.0,0.0,1336.3690254025616,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,13351.620722552818,0.0,0.0,231.12498002682935,1.0,0.0,2.0,1.0,2.0,1.0
18,4423.68,0.0,3649.536,737.28,36.864000000000004,7142.4000000000015,1728.0000000000002,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,6931.419777615249,145.30869753738708,0.0,0.0,4739.631494845009,704.3651558622279,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1997.390773677359,0.0,0.0,281.0910298769214,0.0,4269.755168992061,0.0,0.0,507.5665382711099,0.0,0.0,1.0,0.0,2254.9474739723682,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,19951.901026382904,0.0,0.0,278.36857839784363,1.0,0.0,2.0,1.0,2.0,1.0
19,4423.68,0.0,3502.08,884.7360000000001,36.864000000000004,7372.800000000002,1612.8000000000004,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,6825.933364737379,102.57012706248219,0.0,0.0,3502.680453386177,1463.341775265298,0.0,71.54598362381358,12.0,0.0,0.0,1.0,0.0,1715.0002336293758,0.0,0.0,241.36421450686805,0.0,2736.100117599438,0.0,0.0,617.1059438641435,0.0,0.0,1.0,0.0,2176.001936356056,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17460.233151859284,0.0,0.0,197.1964197669513,1.0,0.0,2.0,1.0,2.0,1.0
20,4423.68,0.0,3059.712,1105.92,258.048,6220.800000000001,2188.8,806.4000000000002,9216.000000000002,0.0,6451.0,0.0,0.0,6307.976086285865,542.7379349333893,128.09770110963933,0.0,3793.5647681157852,2240.137305944132,239.37795304795353,0.0,10.0,2.0,0.0,1.0,0.0,1517.486018973757,0.0,0.0,232.54913621217247,0.0,3457.8940277808993,0.0,0.0,523.7435301052528,0.0,0.0,1.0,0.0,2362.76546254285,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,32625.538872930025,0.0,0.0,238.66784485280755,1.0,0.0,2.0,1.0,2.0,1.0
21,4423.68,0.0,2396.16,1732.608,294.91200000000003,5184.000000000001,3456.000000000001,576.0000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,4937.89913632005,403.698873184586,0.0,0.0,2572.534185565719,3743.2507239042206,74.85497919712067,164.9702270228263,4.0,8.0,0.0,1.0,0.0,1575.3789741461812,0.0,0.0,198.02462012836318,82.96808443458787,2931.0430414908205,130.7378656546041,0.0,625.2364830843131,0.0,0.0,0.0,1.0,1650.5484353074617,251.33979812133416,0.0,132.7104,14.7456,12.0,4.0,2.0,0.0,1.0,16510.132192321264,1246.3768746216351,188.21143750203424,213.32906884298302,1.0,0.0,2.0,1.0,2.0,1.0
22,4423.68,0.0,3796.992,626.6880000000001,0.0,7948.800000000002,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5787.499607252538,0.0,0.0,0.0,4289.969621159087,1683.289432919675,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1962.107977166302,0.0,0.0,239.7219097198575,0.0,3325.0232029551717,0.0,0.0,536.8316907740747,0.0,0.0,1.0,0.0,2453.417616435555,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,1.0,17949.296214438156,0.0,0.0,295.6212595905159,1.0,0.0,2.0,1.0,2.0,1.0
23,4423.68,0.0,2654.208,1216.5120000000002,552.96,5644.800000000001,2764.8000000000006,806.4000000000002,9216.000000000002,0.0,4838.25,967.65,645.1,5519.701040843749,1550.0746641640608,228.52968940847884,0.0,2505.194378427413,2067.78675915769,294.24300300974323,0.0,10.0,2.0,0.0,1.0,0.0,1541.6821871692655,0.0,0.0,444.4650564013633,0.0,5268.144350364568,38.72201204755178,0.0,534.1114046157911,152.96300137273192,0.0,0.0,1.0,1878.698652520407,0.0,0.0,136.39679999999998,11.0592,4.0,12.0,2.0,0.0,1.0,21876.758054895352,2164.807215316304,0.0,257.7287973088469,1.0,0.0,2.0,1.0,2.0,1.0
24,4423.68,0.0,3059.712,1253.376,110.592,6220.800000000001,2764.8000000000006,230.40000000000006,9216.000000000002,0.0,6128.450000000001,322.55,0.0,6272.4258080109685,232.20408206181585,0.0,0.0,5022.692545098223,2779.53225150752,85.73028599928709,85.73028599928709,8.0,4.0,0.0,1.0,0.0,2074.5938779257617,0.0,0.0,276.7931431795393,0.0,5005.236787584899,0.0,0.0,617.2891734825574,0.0,0.0,0.0,1.0,2073.4166823419855,383.9700478649911,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,1.0,16971.167245314296,698.757835495821,0.0,216.2362552745849,1.0,0.0,2.0,1.0,2.0,1.0
25,4423.68,0.0,3133.44,1290.24,0.0,6566.4000000000015,2649.6000000000004,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5206.964788186797,161.8682642930559,0.0,0.0,3306.3248786213885,1842.405162130557,0.0,0.0,8.0,4.0,0.0,1.0,0.0,2813.9154572895577,0.0,0.0,361.7840888277841,0.0,4181.020806915894,0.0,0.0,649.9273877740608,0.0,0.0,1.0,0.0,2187.651433589547,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23022.27788723327,0.0,0.0,222.26633186754108,1.0,0.0,2.0,1.0,2.0,1.0
26,4423.68,0.0,3280.896,921.6,221.184,7488.000000000002,1382.4000000000003,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,5250.6886038656685,59.720530992247184,0.0,0.0,5238.3504804978575,1773.3325463180772,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1674.8009777948637,0.0,0.0,283.9835674666965,0.0,3987.814544669524,0.0,0.0,702.2936336529028,0.0,0.0,1.0,0.0,2050.419195160632,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23179.205961870237,0.0,0.0,273.98463108448544,1.0,0.0,2.0,1.0,2.0,1.0
27,4423.68,0.0,3612.6720000000005,626.6880000000001,184.32,7372.800000000001,1612.8000000000004,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,4470.074280890567,100.53266095502514,0.0,0.0,4565.305298261545,1141.1343984455941,208.53028811959504,0.0,12.0,0.0,0.0,1.0,0.0,1853.7828593243294,0.0,0.0,243.0184913370897,0.0,6679.659961321834,0.0,0.0,371.13297909765043,0.0,0.0,1.0,0.0,1600.669757283463,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,20267.86291737612,0.0,0.0,267.6367984128417,1.0,0.0,2.0,1.0,2.0,1.0
28,4423.68,0.0,3870.7200000000003,552.96,0.0,7948.800000000002,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6711.121075075549,0.0,0.0,0.0,5322.390872772672,1088.2814079127982,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2258.886452082059,0.0,0.0,249.44840644922357,0.0,3273.341032497123,0.0,0.0,741.9461782861913,0.0,0.0,1.0,0.0,2069.4080235370866,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,28442.715169888368,0.0,0.0,246.06837638263414,1.0,0.0,2.0,1.0,2.0,1.0
29,4423.68,0.0,3870.7200000000003,552.96,0.0,7948.800000000001,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5643.4694541092,106.5783546744474,0.0,0.0,3845.828912443111,1720.6611929438898,83.45432310479762,0.0,12.0,0.0,0.0,1.0,0.0,2327.736066337341,0.0,0.0,369.1956281779264,0.0,4052.7467785668005,0.0,0.0,734.3406503665933,0.0,0.0,1.0,0.0,2061.4092545423973,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,20380.73570095499,0.0,0.0,339.6178942630261,1.0,0.0,2.0,1.0,2.0,1.0
30,4423.68,0.0,3575.808,847.8720000000001,0.0,7027.200000000003,2188.8000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5819.783747004315,0.0,0.0,0.0,4710.62171206525,1153.1793780052058,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2149.272108619742,0.0,0.0,271.0845120937137,0.0,3451.0690092299715,0.0,0.0,525.334623371687,0.0,0.0,1.0,0.0,2088.311583202393,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,16431.894698129832,0.0,0.0,210.52257145792814,1.0,0.0,2.0,1.0,2.0,1.0
31,4423.68,0.0,3796.992,626.6880000000001,0.0,7488.000000000002,1728.0000000000005,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5633.593080454009,203.64751585866193,0.0,0.0,3944.1045174884985,1406.140108126794,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2681.36325003207,0.0,0.0,362.5073190213809,0.0,4031.211200103407,0.0,0.0,536.4378766955937,0.0,0.0,1.0,0.0,2330.4940531582693,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22375.400317853007,0.0,0.0,184.74420520528136,1.0,0.0,2.0,1.0,2.0,1.0
32,4423.68,0.0,3981.312,442.36800000000005,0.0,8294.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,7870.250693809776,106.47653625699847,0.0,0.0,3656.7480717704298,1048.2332455246162,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1682.3756275444275,0.0,0.0,304.2113586949865,0.0,3873.0341594948786,0.0,0.0,785.6964151439036,0.0,0.0,1.0,0.0,1787.205325771315,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,25797.383354779544,0.0,0.0,234.99406680418184,1.0,0.0,2.0,1.0,2.0,1.0
33,4423.68,0.0,3317.76,1032.192,73.72800000000001,6566.4000000000015,2534.4000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,6763.089562637238,194.47413410597142,0.0,0.0,2886.530554001958,1489.4255981331376,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2720.5237395197055,0.0,0.0,413.51121378432765,0.0,2963.688541267539,0.0,0.0,691.9569705967934,0.0,0.0,1.0,0.0,2196.8950251058327,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,24186.145300585144,0.0,0.0,233.74849060987628,1.0,0.0,2.0,1.0,2.0,1.0
34,4423.68,0.0,3428.3520000000003,811.008,184.32,6796.800000000001,2188.8,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,6562.49270164249,239.7462198091635,0.0,0.0,4742.870859798348,1814.4052220807484,0.0,48.01009251370629,10.0,2.0,0.0,1.0,0.0,2293.9446501150214,0.0,0.0,332.54426670942723,0.0,3408.2910483661085,0.0,0.0,731.8258121077606,0.0,0.0,1.0,0.0,2282.2627962639303,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,14259.825161485162,0.0,0.0,218.5259803845107,1.0,0.0,2.0,1.0,2.0,1.0
35,4423.68,0.0,3317.76,1032.192,73.72800000000001,6796.800000000002,2419.2000000000007,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4957.84626684594,113.02989843548134,0.0,0.0,5488.12418467353,3011.6862501905853,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2839.6267005713003,0.0,0.0,262.8772912972534,0.0,2947.1278903827524,0.0,0.0,780.9946503294295,0.0,0.0,0.0,1.0,1669.7287401687393,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,17877.375002899527,380.07927352882456,0.0,164.95669031408607,1.0,0.0,2.0,1.0,2.0,1.0
36,4423.68,0.0,3538.944,847.8720000000001,36.864000000000004,7948.800000000001,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6213.597042633883,184.06919929189596,0.0,0.0,3499.8243994324275,1401.1675933577988,51.51251810939157,0.0,12.0,0.0,0.0,1.0,0.0,2573.305706533125,0.0,0.0,264.19648234452075,0.0,4233.487374995677,0.0,0.0,508.1383485558698,0.0,0.0,1.0,0.0,2200.4982764675174,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22295.218978546647,0.0,0.0,285.70635159664624,1.0,0.0,2.0,1.0,2.0,1.0
37,4423.68,0.0,3649.536,737.28,36.864000000000004,7372.800000000002,1612.8000000000004,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,5217.350914175229,306.4449015153341,0.0,0.0,4940.3736540552,1294.5114322348006,0.0,65.44199565043371,10.0,2.0,0.0,1.0,0.0,3083.3990883145216,0.0,0.0,283.16113682514776,0.0,5847.992061448711,0.0,0.0,480.8832766364679,0.0,0.0,1.0,0.0,1845.5293561202873,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,26694.630191807264,0.0,0.0,159.86130237450388,1.0,0.0,2.0,1.0,2.0,1.0
38,4423.68,0.0,4018.1760000000004,405.504,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,3818.5624836448806,0.0,0.0,0.0,5159.969455423838,1027.7921037864842,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2398.898188847371,0.0,0.0,217.41381348676464,0.0,4005.713851682881,0.0,0.0,884.4611394617618,0.0,0.0,1.0,0.0,1639.4592270043972,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17381.20750997267,0.0,0.0,265.5402815283055,1.0,0.0,2.0,1.0,2.0,1.0
39,4423.68,0.0,2506.752,1658.88,258.048,5414.4000000000015,3456.000000000001,345.6000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,6334.549929507127,590.0880941615015,0.0,0.0,3378.2008969710323,1589.0709500702903,112.42204674718101,0.0,6.0,6.0,0.0,1.0,0.0,2055.8170355256048,0.0,0.0,257.1689299652994,0.0,5097.82357523272,0.0,0.0,508.1958943651814,0.0,0.0,1.0,0.0,2124.4028583962836,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,1.0,20270.766286839742,0.0,0.0,210.05767440286246,1.0,0.0,2.0,1.0,2.0,1.0
40,4423.68,0.0,3354.6240000000003,995.328,73.72800000000001,7027.200000000002,1958.4000000000005,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,5588.772498523001,177.5544778025477,0.0,0.0,3472.5586947032575,2501.6416797532975,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2753.390717786989,0.0,0.0,321.8698265841874,0.0,4815.909006017808,0.0,0.0,656.3245062801468,0.0,0.0,1.0,0.0,1375.0807354336087,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,19676.007193225592,0.0,0.0,217.52276951971245,1.0,0.0,2.0,1.0,2.0,1.0
41,4386.816000000001,36.864000000000004,2691.072,1327.104,405.504,5068.800000000001,3571.2000000000007,576.0000000000002,9100.800000000001,115.20000000000002,6451.0,0.0,0.0,4135.11808982358,806.3463300400193,0.0,0.0,3213.3844492674984,2728.9048566530537,182.70866510084923,0.0,8.0,4.0,0.0,1.0,0.0,2335.088482289736,0.0,0.0,383.43986554560934,0.0,5501.238189331933,0.0,0.0,641.1260597453928,0.0,0.0,1.0,0.0,2070.889317547812,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,20258.53286401605,0.0,0.0,182.0438263837656,1.0,0.0,2.0,1.0,2.0,1.0
42,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,8294.400000000001,921.6000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5909.262340501219,72.97233686475987,0.0,0.0,4024.8777533722055,1505.6318368714572,0.0,0.0,12.0,0.0,0.0,1.0,0.0,3085.99373475158,0.0,0.0,183.7951087894923,0.0,3509.923707251029,0.0,0.0,398.0881964136668,0.0,0.0,1.0,0.0,1712.6137654019515,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18238.029157615176,0.0,0.0,317.30659247090637,1.0,0.0,2.0,1.0,2.0,1.0
43,4423.68,0.0,3059.712,1327.104,36.864000000000004,5299.200000000001,3801.600000000001,115.20000000000003,9216.000000000002,0.0,6128.450000000001,322.55,0.0,4624.576105736159,236.5801211799345,0.0,0.0,2752.921918785154,2110.5792060755216,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2127.5115360921136,0.0,0.0,293.18506676255356,0.0,4010.669435682175,0.0,0.0,673.3416233977125,0.0,0.0,1.0,0.0,2016.49253791679,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,19465.262835563783,0.0,0.0,223.2042775843451,1.0,0.0,2.0,1.0,2.0,1.0
44,4423.68,0.0,3612.672,811.008,0.0,7718.4000000000015,1267.2000000000003,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,5290.3067127631475,294.51195823223486,0.0,0.0,4674.516127956924,1786.8567710506395,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2081.103056237771,0.0,0.0,305.2871508388838,0.0,5324.62134264906,0.0,0.0,480.26513122524835,0.0,0.0,1.0,0.0,2598.6418538732673,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,24546.269598595718,0.0,0.0,402.675665894988,1.0,0.0,2.0,1.0,2.0,1.0
45,4423.68,0.0,2580.48,1474.56,368.6400000000001,5990.4000000000015,2419.2000000000007,806.4000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,5117.946435559712,295.43033929696077,0.0,0.0,2458.339157983983,2369.9823993826935,84.92307803303673,95.51747154701124,12.0,0.0,0.0,1.0,0.0,2638.6651721364337,0.0,0.0,400.0902730353208,0.0,5723.80186546371,0.0,0.0,610.4139839973327,0.0,0.0,1.0,0.0,1997.4645506917643,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17418.327294059505,0.0,0.0,268.210112572668,1.0,0.0,2.0,1.0,2.0,1.0
46,4423.68,0.0,3796.992,626.6880000000001,0.0,7948.800000000002,1152.0000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,6028.599102553673,43.532874432977856,0.0,0.0,4834.017352942857,1355.2646769805963,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1764.7671555004372,0.0,0.0,282.0212767889452,0.0,4053.8077435628866,0.0,0.0,835.3023801735918,0.0,0.0,1.0,0.0,1878.8908117550727,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,24902.03442963076,0.0,0.0,184.45073161507605,1.0,0.0,2.0,1.0,2.0,1.0
47,4423.68,0.0,3059.712,958.4639999999999,405.504,6220.800000000001,1497.6000000000004,1497.6000000000006,9216.000000000002,0.0,6451.0,0.0,0.0,5106.8228243751255,768.336725387594,0.0,0.0,3429.4194196716207,1013.3243053003822,143.3939295844406,82.4805120391002,10.0,2.0,0.0,1.0,0.0,1697.6189299529492,0.0,0.0,312.79406793865473,0.0,4187.500374947256,0.0,0.0,706.4943776204834,0.0,0.0,1.0,0.0,2001.64459933319,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23727.505836711607,0.0,0.0,220.40583333941163,1.0,0.0,2.0,1.0,2.0,1.0
48,4423.68,0.0,3760.128,552.96,110.592,7603.200000000002,1497.6000000000004,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5635.260363539706,160.45095034372213,0.0,0.0,3469.0759936410673,1057.3035759660204,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1663.0809611133723,0.0,0.0,237.04979954824688,0.0,4641.622847780535,0.0,0.0,573.1839094532223,0.0,0.0,1.0,0.0,1962.8474618581713,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,19164.358261493435,0.0,0.0,238.54317286726538,1.0,0.0,2.0,1.0,2.0,1.0
49,4423.68,0.0,3096.576,1069.056,258.048,6681.600000000001,1612.8000000000004,921.6000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,4539.039379549242,576.761263386306,0.0,0.0,3487.5590976324147,1752.4587454106054,83.6300931875046,41.8150465937523,10.0,2.0,0.0,1.0,0.0,1238.7948497461152,0.0,0.0,306.3534170926574,0.0,4066.987644581991,0.0,0.0,757.9042390699552,0.0,0.0,1.0,0.0,1821.8034764963147,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,16678.8073993991,0.0,0.0,254.40735345413142,1.0,0.0,2.0,1.0,2.0,1.0
50,4423.68,0.0,4202.496,221.184,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,7032.748781306823,0.0,0.0,0.0,5465.808997495248,647.9994274084291,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2161.001814913933,0.0,0.0,302.9268402097947,0.0,3346.8335887529224,0.0,0.0,784.3683460587708,0.0,0.0,1.0,0.0,1942.1371995739655,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23700.29622022443,0.0,0.0,176.25893960826178,1.0,0.0,2.0,1.0,2.0,1.0
51,4423.68,0.0,3538.9440000000004,884.736,0.0,7142.4000000000015,1958.4000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5561.273440073885,71.12689768746846,0.0,0.0,4868.423310939284,867.9766833872357,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1790.6377660528472,0.0,0.0,408.5410918605736,0.0,4494.855031973262,0.0,0.0,482.993091749261,0.0,0.0,1.0,0.0,1942.391161375731,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18859.015844593963,0.0,0.0,269.36459252664577,1.0,0.0,2.0,1.0,2.0,1.0
