dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.50.11.011a-D.50.11.011a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.50.11.011a-D.50.11.011a
4552,0.0,23431.471415799537,46798.25860948771,0.0,0.0,2654.951896866568,27256.671666846578,13304.562450821084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.07291858835356,39.04914315083894,0.0,0.0,4.567013392230902,22.15451986084329,2.253861193484975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4553,712.6442046916563,57752.45153489986,69817.46988883927,0.0,50116.64839313074,35005.81021662104,55420.97663272449,19184.02935987616,0.0,10.496212188198554,15.685248012032845,38.34020732442853,0.0,47411.86464909756,1852.5660967696194,6497.699013442785,19223.085564502893,0.0,3016.6965539166017,0.0,0.6397223482890946,55.58433070142276,47.2504511321999,0.0,46.155568725024565,18.179464261817913,58.07433921912468,13.880239755609338,0.0,0.07774066674816907,0.007006471868350549,0.06259030351936132,0.0,12.360806950340399,1.138720442923817,12.085708232470825,35.20426285232926,0.0,1.701784597694271,0.0
4554,569.1675212262312,39273.57718844001,64085.436399812774,11775.6921124949,11169.592388893845,11393.416853372839,156441.39845361497,12002.438774893648,0.0,25.951804330091086,0.0,29.43927543994464,0.0,53647.25153505952,0.0,3516.161244522501,0.0,0.0,1317.068256478525,0.0,0.5252339860312875,44.86233470046411,45.29868167643446,7.7087919224108665,20.184316002537138,4.821021086682586,113.5363044371991,8.574344834171564,0.0,0.015067513682692244,0.0,0.017464941916606077,0.0,31.209285990495257,0.0,3.4798032240065537,0.0,0.0,1.132051643303137,0.0
4555,0.0,16692.052859769556,23637.3913699186,0.0,0.0,11730.179401882953,41392.421127994436,5399.60996252259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.488402746982498,20.33285939822094,0.0,0.0,2.514926561970194,22.340735071071506,8.169418230769862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,0.0,8771.498723310477,21114.068777929853,0.0,0.0,12383.688878515044,20916.877174337365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71748738972051,15.157971448664771,0.0,0.0,9.729723091444491,19.149548645588805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4557,0.0,27528.57978850464,31781.98667524905,0.0,0.0,7631.595771926439,60574.71407698709,6612.027845019203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.43012057633136,27.42423182672831,0.0,0.0,6.796142261842524,63.004024435925665,5.306889718761698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,0.0,18936.97736910053,29512.80465131421,0.0,0.0,0.0,43451.61566360263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71844404213364,34.34032866458232,0.0,0.0,0.0,25.049424098827483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,0.0,7571.266402301433,17266.144731922097,0.0,0.0,0.0,12645.276884876836,7353.878367616274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.367816162286958,12.159604428080897,0.0,0.0,0.0,11.039079945755011,5.8614383972393345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,0.0,14709.878479017534,19673.702697101715,0.0,0.0,1403.6913201935656,28903.668704793723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95832262825493,15.487892677847618,0.0,0.0,1.592396533367367,16.829538812019035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,0.0,9914.388792384529,13200.953051849676,0.0,0.0,3179.796296567979,16542.045735568277,11870.594453228596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.015680778927095,8.939234673986153,0.0,0.0,2.1518782177074813,16.260575101260528,7.697204168409537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4562,0.0,16924.7808848522,35165.5911848357,0.0,0.0,3773.686397133404,59711.59227277423,14016.442508038635,0.0,0.0,0.0,0.0,0.0,0.0,55.392574957266284,0.0,9457.751860507884,0.0,0.0,0.0,0.0,17.362854957304013,28.33147577611468,0.0,0.0,2.955032808217255,40.020664323072225,16.0977471655393,0.0,0.0,0.0,0.0,0.0,0.0,0.2394322252590464,0.0,8.635114613219502,0.0,0.0,0.0
4563,0.0,22086.7209585985,24212.55258845696,0.0,0.0,11459.096413132203,22712.97586727376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.244627492302858,18.363396769120893,0.0,0.0,15.20175969240835,22.01506195743955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,0.0,16162.757197710507,28170.8718773016,0.0,0.0,2709.6198614033688,39072.18872491233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513.536315054731,0.0,0.0,0.0,0.0,17.682350822422343,18.44052772279049,0.0,0.0,3.74750797717427,20.401232181111258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16435505772599,0.0,0.0,0.0
4565,0.0,9489.725965469699,12363.836724633271,0.0,0.0,0.0,15947.19767029479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.725595914218703,10.003930890363602,0.0,0.0,0.0,6.327247495434767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4566,0.0,22974.936233089407,42191.83042721003,0.0,0.0,14920.594463815663,42737.83874783379,7138.487879698538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8052.817711575103,0.0,100.84405444726768,0.0,0.0,30.81056046779534,43.09203543461647,0.0,0.0,10.624509430492836,32.29849840561212,4.96832816503698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14614149135794,0.0,0.1297097381205879,0.0
4567,0.0,17074.184252931107,22426.04317939334,0.0,0.0,0.0,19017.49368686435,5185.879371502087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7357051623499,19.031270665935686,0.0,0.0,0.0,17.02055113045071,10.178903617358243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,0.0,15038.026784008503,19518.77818018689,0.0,0.0,5516.041493884569,108483.16761916867,9823.33013012983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.235632572946209,21.60874645640846,0.0,0.0,6.093173557735705,153.24391502155538,4.473864931822528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,0.0,18178.772963125164,32257.843335881702,0.0,0.0,4053.125268103123,47278.739702892555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.264685745198936,23.04526985494344,0.0,0.0,5.085509490674674,29.31708912731332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,0.0,25663.4832889639,42338.65158326647,0.0,0.0,1437.0287003079825,39843.672819272455,10550.165003981994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1681701239803,29.838852147744706,0.0,0.0,5.905492645297119,43.279788353702955,4.069400207455148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,0.0,32740.155094206737,41376.54489923488,0.0,0.0,4442.009668132661,68131.56844996734,9179.975336310763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.083206414318,0.0,0.0,0.0,0.0,0.0,40.39123922103135,43.16763232538213,0.0,0.0,7.497452750487749,55.45657096105846,2.5289267948368472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6610576296338345,0.0,0.0,0.0,0.0
4572,0.0,20599.331314845538,25210.563862015784,0.0,0.0,217.24267894327014,22681.17376059149,5879.770621579272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8161.046269515588,0.0,0.0,0.0,0.0,27.314984345343696,29.01686337212577,0.0,0.0,1.1344023898187332,21.462774972220323,2.8438032013245995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2806020279039,0.0,0.0,0.0
4573,0.0,8828.729625037842,14781.303092910872,0.0,0.0,0.0,19624.19560151688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.109510447197702,13.289267406597085,0.0,0.0,0.0,18.96626545713033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,0.0,28332.48498292458,29647.354644907027,0.0,0.0,4364.026772397841,36895.90986291676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.156789813727723,22.776618780787405,0.0,0.0,4.907471267429315,33.05696279761876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4575,0.0,22166.087822869504,39705.654222392215,0.0,0.0,7161.901961726244,34200.440319135945,5480.84579427718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.132076919117296,30.494206486858094,0.0,0.0,3.207018375798221,46.16254616490464,9.801949225190127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,0.0,29239.935647010236,39234.15711291537,0.0,0.0,13149.860893803689,117557.13459425622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.888284741216985,35.75385379612721,0.0,0.0,13.778272116554415,154.32849200496042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,0.0,28223.915574708586,43463.548121291315,0.0,0.0,6627.738511937909,53599.04366605554,5956.144454461424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.985183878734524,34.65223167612598,0.0,0.0,5.983425394580476,37.74673835998284,7.026014911674117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578,0.0,14869.455269408994,23994.04519148546,0.0,0.0,0.0,16678.910600433228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.114061908221112,19.656536325334997,0.0,0.0,0.0,9.987948243499087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,0.0,20028.275593094746,37007.80506257612,0.0,3396.0774295182246,5338.997737940498,29350.613251260802,7477.165555929156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.3200399074361,11789.862080560039,0.0,26.932030767687948,0.0,0.0,25.876005391320128,19.430072206303457,0.0,1.6525632695770358,5.939729143228587,18.8983833250026,4.400387347832369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468884456024751,13.843596850231345,0.0,0.05300353289884898,0.0
4580,0.0,13599.212128325918,15694.424707881799,0.0,0.0,1339.8726946437332,28750.01280889841,20684.48254130062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03201551466205,9.147334000043202,0.0,0.0,1.5637485664500572,24.239326722705417,8.184675985446585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,0.0,19833.302291128763,32736.345620916152,0.0,0.0,3224.3674014339867,64554.05861923672,8934.15513104305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10766.697729976051,0.0,0.0,0.0,0.0,30.797481568309166,28.947692319105364,0.0,0.0,5.77714217476364,42.87362469858165,5.747949564381901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.453423953988908,0.0,0.0,0.0
4582,0.0,29106.81969492392,36424.28729471035,0.0,0.0,10669.06848968162,47629.34257470939,866.5669173665102,1009.815077603289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.88452410127646,35.5319424857404,0.0,0.0,13.064288476783446,33.31382061821332,1.4710327309386824,0.9081159097500062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583,0.0,10715.678477289122,21731.74306162175,0.0,0.0,0.0,25127.001041468968,3045.7057202692445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.831840714902948,17.95520704515928,0.0,0.0,0.0,14.363661333032882,8.983997310061252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4584,0.0,34452.031764987536,45223.810519277235,0.0,0.0,7807.80859181215,19324.518573482266,1534.8691301486272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75229857363892,37.42424689715867,0.0,0.0,6.421719968738727,25.81451373310847,6.782010350734288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,0.0,35657.65291413949,65468.50806475701,0.0,0.0,20630.13740272744,52808.80776311802,7714.95421835734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.90593812112905,0.0,0.0,0.0,0.0,0.0,45.89872190480031,53.356494051939286,0.0,0.0,12.024551702264134,36.65655523037819,9.269113019441866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5743172206619832,0.0,0.0,0.0,0.0
4586,0.0,20221.297944812537,32261.42995075008,0.0,0.0,4318.09840747376,38541.689276813144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.65664138842038,0.0,0.0,25.68559330316676,33.93820754707273,0.0,0.0,3.7062467186236043,18.347487167333046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15489101110698994,0.0
4587,0.0,14734.026605175633,25693.29219745815,0.0,0.0,4802.620439098523,20599.570465334327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02285924168729,28.488904845860873,0.0,0.0,1.7446967410463907,15.333488820250505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,0.0,15389.978658471144,22095.921679165654,0.0,0.0,0.0,70139.02955886055,15447.803807570412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95957610492418,21.173675312372676,0.0,0.0,0.0,44.497739114573086,5.891976281680213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4589,0.0,35900.29861511969,40646.544777488794,0.0,0.0,3985.6690201640668,38560.948793004245,11534.941786067042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.39924810175,0.0,0.0,0.0,0.0,0.0,32.487886084381316,30.63810843748303,0.0,0.0,0.014314067934178946,18.201373346870035,2.970201462968458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718737223825894,0.0,0.0,0.0,0.0
4590,0.0,36707.22857155284,41893.1115609297,0.0,2693.6014739524703,12844.491038336166,70029.71269952365,2612.4825278383346,0.0,9.640902004610087,0.0,0.0,0.0,58151.56368558276,0.0,0.0,0.0,0.0,162.3273018257298,0.0,0.0,35.884210912659725,45.08303338316709,0.0,3.703646219848901,7.937245568850157,64.94977491880152,11.386715624955645,0.0,0.005164901174205678,0.0,0.0,0.0,20.362698080171484,0.0,0.0,0.0,0.0,0.4518832187115469,0.0
4591,0.0,14175.255182117957,12066.880573702552,0.0,0.0,0.0,11492.607373924802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.695267996217224,6.450537205163912,0.0,0.0,0.0,11.290921033682029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,0.0,11433.61031992119,26674.581623437567,0.0,0.0,0.0,14115.745812896645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869991541389719,20.263397755422016,0.0,0.0,0.0,11.759605477212062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,0.0,20443.755168829477,17528.18531034894,0.0,0.0,2978.0259018112533,17420.886059654025,9516.707388032817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.66781988813898,19.32368182552188,0.0,0.0,1.7264056942074626,9.537152789439318,9.988004733199993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,0.0,21274.901862598254,25968.258175568364,0.0,0.0,8458.709741825063,13809.591573805777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.30749188236467,20.156271826498863,0.0,0.0,6.234646828887415,15.403789142010805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,0.0,23322.989458600936,26481.317924488107,0.0,0.0,6234.651540204873,34230.26430976716,9411.041278062185,0.0,0.0,0.0,0.0,0.0,64104.92956279566,0.0,635.8960417462264,0.0,0.0,86.81175624935503,0.0,0.0,21.88733175790966,23.04961244933089,0.0,0.0,4.678521405759143,20.074020622022854,12.745628611658672,0.0,0.0,0.0,0.0,0.0,13.236535273465782,0.0,0.8571049893399482,0.0,0.0,0.7273576931531127,0.0
4596,0.0,32724.33029285691,39003.92577234295,0.0,20922.86222674422,6560.09071568342,37690.99748342562,4164.290022637946,807.6004355590303,20.951841601753358,16.146578401990222,68.19353278480776,46.82661204687552,48431.74968421134,303.76043341705224,8211.029009823511,9549.287018821844,0.0,2285.3461088936915,0.0,0.0,29.73706071079191,28.335415944689377,0.0,32.61843176272363,7.609394027084846,34.806944530999,5.1611689493294755,1.9615007763679333,0.03569712201618537,0.007620609766832328,0.04047702757075812,0.12179703101489271,23.166304444964705,0.571767507836562,8.748944110826345,10.813711773233317,0.0,2.2641003198330165,0.0
4597,0.0,38600.57364662632,35650.249783415,0.0,0.0,2275.2400704160473,79489.75109110099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.778727195027955,33.327714654468636,0.0,0.0,10.655437203034843,54.458724907243855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,0.0,9712.225567197172,12404.36427101281,0.0,0.0,0.0,26397.572925248696,9520.062253047876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.190509035894951,10.178535024439919,0.0,0.0,0.0,9.425035250427634,6.725058075814915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,0.0,26751.32672313778,24897.48427196102,0.0,0.0,1290.5382950560238,69175.71344865877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9599.465820643185,0.0,0.0,0.0,0.0,28.686185491517826,17.532643444223883,0.0,0.0,0.7195259515646727,38.47261782918245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.892385083452626,0.0,0.0,0.0
4600,0.0,13044.741711629551,20926.810738968183,0.0,0.0,943.9767957144355,18201.90940279546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.328796479306625,21.62608517901664,0.0,0.0,2.6234088248638217,18.24051683126369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,0.0,11936.941609614049,27105.44293588571,0.0,0.0,2247.675440137879,24426.74833786186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.80927732504307,0.0,0.0,7.226951677322681,18.814160826918933,0.0,0.0,2.6753654961181397,18.856818416637548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938108923344967,0.0
4602,0.0,25243.56895449195,29035.372968350202,0.0,8789.793975713827,12825.477569377434,39933.711509893124,0.0,0.0,0.0,0.0,0.0,0.0,52530.71122382884,0.0,1747.9865360372096,0.0,0.0,499.3351748330772,0.0,0.0,23.956436903049685,30.362463571162035,0.0,8.202248139545707,5.2516219071779355,34.82078515332208,0.0,0.0,0.0,0.0,0.0,0.0,13.463754549556418,0.0,1.842125896861449,0.0,0.0,0.1727716251245443,0.0
4603,0.0,37358.06881395726,47576.69520195389,0.0,0.0,10710.67385941144,106399.92148954853,15521.668272270468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.085526059161744,37.4631310104663,0.0,0.0,10.24871251014148,34.85993990971995,7.569494263157885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,0.0,19523.917712185998,27650.852931888166,0.0,0.0,3189.6367571321816,48883.87475303991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.8019002771598,8163.355988492073,0.0,0.0,0.0,0.0,16.533905576668396,25.25227982522267,0.0,0.0,1.1420875747264647,33.164613128219855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241844958617091,9.406394840144634,0.0,0.0,0.0
4605,0.0,21081.3406742402,37475.036081546634,0.0,0.0,12168.333617049284,72576.67243548637,9011.541388488657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.57754965866614,37.96915483619422,0.0,0.0,2.8664782237176416,54.62219898646087,8.74852713990252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,0.0,30874.078207158975,41048.35420629273,0.0,0.0,12159.89600629656,31116.111020195858,17746.65124816692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.278207888962115,25.716696584019875,0.0,0.0,3.0244707291287645,15.01194655721121,8.939042914613616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,0.0,14754.211757885449,24873.70881882254,0.0,0.0,1307.6933598744272,18983.13097692787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.1308801585092,0.0,0.0,0.0,0.0,0.0,13.28735834568133,20.475654828380687,0.0,0.0,0.8817137687772498,14.12502489468695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890400119216902,0.0,0.0,0.0,0.0
4608,0.0,18365.974896859178,18841.80359586968,0.0,0.0,0.0,22034.048083793336,10208.818884590199,0.0,0.0,0.0,0.0,0.0,0.0,112.70576314169797,0.0,0.0,0.0,0.0,6101.433069370063,0.0,11.609440367588418,14.867498468921,0.0,0.0,0.0,21.036356028264812,1.1572768687132966,0.0,0.0,0.0,0.0,0.0,0.0,0.28800291517213955,0.0,0.0,0.0,0.0,1.2933385132166406
4609,0.0,14535.090252347003,20217.05494845697,0.0,0.0,0.0,17199.206187238713,6034.973002997479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.712080133622834,17.602748412060194,0.0,0.0,0.0,9.022805408674705,1.9578826117231307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,0.0,12533.17165203719,22549.070497225104,0.0,0.0,0.0,17642.196884945883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13626894870534,16.643159222843003,0.0,0.0,0.0,8.633670953238969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,0.0,30014.24863068693,40787.76283261541,0.0,0.0,5694.356193024521,25605.11524049821,0.0,0.0,2.6126414402868954,0.0,0.0,0.0,0.0,146.42438480195324,0.0,0.0,0.0,0.0,0.0,0.0,27.308823728040956,29.069203371709726,0.0,0.0,3.642011174012253,17.557002093517614,0.0,0.0,0.0045894637243974684,0.0,0.0,0.0,0.0,0.20045066439761486,0.0,0.0,0.0,0.0,0.0
4612,0.0,16580.556666798147,25225.708193637533,0.0,0.0,1981.5402291914502,48021.15187495257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.730441259563168,20.066012742174326,0.0,0.0,1.3682166648088354,23.346130632973534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,0.0,29850.97887849024,14877.041244151122,0.0,0.0,9500.202334068574,35730.142210384634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13317.36071599771,0.0,37.23503062794556,0.0,0.0,19.816608289176948,11.007465568419807,0.0,0.0,8.043135334037675,23.458722741904726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.395191118048698,0.0,0.04829336984777187,0.0
4614,0.0,9655.565434765496,23284.99275237428,0.0,0.0,0.0,38787.873716572154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22192638136498,20.214677052280148,0.0,0.0,0.0,26.64705176497379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
