cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
34,4423.68,0.0,0.0,2322.4320000000002,1511.424,589.8240000000001,0.0,4838.4000000000015,3225.600000000001,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5069.286102014707,826.8009864650974,0.0,0.0,3179.2933084466076,3227.9405693664676,436.1279106433778,0.0,8.0,4.0,0.0,0.0,0.0,1.0,1804.8103450001759,0.0,0.0,257.97565168791766,81.74054879664307,4065.7853328879155,0.0,0.0,699.2765378382426,0.0,0.0,1.0,0.0,1917.8099421170773,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,18476.3894776615,233.30170947106848,0.0,281.7958815026218,1.0,0.0,2.0,1.0,2.0,1.0
35,4386.816000000001,36.864000000000004,0.0,2248.704,1548.288,626.688,0.0,5414.4000000000015,2764.8000000000006,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5842.782145121546,580.256463290108,0.0,0.0,3046.805227361325,3284.2742226709847,111.4654422878712,260.4916942859816,12.0,0.0,0.0,0.0,1.0,0.0,1670.5327843510074,0.0,0.0,370.8933803343434,0.0,2424.9307684821733,0.0,0.0,762.1328672612722,0.0,0.0,0.0,1.0,2010.0530281376932,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,17693.2192106161,0.0,0.0,296.6181141338513,1.0,0.0,2.0,1.0,2.0,1.0
36,4386.816000000001,36.864000000000004,0.0,2433.0240000000003,1216.5120000000002,774.144,0.0,5414.4000000000015,2534.4000000000005,1267.2000000000005,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,6354.043587456486,2008.8801732489803,304.06936767783725,0.0,3029.0395867111993,2409.7306095932863,149.5177481436274,168.47563902337419,10.0,2.0,0.0,0.0,0.0,1.0,2980.4084324132873,0.0,0.0,243.04570023013065,0.0,4131.137160197596,0.0,0.0,511.71909838340696,0.0,0.0,0.0,1.0,2285.6692924564454,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,30237.367490154924,404.34911317682025,0.0,297.1859798961637,1.0,0.0,2.0,1.0,2.0,1.0
37,4423.68,0.0,0.0,2506.7520000000004,1437.696,479.23199999999997,0.0,5068.800000000001,3110.4000000000005,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4302.784925415896,566.3467969366928,0.0,0.0,1733.6548728081107,2844.2864938480307,468.0224538921793,29.430742460658013,12.0,0.0,0.0,0.0,1.0,0.0,1765.1771721118512,0.0,0.0,332.97995336424606,0.0,5226.823438710095,0.0,0.0,952.8690049302578,0.0,0.0,1.0,0.0,1998.5068890677949,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19319.852096618633,0.0,0.0,355.70788179006615,1.0,0.0,2.0,1.0,2.0,1.0
38,4313.088,110.592,0.0,2691.072,958.464,774.144,0.0,5875.200000000001,1958.4000000000005,1382.4000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4178.562534206753,994.2546993372509,236.65850455568128,0.0,3208.58328821595,2330.8334545811304,690.7491371650716,242.01992674240336,10.0,2.0,0.0,0.0,1.0,0.0,1726.645756935195,0.0,0.0,301.6173018605474,0.0,5795.036772619016,0.0,0.0,688.3985429398051,0.0,0.0,1.0,0.0,1767.4554328846157,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22691.5499038962,440.63304961075164,0.0,200.87715783289585,1.0,0.0,2.0,1.0,2.0,1.0
39,4202.496,221.18400000000003,0.0,1953.7920000000001,995.328,1474.5600000000002,0.0,3686.400000000001,2419.2000000000007,3110.4000000000005,0.0,8870.400000000001,345.6,0.0,4515.7,1612.75,322.55,3610.2876005290095,699.6228412532583,670.7456846997659,0.0,1703.2557149234697,2392.176761312727,1751.4291854286134,292.5688156320087,8.0,4.0,0.0,0.0,0.0,1.0,2438.1628539465796,0.0,0.0,276.80028278366194,0.0,6090.637890397272,132.78077679652415,0.0,651.629190157089,0.0,0.0,0.0,1.0,1527.1440194376755,0.0,244.1482871801486,138.24,9.216,4.0,12.0,2.0,0.0,0.0,1.0,21702.049658425254,2114.810065419507,0.0,406.97638028598385,1.0,0.0,2.0,1.0,2.0,1.0
40,4423.68,0.0,0.0,2138.112,1916.928,368.64000000000004,0.0,5414.4000000000015,2995.2000000000007,806.4000000000002,0.0,9216.000000000002,0.0,0.0,5805.9,645.1,0.0,4466.5598203008985,710.8456221519837,0.0,0.0,2534.618945900483,2319.7896877518697,0.0,159.98282473409597,8.0,4.0,0.0,0.0,1.0,0.0,2905.7951998218773,0.0,0.0,238.80243080587067,0.0,5545.465233735467,0.0,0.0,661.2426546320131,0.0,0.0,0.0,1.0,1908.190039974073,0.0,0.0,140.08319999999998,7.3728,12.0,4.0,2.0,0.0,0.0,1.0,18056.646869251243,1197.0596745414812,350.3931305301726,238.73407701203638,1.0,0.0,2.0,1.0,2.0,1.0
41,4423.68,0.0,0.0,3280.896,1105.92,36.864000000000004,0.0,7257.600000000002,1843.2000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5704.119694674031,158.87509898400697,0.0,0.0,3967.2308336518245,2525.341283313244,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2341.4310698996633,0.0,0.0,296.71914750893967,0.0,3524.7240531754173,0.0,0.0,780.5735641265326,0.0,0.0,1.0,0.0,1540.916009600886,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19823.86182111754,0.0,0.0,266.2447084631648,1.0,0.0,2.0,1.0,2.0,1.0
42,4349.952,73.72800000000001,0.0,2211.84,1363.968,847.8720000000001,0.0,4492.800000000001,2995.2000000000007,1728.0000000000005,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,4286.037442847137,1381.6054524155497,87.077628797355,0.0,2121.6093265883273,2592.0109230637195,352.7622247523141,115.17014216426088,6.0,4.0,2.0,0.0,0.0,1.0,2087.334495311825,0.0,0.0,278.10440484941347,0.0,4587.728628349587,0.0,0.0,708.5600806114661,0.0,0.0,0.0,1.0,1500.9659713717815,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19344.334652104953,164.90059972981908,0.0,251.3760282174678,1.0,0.0,2.0,1.0,2.0,1.0
43,4423.68,0.0,0.0,3022.848,1290.24,110.59200000000001,0.0,5760.000000000002,3110.4000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6219.366735279218,181.50956671047896,0.0,0.0,3658.9026543151012,2912.374920778904,88.91327606141928,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2943.3329996006496,0.0,0.0,313.3250344045088,0.0,4766.3791803281165,0.0,0.0,407.62044284915214,0.0,0.0,1.0,0.0,1776.7287589759596,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,30038.196733271045,266.2764703113066,0.0,336.40376669913013,1.0,0.0,2.0,1.0,2.0,1.0
44,4423.68,0.0,0.0,2211.84,1400.8319999999999,811.008,0.0,5299.200000000002,2304.0000000000005,1612.8000000000004,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6282.433497702036,1255.350494017865,64.63133597726436,0.0,3169.207739408951,2393.0445060224806,454.57943500658735,187.90867648658335,8.0,4.0,0.0,0.0,1.0,0.0,1835.2531165017604,0.0,0.0,231.7141754405518,0.0,4405.170927237212,0.0,0.0,578.7697445977739,0.0,0.0,1.0,0.0,1820.7153278443645,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,22944.238579902645,194.0663421542083,0.0,164.0219205521405,1.0,0.0,2.0,1.0,2.0,1.0
45,4423.68,0.0,0.0,3096.576,1290.24,36.864000000000004,0.0,6681.600000000001,2188.8,345.60000000000014,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4892.733826595966,78.4310243737905,0.0,0.0,3832.3013770489492,2920.758033760677,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1935.8360642202817,0.0,0.0,345.5237051277132,0.0,5244.944128986476,0.0,0.0,639.6982822764885,0.0,0.0,1.0,0.0,1980.491486505127,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,28641.588516732623,0.0,0.0,181.88049669943024,1.0,0.0,2.0,1.0,2.0,1.0
46,4423.68,0.0,0.0,2101.248,1363.968,958.4639999999999,0.0,4377.600000000001,2880.000000000001,1958.4000000000005,0.0,9216.000000000002,0.0,0.0,6128.450000000001,322.55,0.0,4222.076529448426,1322.7786877886392,260.6234503193338,0.0,2620.1829340469085,2729.7800754042287,653.2300779099501,220.45920194140731,8.0,2.0,2.0,0.0,1.0,0.0,2636.365243265621,0.0,0.0,415.6388474509496,0.0,5422.731736114909,0.0,0.0,538.0091198425017,0.0,0.0,0.0,1.0,1982.4541526655853,0.0,0.0,141.9264,5.5296,8.0,8.0,2.0,0.0,0.0,1.0,20009.097249947896,385.2445181050993,0.0,247.9510674258153,1.0,0.0,2.0,1.0,2.0,1.0
47,4386.816000000001,36.864000000000004,0.0,1548.288,1400.832,1474.56,0.0,3801.6000000000013,2188.8000000000006,3225.600000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4603.942595862425,2211.3126750303763,0.0,0.0,887.5169691123759,2886.36067127132,778.0560327631927,445.7355319927632,12.0,0.0,0.0,0.0,1.0,0.0,1707.0611046888532,0.0,0.0,273.36947652120034,0.0,3988.6105972858822,0.0,0.0,626.955892703998,0.0,0.0,1.0,0.0,1934.58459212681,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,19831.975531674012,274.5320941347126,0.0,239.09025342271502,0.0,1.0,2.0,1.0,2.0,1.0
48,4423.68,0.0,0.0,3059.7120000000004,1253.376,110.592,0.0,7257.600000000002,1728.0000000000002,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5519.618076739115,279.3449507665589,0.0,0.0,3726.9735902328425,1747.301637615612,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1956.904744856421,0.0,0.0,271.54315031343145,0.0,3968.966054155064,0.0,0.0,662.9813539242767,0.0,0.0,1.0,0.0,1690.467967870076,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,26746.829898777054,0.0,0.0,185.88696238789666,1.0,0.0,2.0,1.0,2.0,1.0
49,4423.68,0.0,0.0,3612.672,811.0079999999999,0.0,0.0,8064.000000000002,1152.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6822.788869770363,0.0,0.0,0.0,3997.902844650406,1323.929729829753,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1826.0455726572798,0.0,0.0,229.96772066207066,0.0,4517.5190509348395,0.0,0.0,654.4776602999485,0.0,0.0,1.0,0.0,2322.9889855744364,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,28461.43444358663,0.0,0.0,197.23889371174317,1.0,0.0,2.0,1.0,2.0,1.0
50,4423.68,0.0,0.0,3428.3520000000003,958.4639999999999,36.864000000000004,0.0,7257.600000000002,1843.2000000000003,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5351.681821570574,0.0,0.0,0.0,5235.610258830804,1683.0221636390336,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2035.89819510413,0.0,0.0,439.3961394338223,0.0,2427.8089951850525,0.0,0.0,549.2107762398296,0.0,0.0,1.0,0.0,2003.2636592193257,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18593.59815388037,0.0,0.0,259.1154119745319,1.0,0.0,2.0,1.0,2.0,1.0
51,4423.68,0.0,0.0,3096.576,921.6,405.504,0.0,6336.000000000002,2073.6000000000004,806.4000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4445.282174545842,890.9128028772777,0.0,0.0,3082.7438929897826,1239.4083839005289,182.23058385784694,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1895.9511579935247,0.0,0.0,361.73239198881436,0.0,3876.302243386517,0.0,0.0,606.0243747088446,0.0,0.0,1.0,0.0,2176.4954315053806,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,17222.85120822498,0.0,0.0,200.35968056360986,1.0,0.0,2.0,1.0,2.0,1.0
52,4423.68,0.0,0.0,2949.12,1327.104,147.45600000000002,0.0,5644.800000000001,2534.4000000000005,1036.8000000000004,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7196.663153434574,684.2250387845933,0.0,0.0,3001.904868487299,3029.7267756866977,52.15679469401416,0.0,8.0,4.0,0.0,0.0,1.0,0.0,3051.021750787422,0.0,0.0,158.12863153031256,156.90502103933292,3217.573991468547,0.0,0.0,595.3147189319986,0.0,0.0,1.0,0.0,1773.0671571436164,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,19127.47768122914,0.0,0.0,219.48914053004415,1.0,0.0,2.0,1.0,2.0,1.0
53,4386.816000000001,36.864000000000004,0.0,2396.16,1216.5120000000002,811.008,0.0,5184.000000000001,2764.8000000000006,1267.2000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4769.008184972903,1659.2024593518483,136.28675050927475,0.0,2283.022990706151,2102.456835758056,334.7502400161886,105.43969484200721,10.0,2.0,0.0,0.0,1.0,0.0,1600.2531690956253,0.0,0.0,364.60964188962294,0.0,3596.3394877022415,0.0,0.0,707.0919450049287,0.0,0.0,0.0,1.0,2058.0258871202095,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,16095.539193528468,0.0,0.0,191.0107812667114,1.0,0.0,2.0,1.0,2.0,1.0
54,4423.68,0.0,0.0,1843.2,1511.424,1069.056,0.0,4838.4000000000015,2419.2000000000007,1958.4000000000005,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6040.0055209417515,881.8824310272728,0.0,0.0,1926.4334567868423,3109.2246015803803,460.77120515751835,231.05585073268145,8.0,4.0,0.0,0.0,1.0,0.0,2199.238331834568,0.0,0.0,297.8927604937312,0.0,4634.409281769999,0.0,0.0,445.4563726119265,0.0,0.0,1.0,0.0,2369.124916398566,0.0,0.0,147.456,0.0,12.0,4.0,0.0,2.0,0.0,1.0,19097.00074349051,410.00400709147453,0.0,216.53360884049087,1.0,0.0,2.0,1.0,2.0,1.0
55,4423.68,0.0,0.0,3207.168,1069.056,147.45600000000002,0.0,5299.200000000001,3571.2000000000007,345.60000000000014,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5673.612149281342,91.21901104311992,0.0,0.0,2280.126929235823,2280.0613018536483,144.01934685242577,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1809.7103513761708,0.0,0.0,196.75854151100327,0.0,3175.751707881193,0.0,0.0,590.2702826351858,0.0,0.0,1.0,0.0,2040.7876665820859,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16260.948330031872,320.3413651997967,0.0,274.4434310498579,1.0,0.0,2.0,1.0,2.0,1.0
56,4423.68,0.0,0.0,2285.568,1843.2,294.912,0.0,4608.000000000001,4147.200000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5848.990823722811,669.1072290187979,0.0,0.0,2457.39239629033,3280.9453896732207,106.82354147737887,0.0,10.0,2.0,0.0,0.0,0.0,1.0,2102.100773593803,0.0,0.0,200.9761073536624,0.0,4690.225558119415,0.0,0.0,616.6351440062003,0.0,0.0,1.0,0.0,1806.1061760592916,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19593.40025973672,0.0,0.0,226.71765783347547,1.0,0.0,2.0,1.0,2.0,1.0
57,4423.68,0.0,0.0,2691.072,995.3280000000001,737.28,0.0,5644.800000000001,2304.0000000000005,1267.2000000000003,0.0,8985.600000000002,230.40000000000003,0.0,6451.0,0.0,0.0,4521.022642869848,880.128950182197,147.6688200744504,0.0,3070.6778630960175,2411.7085709962503,410.77869299499156,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2833.247050612661,0.0,0.0,239.67621470314504,0.0,3452.6210561850603,0.0,0.0,676.9225595678312,0.0,0.0,1.0,0.0,2465.067699693373,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21462.143884294288,0.0,0.0,219.48755303561686,1.0,0.0,2.0,1.0,2.0,1.0
58,4423.68,0.0,0.0,3133.44,1253.376,36.864000000000004,0.0,6796.800000000001,2073.6000000000004,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5055.207317812107,0.0,0.0,0.0,3702.5635788313443,1714.5608230408193,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1828.7368843817367,0.0,0.0,310.2450706669365,0.0,3477.330465004927,0.0,0.0,638.9904367025599,0.0,0.0,1.0,0.0,1409.4576261098223,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18312.7603900813,0.0,0.0,209.47552216583261,1.0,0.0,2.0,1.0,2.0,1.0
59,4386.816000000001,36.864000000000004,0.0,2838.5280000000002,1069.056,516.096,0.0,5990.4000000000015,2304.0000000000005,921.6000000000001,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,5440.388144123587,1278.1128270984418,0.0,0.0,3494.8107693548673,2548.5015546947207,252.00820142026183,93.29358307614004,10.0,2.0,0.0,0.0,1.0,0.0,2126.094405857599,0.0,0.0,225.3503156358225,0.0,3625.109710599372,0.0,0.0,633.1407088751707,0.0,0.0,1.0,0.0,1986.3166750621294,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,22439.515647568882,0.0,0.0,298.04486191556606,1.0,0.0,2.0,1.0,2.0,1.0
60,4349.952,73.72800000000001,0.0,2580.48,958.464,884.7360000000001,0.0,5644.800000000001,1497.6000000000004,2073.600000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5567.262065592783,797.8333891622896,96.27697147551854,0.0,3507.2449522779257,2548.8801590055764,777.5450248017701,57.04998936479716,8.0,4.0,0.0,0.0,0.0,1.0,2084.5363794046953,0.0,0.0,388.43840465252146,0.0,4637.293266868451,0.0,0.0,550.4673707813076,0.0,0.0,1.0,0.0,2139.438482455955,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20682.479565635742,0.0,0.0,240.93759757807808,1.0,0.0,2.0,1.0,2.0,1.0
61,4386.816000000001,36.864000000000004,0.0,2396.16,958.4639999999999,1069.056,0.0,4838.4000000000015,2188.8000000000006,2188.8000000000006,0.0,9216.000000000002,0.0,0.0,6128.450000000001,322.55,0.0,4469.858394024274,1078.6790267683823,253.5668993581526,0.0,4113.566214502094,2582.6865878722315,687.242274929654,218.51114740913545,10.0,2.0,0.0,0.0,1.0,0.0,1399.218551987059,0.0,0.0,385.72023458691996,0.0,3584.7885139124564,0.0,0.0,639.3185273142057,0.0,0.0,1.0,0.0,2603.6775329490833,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20422.483019943476,0.0,0.0,258.21783647053286,1.0,0.0,2.0,1.0,2.0,1.0
62,4423.68,0.0,0.0,2506.7520000000004,1511.424,405.504,0.0,5068.800000000001,2995.2000000000007,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4710.993201162433,998.5543471798326,0.0,0.0,2788.162456329652,2357.9167128562003,550.0369629631952,0.0,6.0,6.0,0.0,0.0,1.0,0.0,1893.9951640856634,0.0,0.0,399.9081827521295,0.0,4002.406707625001,0.0,0.0,631.0475513523539,0.0,0.0,1.0,0.0,2239.0170821764,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18289.704139032052,0.0,0.0,234.52696376146247,1.0,0.0,2.0,1.0,2.0,1.0
63,4423.68,0.0,0.0,2064.384,1548.288,811.008,0.0,4953.600000000001,2649.6000000000004,1612.8000000000004,0.0,9216.000000000002,0.0,0.0,6128.450000000001,0.0,322.55,6596.993721741215,1153.7711648581815,0.0,0.0,2768.4061320046103,3098.3708733379126,312.82869044797354,85.03064955502104,12.0,0.0,0.0,0.0,1.0,0.0,1596.1049357619804,0.0,0.0,225.0250013000396,0.0,3057.6985437608864,0.0,0.0,516.7734698660851,139.24561085329958,0.0,0.0,1.0,2327.7503044011937,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,21955.376031344458,1030.5288107011665,0.0,308.22825734224705,1.0,0.0,2.0,1.0,2.0,1.0
64,4423.68,0.0,0.0,3723.264,700.416,0.0,0.0,7718.400000000002,1497.6000000000004,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5444.921644502638,48.12028825785765,0.0,0.0,3381.3510958793704,2235.3613643468834,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1679.0066859673943,20.08939329521962,0.0,300.3355132037791,0.0,3938.6692450536716,0.0,0.0,496.6712460701358,0.0,0.0,1.0,0.0,2321.236523155516,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,26662.794542787917,0.0,0.0,223.61692537261098,1.0,0.0,2.0,1.0,2.0,1.0
65,4423.68,0.0,0.0,2322.4320000000002,1511.424,589.8240000000001,0.0,4953.600000000001,3110.4000000000005,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5535.355139646935,991.8248958718152,122.03875340092642,0.0,3014.588857756109,2521.1660652337996,88.20396612797032,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1757.6707637789918,0.0,0.0,293.72800298423545,0.0,3819.795131025143,0.0,0.0,530.5729495867158,0.0,0.0,1.0,0.0,1872.0608958238802,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18446.345229884784,0.0,0.0,248.13847215374966,1.0,0.0,2.0,1.0,2.0,1.0
66,4423.68,0.0,0.0,2359.2960000000003,1400.832,663.552,0.0,5529.600000000001,2534.4000000000005,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5378.793400806233,1171.1016938498742,0.0,0.0,2990.756003136106,2245.3558923611395,686.5633118418107,113.04863263516027,8.0,4.0,0.0,0.0,1.0,0.0,2637.029429615184,0.0,0.0,209.71610998239726,0.0,2705.855349171128,0.0,0.0,511.0730901128859,0.0,0.0,1.0,0.0,2144.408981293917,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17904.139265239275,338.6248983287706,0.0,236.36023654681378,1.0,0.0,2.0,1.0,2.0,1.0
67,4423.68,0.0,0.0,3612.6720000000005,737.28,73.72800000000001,0.0,7718.4000000000015,1382.4000000000003,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6354.42451587002,254.76260767313028,0.0,0.0,4929.481426795213,1911.6038033256218,0.0,176.89648426120442,10.0,2.0,0.0,0.0,1.0,0.0,2339.0003030050066,0.0,0.0,336.0252837902237,0.0,4155.052502391496,0.0,0.0,709.9185402597113,0.0,0.0,1.0,0.0,1774.193821238393,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16877.962221394828,0.0,0.0,238.6557131449625,1.0,0.0,2.0,1.0,2.0,1.0
68,4423.68,0.0,0.0,2322.432,1769.472,331.776,0.0,4953.600000000001,2764.8000000000006,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5118.353574197537,1182.3389769536755,0.0,0.0,2470.6194221007904,2319.147863267989,359.39850114423797,82.92897577374686,10.0,2.0,0.0,0.0,1.0,0.0,1910.2632933686011,0.0,0.0,259.8158661091679,0.0,5031.515753782696,0.0,0.0,407.09445683444494,0.0,0.0,1.0,0.0,1591.4045574643899,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18042.202522661697,0.0,0.0,228.0374290273354,1.0,0.0,2.0,1.0,2.0,1.0
69,4423.68,0.0,0.0,2064.384,1732.608,626.688,0.0,4262.400000000001,3571.2000000000007,1382.4000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5034.399238264623,948.9075011582884,0.0,0.0,1791.9370559507336,3725.3930321221433,544.7220930289114,52.49765765654662,10.0,2.0,0.0,0.0,0.0,1.0,1828.961741248755,0.0,0.0,277.7206649560642,0.0,4200.0374569670075,0.0,0.0,495.35764271865406,0.0,0.0,1.0,0.0,2095.528247121427,0.0,0.0,141.9264,5.5296,12.0,4.0,2.0,0.0,0.0,1.0,19633.66270026451,517.5984131290666,0.0,265.9864283910474,1.0,0.0,2.0,1.0,2.0,1.0
70,4423.68,0.0,0.0,2174.976,1695.744,552.96,0.0,5184.000000000001,2880.0000000000005,1152.0000000000002,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,4310.263841721105,573.7147069950032,0.0,0.0,2889.221579501316,3080.9911014318664,725.3687582203557,38.30528024046964,6.0,6.0,0.0,0.0,1.0,0.0,2025.6976848464997,0.0,0.0,197.89887553845585,0.0,3862.980397604094,0.0,0.0,580.2970890151252,0.0,0.0,1.0,0.0,1930.031677633423,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,18430.469073713255,0.0,0.0,191.1912238325964,1.0,0.0,2.0,1.0,2.0,1.0
71,4423.68,0.0,0.0,2838.5280000000002,1400.8319999999999,184.32000000000002,0.0,5414.4000000000015,2880.0000000000005,921.6000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4457.03688698117,338.4551182478784,0.0,0.0,2602.76318797894,3178.9646071478764,218.50590403100594,135.03555604238818,12.0,0.0,0.0,0.0,1.0,0.0,2350.5881719003537,0.0,0.0,223.2729160202898,0.0,3218.939887902047,0.0,0.0,643.9278501660417,0.0,0.0,1.0,0.0,1921.4101298762205,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,31336.753275287407,0.0,0.0,253.23305396403163,1.0,0.0,2.0,1.0,2.0,1.0
