dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.50.11.011a-D.50.11.011a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.50.11.011a-D.50.11.011a
2029,0.0,11550.429078424431,13688.871257650097,0.0,0.0,3779.9342752093526,17988.660773129704,11047.60012902989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11439.802952791762,0.0,264.6785112283223,0.0,0.0,12.57187232623186,10.910974466583466,0.0,0.0,4.225435042704476,13.42244550002195,10.698837712097422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.671404856000233,0.0,0.06354867097548285,0.0
2030,1399.7609983399748,41920.820057475365,65810.66737027444,0.0,0.0,21080.14509389543,203496.6921912447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0851789270174335,38.83881706010429,49.030730624445475,0.0,0.0,15.606189155453425,114.75504643429285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,0.0,39289.304597310205,64817.443662194295,9781.129113167166,0.0,40115.83676120189,163174.68186027597,4159.53370067963,5287.734036955689,2.8259993097565377,0.0,0.0,154.99353163887778,0.0,179.07925821741915,2140.537269673734,10036.514036247449,0.0,207.7656328772436,0.0,0.0,47.945669270381565,61.129503846060615,5.396268882816096,0.0,36.525550424614046,112.18969582020921,14.90422590965495,5.159763857174758,0.001484631523352509,0.0,0.0,0.09048568110017634,0.0,0.2205714537183923,2.2297717466500755,8.999834521339107,0.0,0.21961185359772456,0.0
2032,0.0,52211.971585783554,59476.10860272348,0.0,3310.04851808771,8768.810091444808,71962.78968073004,4943.1240847663585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.6604998541543,9258.05548878157,0.0,277.231828642426,0.0,0.0,48.151178528351174,55.80685641652316,0.0,1.3017235409671992,13.797704883258623,35.098973616884415,11.178066369408224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349786055416441,6.2193505397859,0.0,0.1960112669893571,0.0
2033,0.0,30718.6606350163,36899.773720807694,0.0,0.0,16926.53056914441,43767.45820134528,12705.408576346988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.157409949065197,27.075245880732076,0.0,0.0,9.031817322764756,36.33800987650793,8.078780151797362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,0.0,27284.88550068899,31970.034963226077,0.0,3541.6702805886307,8369.633407580679,33382.95627163371,4457.003182777244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.6180291586287,0.0,0.0,0.0,8780.89898805322,0.0,45.95877642572216,22.450217020288658,0.0,6.276120070767433,2.375077254021208,32.24943517196623,4.975666889599373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6200811654069254,0.0,0.0,0.0,1.9218462722670198
2035,0.0,47607.12000807917,77934.11819217981,0.0,0.0,15457.125279810036,141416.67726784004,9866.828700461572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.7064279016906,0.0,0.0,97.76534549909942,0.0,0.0,27.308360276654557,56.734429854007665,0.0,0.0,12.663640943194354,114.96412954221708,14.718914662162339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498184027219005,0.0,0.0,0.22814311020751166,0.0
2036,0.0,45606.15768815381,67731.70308018317,0.0,0.0,10136.30851484232,75990.32551321699,21450.384390320738,0.0,0.0,0.0,0.0,0.0,0.0,400.6504081108961,0.0,0.0,0.0,0.0,0.0,0.0,42.37425198553305,59.07457815537336,0.0,0.0,6.765787202805354,59.67274295937706,13.883998455697833,0.0,0.0,0.0,0.0,0.0,0.0,0.5298967585004885,0.0,0.0,0.0,0.0,0.0
2037,0.0,40208.58881890599,54912.80295235741,7739.993942047703,0.0,9716.042845063335,91293.59376914708,6936.873205703303,0.0,0.0,0.0,0.0,0.0,0.0,207.71179080249127,0.0,0.0,0.0,0.0,0.0,0.0,31.409256388517,47.607424635644335,7.2970156344525625,0.0,16.413451245932386,62.11566510342151,12.295317049526076,0.0,0.0,0.0,0.0,0.0,0.0,0.21139961961835793,0.0,0.0,0.0,0.0,0.0
2038,599.4526807597773,40011.2917367775,74342.3582741858,0.0,0.0,15592.37025593279,56863.04895032625,11216.061142435492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.430340252595265,0.0,0.46318852496910856,28.27419793177069,54.99100958418498,0.0,0.0,18.10582374934223,24.557041588705292,12.938962102598644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15563177400019643,0.0
2039,0.0,33499.919456725554,49314.00036792288,0.0,0.0,13347.560307844873,71466.72921854617,17017.77669063564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.745649352338166,36.36542855530837,0.0,0.0,12.713273742456565,59.34174757923482,11.458084342540495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,0.0,24626.163278384964,34027.96410820689,0.0,0.0,8572.820712466868,22453.476650056924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.869814125522623,27.425051022575957,0.0,0.0,4.484439285827734,18.000684060228732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,0.0,38051.45245942719,56154.61222956609,0.0,0.0,12345.139202957858,43810.9834889661,14520.063583732703,0.0,4.553407508408641,0.0,0.0,0.0,0.0,0.0,387.5807768556961,0.0,0.0,145.96434451888595,0.0,0.0,44.35464544247053,52.269751025960964,0.0,0.0,10.945552720587047,42.530845312351516,6.156323970656771,0.0,0.0073077341768547546,0.0,0.0,0.0,0.0,0.0,0.6802884420099214,0.0,0.0,0.052336330897820534,0.0
2042,0.0,22346.67129125504,34341.77161942747,0.0,0.0,15974.202959800296,23729.665331161606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.229076492103275,28.09788342509014,0.0,0.0,13.568825505556797,17.00085300696095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,0.0,30901.559748036194,45214.931883807825,0.0,0.0,9976.387761378219,48073.29562318264,18595.465183294815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.426030848814545,23.237068901441006,0.0,0.0,11.653961368561127,36.351178755394415,12.052852654556276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,580.4069984772068,78565.43887155665,86412.22709573121,0.0,71292.85089217058,29271.400515379388,181229.1240718214,9912.91166965072,0.0,8.498699920056996,62.79541875526583,55.207849764607445,20.518919969081935,48852.65217190917,1862.1770014442113,8218.540909560048,10973.492562775962,0.0,2002.4489774801254,0.0,0.714392349899366,45.48363604433911,66.10762459034726,0.0,66.15939450321687,27.045356150832895,124.76843135056605,4.504647039208704,0.0,0.014680213781096385,0.05631358905378689,0.054312512487769,0.018224811114739593,15.100833084614015,1.0926981811055456,5.58427777975394,11.645504709320779,0.0,2.005046138770102,0.0
2045,0.0,42115.622107757015,61437.76748518826,0.0,6312.413948786298,8134.3252041218075,57235.21247935088,12106.465459912602,0.0,0.0,0.0,0.0,0.0,0.0,119.15021537779886,1574.2359070416987,0.0,0.0,168.1348451919234,0.0,0.0,33.31445156003093,51.19404569000493,0.0,13.502803932235182,7.788957497185308,61.459201110263685,12.625524027578138,0.0,0.0,0.0,0.0,0.0,0.0,0.09971063122818023,1.4284617305014409,0.0,0.0,0.18590188980595157,0.0
2046,0.0,40519.045121152456,61077.18384190095,0.0,8355.633667014863,8976.821712716459,58763.13505948272,0.0,0.0,0.0,0.0,33.66372815935883,0.0,51621.56474152286,0.0,2045.9121319974927,11816.877540741498,0.0,223.87733440517198,0.0,0.0,45.55436150196344,37.79726907375698,0.0,2.7388648961758477,12.456293492755247,41.843908193331515,0.0,0.0,0.0,0.0,0.07489245000538387,0.0,8.977858134407239,0.0,2.8444464730602914,18.28568790572265,0.0,0.3735973573020938,0.0
2047,0.0,12171.260757385791,19864.99734422218,0.0,0.0,3288.930108788594,21354.29015749008,3645.6207527551373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.383694214245244,17.811020430125218,0.0,0.0,1.5853606370645716,23.617018605293474,6.721534612889576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,1788.9921401068248,61374.86993766268,93934.77283529358,13399.301620613627,0.0,33484.5866607807,194915.59830271217,34480.00295124452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10334.846696960924,0.0,81.5143016927833,0.0,3.1752162917726885,76.31844026334387,75.42236733654345,5.522666620943725,0.0,27.935622842518782,150.68276127201045,34.312037516280114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.868357650712921,0.0,0.11432015824676946,0.0
2049,0.0,28362.704708682228,47432.194891951855,0.0,0.0,7714.758311233776,48259.47867032607,17930.080111942996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.3413932078879,9497.227753632946,0.0,168.98851478470195,0.0,0.0,25.7976106947472,35.09293506893428,0.0,0.0,10.725424582457732,40.53324649598744,12.54707645741504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7013868380257248,13.020531265529417,0.0,0.12141964443196554,0.0
2050,0.0,70448.85208986321,86968.39268978246,9690.63613457331,0.0,25656.880615415696,99161.82388392558,9799.72918963804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.091158329133634,52.03175267448227,5.351032137277745,0.0,14.35451104520928,85.98138372541683,13.672491408019603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,11786.858942164316,90635.31649605322,137435.67525045807,81339.8699632563,113315.84126046013,113391.90794487395,194109.61513136092,86790.11378574271,0.0,245.65906594519697,55.76576913190127,2389.428673799916,31.239635417700736,59352.870707430375,7385.395364464306,31217.74617716427,20475.88034759592,0.0,24123.761204439943,0.0,10.180760376887534,75.37989476638924,89.37246379595312,55.746331549812986,106.37414022896122,77.7790352944836,159.91429204560168,105.95482547663741,0.0,0.3331462465521219,0.1343865001096944,4.26107472755172,0.07135670684779132,20.56282028930894,4.366349872100005,42.638740956086124,22.297202529012978,0.0,7.572749263724525,0.0
2052,0.0,18809.430423073063,21575.43418720897,0.0,0.0,12556.024518460747,32864.1155535734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.469868705385398,16.21277792589509,0.0,0.0,12.020451139124003,19.263517264044925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,0.0,30687.009907883315,46783.96199059594,0.0,0.0,3575.1418658953103,162022.4593673205,0.0,212.21973602812173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.72485642931112,30.70223749499948,0.0,0.0,11.266707653333533,109.99867564341154,0.0,1.6159588696818956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,0.0,54004.7899179917,93963.63956749316,8171.806488142449,0.0,38652.30671736582,83586.21699202448,10180.62198024518,3200.0195720889624,0.0,0.0,0.0,0.0,51969.76576609727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.92861009673915,68.9807398128658,4.169600240963047,0.0,24.9385393527816,72.74001451235517,13.17929636344731,2.811634611847953,0.0,0.0,0.0,0.0,11.858541757002115,0.0,0.0,0.0,0.0,0.0,0.0
2055,0.0,17411.263957965813,29913.704699978058,0.0,0.0,903.293339822897,24805.070583069486,7694.02467887422,0.0,0.0,0.0,0.0,26.569403063185295,71899.71333766793,0.0,621.7854976971943,0.0,0.0,2212.8587615637534,0.0,0.0,12.3903138986704,19.661765833710867,0.0,0.0,0.5805827586025523,18.172088348335954,6.869994885039476,0.0,0.0,0.0,0.0,0.05334430310445495,17.05818615165741,0.0,0.8229845528298761,0.0,0.0,2.2499271781176997,0.0
2056,0.0,12208.472425247264,22206.194860110223,0.0,0.0,2018.1646097509147,44541.30669313818,0.0,3077.7808871327184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275746587554007,19.72357972367988,0.0,0.0,2.532149023001751,31.458835138624323,0.0,1.26748278096257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,0.0,28832.786054516415,53971.68633122875,0.0,6023.1030445969045,21366.424355463267,48945.55900573208,10474.734989975299,0.0,0.0,0.0,0.0,388.72741478554576,59457.383176277515,123.02029042218898,2985.289880926436,8513.063471438621,0.0,808.8238783769937,0.0,0.0,33.23397168525238,55.145381863682,0.0,4.257453600020726,12.66817124240009,58.64509870463721,6.6350146685561215,0.0,0.0,0.0,0.0,0.30682098444695144,20.54715821524031,0.19323869450429787,3.8633882748237838,8.981947423940156,0.0,0.7573492704320894,0.0
2058,0.0,53455.24911559921,71565.89853517358,0.0,10374.405073808697,13440.366382181817,91562.30014436689,12379.350758017148,0.0,0.0,0.0,0.0,0.0,45115.11147365105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.53342952847341,56.26493198568121,0.0,7.5407536998358555,9.11631406142847,57.178414615283906,14.055433411379243,0.0,0.0,0.0,0.0,0.0,11.449531257114801,0.0,0.0,0.0,0.0,0.0,0.0
2059,883.8778149406251,35764.91806706081,76415.32739991455,0.0,30568.90643551816,37653.745856393114,148086.91426592087,30856.61265018849,0.0,0.0,13.61427760791378,0.0,0.0,54689.60183084275,243.52218266902645,4049.508600560369,17029.022319453004,0.0,308.4278951032519,0.0,0.5319818829830754,52.0115661417031,53.34436665373146,0.0,35.5513752552482,25.079221016241608,163.05947602527354,31.41513706559345,0.0,0.0,0.007189029020869033,0.0,0.0,21.257889078478513,0.36534205821393007,3.1593206671275094,21.127558314981286,0.0,0.712679910610704,0.0
2060,0.0,44725.354341488186,83049.85092496792,0.0,0.0,27334.537136407595,192457.92890277744,23492.016559587188,7387.089423561969,2.4055701858455873,0.0,0.0,0.0,49730.51448976241,86.79676859193908,2511.7836431176975,0.0,0.0,862.4338372652635,0.0,0.0,65.31624809339924,57.625302668244785,0.0,0.0,14.195239559246506,122.33885075878072,33.892289495923634,5.10784171800754,0.00349960773759635,0.0,0.0,0.0,16.139069660842235,0.12110003437628637,2.7135620279105637,0.0,0.0,0.8401780206020715,0.0
2061,0.0,26788.170108515507,33891.62723181609,0.0,0.0,4711.276923749656,24314.60110487974,11304.00967643134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06005240774292,23.17795826602655,0.0,0.0,3.6470303994534357,20.85027254895865,8.09337234513382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,0.0,62717.69182647863,83802.78331665648,0.0,6269.195867732386,17013.787203821958,62621.40544320902,9688.699013490288,3179.929385148747,34.55779004385446,0.0,0.0,0.0,50533.00532937803,272.5835892467616,5355.584218881479,8491.838795217052,0.0,1646.1641142590884,0.0,0.0,48.956366720840464,58.784017911379806,0.0,12.784932067267055,21.72132650880288,52.60129327742117,7.4927437338849305,1.2565428716152311,0.05976593539202635,0.0,0.0,0.0,14.723335039184873,0.365963363388086,5.691411159357385,8.362030806745675,0.0,2.0444738988456113,0.0
2063,1751.3237043106528,50558.929104344905,70428.05056685078,0.0,0.0,23607.263055084557,141056.53073389267,14142.716039796473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457403839344509,44.3362264836246,57.87353415564506,0.0,0.0,19.71146000096403,133.75729918789114,15.372179659291874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,0.0,30842.99728818899,63099.62239968974,0.0,0.0,18440.03926359239,162324.02124128476,14678.512446151288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0530713975394,9103.124180848466,0.0,0.0,0.0,0.0,32.77359975672207,56.25339588101285,0.0,0.0,18.876908690457746,94.1956853095606,14.599705043189582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7294970270621314,10.252334722519238,0.0,0.0,0.0
2065,0.0,42265.54033539757,65227.740461427085,0.0,0.0,10649.27387130606,47528.358472356755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10303.700281361196,0.0,0.0,0.0,0.0,33.74373401700544,38.554961157904145,0.0,0.0,10.418845753420756,29.824553952571915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52623893237356,0.0,0.0,0.0
2066,0.0,41188.32485329565,53266.16623892407,0.0,0.0,14650.730193488274,262491.2635638978,11516.869621394788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.6721730121933,0.0,0.0,166.16773631595166,0.0,0.0,46.63428014806105,36.974794021995585,0.0,0.0,13.278217419128907,152.8573642223029,9.247050426026288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.130350314160302,0.0,0.0,0.1808004469479484,0.0
2067,0.0,8609.40697574034,11310.852915362011,0.0,0.0,0.0,10941.994295692079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.289332694037324,10.8199402137829,0.0,0.0,0.0,13.846853638108733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,0.0,32403.526054238362,36194.54513547725,0.0,14699.742927156201,3757.7128357561605,47625.944512937705,13114.223912908026,0.0,0.0,38.68989080229266,0.0,0.0,45042.82950833624,0.0,1749.48058751649,23230.760486225503,0.0,610.8764192997585,0.0,0.0,22.55096694249382,29.569039566944905,0.0,13.854944267120045,3.7761324410884627,41.58538129809967,6.247628033808188,0.0,0.0,0.057039161585392045,0.0,0.0,19.844794725141277,0.0,1.2403054992047113,21.365633154156484,0.0,0.4437335532908933,0.0
2069,0.0,21762.245375774342,25319.88390270077,0.0,0.0,3896.6559485322136,19419.994898664114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.940811957182348,19.857645808188096,0.0,0.0,2.0715731106624613,13.040070549040973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070,0.0,50838.04249014391,76602.69601643967,0.0,0.0,11795.830426601282,127590.53600507035,8658.428297784121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.389420898182614,52.24258657749179,0.0,0.0,13.808015153734246,104.30614837721778,4.161810913662618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,778.1346197830612,38878.31799182459,40503.88141833381,0.0,0.0,17877.19383570609,84094.43384725082,0.0,0.0,0.0,0.0,0.0,0.0,55928.90868458216,0.0,579.6584575636683,9687.707128165188,0.0,0.0,0.0,0.8039395556090221,32.66777821251335,32.57942712342105,0.0,0.0,6.82253157628871,30.881865667139962,0.0,0.0,0.0,0.0,0.0,0.0,13.942973135546797,0.0,0.7179552610741227,10.564434686679853,0.0,0.0,0.0
2072,0.0,48203.06985990673,55280.90582587707,0.0,20542.097208220963,18925.01006232103,90252.3122502297,4240.631608493913,0.0,0.0,0.0,59.14108523118945,0.0,54653.10945660559,0.0,2851.5067985660717,0.0,0.0,404.12068387161503,0.0,0.0,45.95548019794356,51.403562019760685,0.0,5.184782711437242,19.609427037728576,65.94311257787751,8.227358269260408,0.0,0.0,0.0,0.026366564921390206,0.0,19.068052916834457,0.0,2.6007111282897317,0.0,0.0,0.3573503638921808,0.0
2073,0.0,36866.07332670202,54864.671389025636,0.0,0.0,14653.191456198425,107875.45171382846,2695.034589480015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.3141762186198,0.0,0.0,259.1922838951109,0.0,0.0,42.834647778464465,36.99426775352666,0.0,0.0,6.726566460375791,75.71956610625827,6.563552256922593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620042626997447,0.0,0.0,0.2690506680721677,0.0
2074,0.0,14204.59834100054,30835.859308609633,0.0,0.0,3738.1541638586286,25493.574220635168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10047.394959968085,0.0,0.0,0.0,0.0,13.089210749122898,18.660359216270408,0.0,0.0,4.435803530328325,18.339172370915612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.524346223729461,0.0,0.0,0.0
2075,0.0,25999.251552363647,37276.34958714623,0.0,0.0,17448.674659161472,42994.35521864484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.626976114667448,22.246569504628216,0.0,0.0,6.330252278319537,35.16331492057546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,0.0,17872.22853592077,33842.161598946506,0.0,0.0,661.6694462362102,47076.942848821636,4331.017644145566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.3164209061218,0.0,0.0,0.0,0.0,0.0,19.115577160882374,25.62963647892692,0.0,0.0,1.4030945657603544,49.96570221074928,6.16382362160823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708412081023166,0.0,0.0,0.0,0.0
2077,0.0,49264.49470733054,77642.77605045156,0.0,0.0,13849.307297225118,54649.31532683597,14490.291247143821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.2001583984907,8783.405385438124,0.0,816.7487377613221,8133.22324042014,0.0,43.11140616521111,62.266460628444605,0.0,0.0,8.231274928934006,30.695388782165217,12.449930144909658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8936909098911456,9.545350126693014,0.0,0.5276443761615334,1.8248156798573991
2078,0.0,18267.706151369093,32496.12715376624,0.0,0.0,4695.864846109705,24925.377905352965,9608.571733318959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.128221523650772,26.233481971266983,0.0,0.0,5.040032466735681,25.751714115612973,8.712266307349424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,0.0,19297.659270399134,31234.3634032386,0.0,2601.1832232825323,10033.254627539387,26161.895038165774,0.0,0.0,0.0,20.56429946880225,0.0,0.0,38063.46833652947,0.0,0.0,10754.791958052829,0.0,188.03615116494024,0.0,0.0,21.845276966599222,28.420346306161374,0.0,3.9898831483100876,5.943727172513396,21.34737776351107,0.0,0.0,0.0,0.017778541151616326,0.0,0.0,10.983572462960836,0.0,0.0,9.927030958687912,0.0,0.7379429170214288,0.0
2080,0.0,31280.093539095044,39978.27483542978,0.0,0.0,4946.022107425096,41192.34320023631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.932900064179464,37.41444839134433,0.0,0.0,6.893736540741373,38.094823390772945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,0.0,32991.94074471735,60848.17533608118,0.0,0.0,13314.03194537772,106314.86917940785,0.0,0.0,0.0,0.0,0.0,0.0,45519.3546555063,0.0,471.0402150059721,0.0,0.0,0.0,0.0,0.0,31.213243597362087,53.47888195503682,0.0,0.0,12.291080107440774,98.63556091464365,0.0,0.0,0.0,0.0,0.0,0.0,16.555797943086727,0.0,0.6668959637283585,0.0,0.0,0.0,0.0
2082,0.0,25351.850513719517,40729.458365504026,0.0,0.0,6123.262609352079,27838.717268717985,3491.9818920116904,0.0,0.0,0.0,27.79809016072515,32.23082932938106,0.0,0.0,740.212127027436,12533.241478459106,0.0,0.0,0.0,0.0,20.600437307875048,25.58696695385737,0.0,0.0,4.476751053687413,12.841259759744764,8.105530834695568,0.0,0.0,0.0,0.015966409235905088,0.06184941490233201,0.0,0.0,0.5897296983740895,8.116401439380244,0.0,0.0,0.0
2083,0.0,10745.500107344305,12335.308847542303,0.0,0.0,1890.7780948966686,11179.189103371642,7840.226115180993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.915540814209754,13.199348806964274,0.0,0.0,1.4023975324027567,9.455846835408881,6.992190047079064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,7591.84061350197,62355.218347057686,85723.56706847064,13635.916865998417,17128.214117231033,50802.223913639515,176322.277323157,21827.205715124022,0.0,0.0,0.0,0.0,0.0,51701.44647953532,0.0,3583.69266249975,0.0,0.0,654.1986461544112,0.0,5.474789598805806,60.641546442552105,86.23751886144004,12.493582597558959,16.437867879079526,22.05945923264647,200.68072322892698,28.745865609355867,0.0,0.0,0.0,0.0,0.0,26.084184878220263,0.0,2.3269024731737318,0.0,0.0,0.3621717353530665,0.0
2085,0.0,48294.71136242301,76153.88344323152,0.0,0.0,17384.248591364234,84197.47113156007,11577.323468865736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68095670341172,0.0,0.0,45.834618511725914,52.816764382034854,0.0,0.0,16.626501673210292,76.26250419368127,14.110457095641834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13519863076174887,0.0
2086,0.0,16796.7246012988,10777.504820161525,0.0,0.0,2982.625966580164,13963.112280965623,0.0,0.0,0.0,0.0,0.0,0.0,45528.13444881684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.510655349229054,13.274640966726015,0.0,0.0,0.15303125343575083,25.693477711463157,0.0,0.0,0.0,0.0,0.0,0.0,8.102975189399768,0.0,0.0,0.0,0.0,0.0,0.0
