cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
701,3907.5840000000003,516.096,0.0,0.0,589.824,626.688,3207.168,0.0,1497.6000000000004,1152.0000000000002,6566.4000000000015,0.0,7718.400000000001,1497.6000000000004,0.0,0.0,4193.15,967.65,1290.2,2054.4174399771878,2101.393569274431,1825.055953392623,0.0,929.5445423006026,1473.011536054882,3058.3498000227187,535.3177516449302,2.0,10.0,0.0,0.0,0.0,1.0,2630.095236019801,248.02767079482362,0.0,118.4802030989501,271.09391767133593,4159.555762365226,285.8722739134446,0.0,369.2898304235606,150.65249954986822,0.0,0.0,1.0,1313.2443245402005,194.62392567552521,318.6019662735137,101.376,46.08,0.0,16.0,0.0,0.0,2.0,1.0,0.0,13855.260666784972,9680.427499284015,1334.2183048304937,217.32645048376713,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
702,3649.536,516.096,184.32,73.72800000000001,700.4159999999999,737.28,2654.208,331.776,1728.0000000000002,1382.4000000000003,5414.4000000000015,691.2000000000002,7603.200000000001,1152.0000000000002,460.80000000000007,0.0,322.55,322.55,5805.9,1399.0669692507572,2838.2435507759533,1019.5628073115785,393.89577585104263,1302.184467355791,2134.8463006415077,2916.958328281111,243.04500599524584,6.0,4.0,2.0,0.0,0.0,1.0,836.8572898598096,793.6528222542734,85.4065102975904,79.35728319024484,226.1352716182642,1621.6943123644478,1439.442868212315,289.2973897101256,0.0,130.03176521655163,406.1610529775556,0.0,1.0,272.48547466235226,0.0,1921.0440814693181,16.5888,130.8672,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3656.6385892840317,17031.831347030806,14799.283164806111,232.53806623420132,0.0,83.33004922103196,0.0,1.0,2.0,0.0,1.0,2.0,1.0
703,3833.856,589.8240000000001,0.0,0.0,700.4159999999999,663.552,3059.7120000000004,0.0,1958.4000000000003,691.2000000000002,6566.4000000000015,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,6128.450000000001,0.0,322.55,2506.1500236185348,1531.7150260739056,1301.221369984418,116.2441364824897,758.7207238082145,1974.6994780268867,2781.9273260375203,368.0882604687128,2.0,8.0,2.0,0.0,0.0,1.0,1302.6579755618834,0.0,0.0,235.8280083811992,0.0,4072.6372840893932,0.0,0.0,554.2271234721019,0.0,0.0,0.0,1.0,1709.2514220971939,273.0234359686872,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19017.952023290567,1333.3093199258456,0.0,240.6983749837851,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
704,3760.128,589.824,73.72800000000001,0.0,552.96,774.144,2985.984,110.592,1382.4,1036.8000000000002,6681.600000000002,115.20000000000003,7488.000000000001,1728.0000000000002,0.0,0.0,1612.75,967.65,3870.6,1888.6792690679772,2373.821605620499,1484.4574147796588,262.2357948958447,1036.6806026004158,2213.5801565224224,2334.2177514056757,338.54721079482084,2.0,6.0,2.0,2.0,0.0,1.0,908.7354712299328,432.3380283389608,22.895888221837644,47.93040488279832,158.25017865046271,2747.410713818377,1163.339193256581,153.89058160038405,0.0,344.5588834319761,374.5879297338541,0.0,1.0,323.3282596103364,1130.793538920286,439.5124253354991,46.08,101.376,8.0,8.0,2.0,0.0,0.0,1.0,0.0,2887.2659269951973,9038.094691401555,3215.9636971476316,179.4431920020165,0.0,42.172332049296976,0.0,1.0,2.0,0.0,1.0,2.0,1.0
705,3796.992,73.72800000000001,73.72800000000001,479.232,663.5520000000001,1032.192,2174.976,552.96,1497.6000000000004,1382.4000000000003,5184.000000000001,1152.0000000000002,7257.600000000001,806.4000000000001,230.40000000000003,921.6000000000001,0.0,0.0,6451.0,2856.155234180328,2010.9247538554555,1795.2452079832121,1435.3409411161779,527.9987915046911,2838.0322147443303,3107.1362785944666,231.68106274999172,4.0,6.0,0.0,2.0,0.0,1.0,0.0,504.05597196112734,1935.1680643078382,0.0,241.83598322983272,118.58953932345835,1199.8339436870192,3530.7681412840825,0.0,0.0,627.2074668547698,0.0,1.0,0.0,0.0,2297.0482452951055,0.0,147.456,0.0,16.0,2.0,0.0,0.0,1.0,0.0,113.98599147843561,623.2446674714993,17114.696756914782,0.0,0.0,212.86617366815,1.0,0.0,0.0,2.0,1.0,2.0,1.0
706,3796.992,626.688,0.0,0.0,626.688,663.552,3133.44,0.0,1612.8000000000002,921.6000000000003,6681.600000000002,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,5160.8,645.1,645.1,1335.29330496605,3576.5129787907445,2174.208090953392,0.0,545.4917787905066,1128.4088109432676,2305.0428249095266,1111.9522496039463,0.0,10.0,2.0,0.0,0.0,1.0,2376.985585564959,22.989722158840053,0.0,431.255236477435,0.0,3861.691975960444,105.78028257486659,0.0,280.9818388732489,326.7486315044928,0.0,0.0,1.0,1532.5308672476303,513.8127410159603,0.0,101.376,46.08,8.0,8.0,0.0,2.0,0.0,1.0,0.0,16985.34119070977,2596.043622048374,184.4130269542419,221.80972101474205,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
707,3760.128,589.8240000000001,73.72800000000001,0.0,811.008,847.8720000000001,2580.48,184.32,1843.2000000000007,1152.0000000000005,5529.600000000001,691.2000000000002,7372.800000000001,1382.4,345.6,115.20000000000002,0.0,645.1,5805.9,1574.3232557047954,1747.7948422754953,835.0998508968006,208.66418426074324,579.3329275598746,1914.356595474055,1846.6271158827988,482.4138180751347,2.0,8.0,2.0,0.0,0.0,1.0,1004.8154818564353,1213.5125430743476,246.4808916589759,0.0,360.25063486240896,1129.724202008425,1546.4344320261987,297.3509593371804,239.60432831818954,0.0,325.4496273164877,0.0,1.0,549.2721840891518,783.2703355279889,677.4319760022782,16.5888,130.8672,0.0,16.0,0.0,2.0,0.0,1.0,0.0,1605.4853008913215,8821.239634924621,7894.296563709871,212.35326575156228,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
708,3907.5840000000003,516.096,0.0,0.0,811.008,589.8240000000001,3022.848,0.0,1497.6000000000006,1036.8000000000002,6681.600000000001,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,6451.0,0.0,0.0,1446.139241987667,2184.8463297975027,1644.5266074189108,137.53165140776088,427.11577022685094,2877.6516889405684,3853.5296067646536,566.5112559759403,0.0,10.0,2.0,0.0,0.0,1.0,1973.4645989411315,0.0,0.0,319.29074253713907,0.0,4438.430027583424,0.0,0.0,465.5179661942699,146.0926259657929,0.0,0.0,1.0,1479.030039582958,272.69411208101434,0.0,136.3968,11.0592,8.0,8.0,0.0,0.0,2.0,1.0,0.0,19641.144342695723,224.05787430868818,0.0,198.36277633650835,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
709,3723.264,663.552,36.864000000000004,0.0,737.28,847.8720000000001,2801.664,36.864000000000004,1382.4000000000003,1497.6000000000004,6336.000000000002,0.0,7833.600000000001,1382.4,0.0,0.0,1935.3,1935.3,2580.4,1855.303348801574,2143.633435665056,1912.3699776209141,452.8150629793036,765.0105137678809,1619.880839833655,2132.272805249604,331.02110500217657,2.0,4.0,6.0,0.0,0.0,1.0,2180.4914446793327,746.2291860350203,42.44524663081057,87.17277714536951,166.46076085940268,2959.258829522301,682.7959882429193,55.35436318441045,0.0,100.18950225559288,454.21165892265077,0.0,1.0,1528.715018708289,542.9593113135902,115.89037141822857,40.550399999999996,106.90559999999999,0.0,16.0,0.0,2.0,0.0,1.0,0.0,5566.10835306882,8361.888166406483,5991.632970391385,243.9916532797845,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
710,3612.6720000000005,737.28,36.864000000000004,36.864000000000004,774.144,589.8240000000001,3059.712,0.0,1382.4000000000003,1267.2000000000003,6566.4000000000015,0.0,7372.800000000001,1497.6000000000004,345.6,0.0,322.55,1612.75,4515.7,1672.9300380037146,2071.911758768012,1409.259561089047,465.09833133802545,718.7181482843949,1567.4624468328448,2363.014545240579,807.1883017628513,4.0,6.0,0.0,2.0,0.0,1.0,1539.5195249082817,583.4525850970974,76.41036519785439,163.17198731791194,89.31941874505966,2577.5063138662745,921.9585379227422,99.59414716199069,84.17740707316044,237.4015552538897,93.58029889471851,0.0,1.0,369.96201569805424,1395.525911331464,258.36791719199255,47.9232,99.5328,0.0,16.0,2.0,0.0,0.0,1.0,0.0,5171.389020980403,13125.568083103975,4249.097957857357,250.16445130034367,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
711,3575.808,847.8720000000001,0.0,0.0,811.008,552.96,3022.848,36.864000000000004,1497.6000000000004,1382.4000000000003,6105.600000000002,230.40000000000006,7833.600000000001,1036.8000000000002,345.6,0.0,322.55,1935.3,4193.15,1484.7534278357482,1368.817040759,1988.2903501409685,234.9062812669036,700.5902197073326,1394.358505064828,2401.1955746128538,371.7825796003283,4.0,2.0,4.0,2.0,0.0,1.0,1798.9209812607712,424.3403319146812,69.92370283852871,0.0,334.31991454907126,3355.1546091215905,1046.4367285374599,129.5935396422515,164.12571779574154,275.3554651597435,200.4624809300084,0.0,1.0,369.0209473767916,1066.7441924194252,327.06854708319946,60.825599999999994,86.63040000000001,4.0,12.0,0.0,2.0,0.0,1.0,0.0,5837.63620462313,10828.85717157578,3329.545208710222,192.36172287298393,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
712,3760.128,663.552,0.0,0.0,737.28,589.8240000000001,3096.576,0.0,1497.6000000000004,1036.8000000000002,6681.600000000002,0.0,8294.400000000001,921.6000000000001,0.0,0.0,5805.9,322.55,322.55,2737.6077316508167,1934.5847528154766,2620.2132404650724,0.0,530.4296469257652,2138.72706327768,2976.3108049217863,694.8428895891584,2.0,8.0,2.0,0.0,0.0,1.0,1956.4264641586303,102.96981390308581,0.0,306.6174233828502,0.0,3038.564338804829,30.62863824756882,0.0,490.62899461974325,139.7697788166865,0.0,0.0,1.0,1974.3961291274402,292.3888045900126,0.0,119.80799999999999,27.648,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19868.804301448457,5038.354728924001,330.73087011445887,229.6803502163057,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
713,3649.536,442.36800000000005,294.91200000000003,36.864000000000004,884.7360000000001,479.2320000000001,2691.072,368.64,1843.2000000000003,1382.4000000000003,5068.800000000001,921.6000000000003,7372.800000000001,1036.8000000000002,691.2,115.20000000000002,0.0,322.55,6128.450000000001,1981.9972386109807,2386.4547340799945,1377.1144395879369,433.97097777088777,2006.6842687379826,2245.1099798384503,2673.233981990286,595.6786287425065,6.0,4.0,0.0,2.0,0.0,1.0,746.2547575749813,1126.622265907538,251.47819068644066,0.0,301.2492445321528,2499.2029621151732,2969.4267284362213,418.2453676585503,0.0,142.4251450412339,461.6515081747949,0.0,1.0,0.0,480.3805795472914,1555.1939605012005,9.216,138.24,0.0,16.0,0.0,2.0,0.0,1.0,0.0,2820.589834167394,7244.637149774797,11546.61390837348,148.25178646319375,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
714,3686.4,737.28,0.0,0.0,737.2800000000001,516.096,3170.304,0.0,1152.0000000000002,1612.8000000000002,6336.000000000002,115.20000000000003,7948.800000000001,1152.0,115.20000000000002,0.0,2257.85,2257.85,1935.3,1784.3949541810139,2413.7348572566093,2952.7945593452037,419.88776857098594,1002.3701584923127,2226.852650912677,2138.3369667922448,694.2098373113205,2.0,8.0,0.0,2.0,0.0,1.0,1402.039880731668,293.57759822618436,49.15587524905379,0.0,356.3952174288722,2549.7481679607095,651.3495112344515,43.03874683595485,201.26228152563067,0.0,422.6405529580562,0.0,1.0,916.0786615486167,1010.6475189312729,566.9400168720712,58.9824,88.4736,0.0,16.0,2.0,0.0,0.0,1.0,0.0,10290.761527932822,15634.798700331667,3862.343023523098,234.8685825433422,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
715,3796.992,626.688,0.0,0.0,552.96,774.144,3096.576,0.0,1728.0000000000005,921.6000000000001,6566.4000000000015,0.0,7718.4000000000015,1497.6000000000004,0.0,0.0,5160.8,645.1,645.1,1271.5334939693885,1723.2116469572861,2872.116662030188,90.6862375268591,1068.6444596967883,1785.4296602858049,2723.481497429742,879.1859235100717,6.0,6.0,0.0,0.0,0.0,1.0,2421.03215598594,27.515511917234786,0.0,369.0891709467871,72.0780686749685,4316.02793701557,81.27009986441529,0.0,219.4652791078418,146.61834807589995,112.47189760737206,0.0,1.0,2177.702080249898,0.0,0.0,134.5536,12.9024,8.0,8.0,0.0,0.0,2.0,1.0,0.0,19843.838987855353,882.6161648813707,0.0,207.24589775765676,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
716,3686.4,221.18400000000003,331.776,184.32,700.416,774.144,2433.0240000000003,516.096,1843.2000000000003,1497.6000000000004,4723.200000000001,1152.0000000000002,7603.200000000001,576.0000000000001,806.4000000000001,230.40000000000003,0.0,322.55,6128.450000000001,2581.1757867955585,2108.5363287922437,1057.262876672349,1475.9956114186034,552.6278505666905,2651.404222038381,1847.7940753148944,640.2332416193125,2.0,4.0,4.0,2.0,0.0,1.0,273.1159681069762,1212.1422110198532,855.8303982657345,0.0,741.3293575380274,596.5771960417919,2955.5957999327748,2304.1987873835023,0.0,144.80243517992326,492.7789174638954,0.0,1.0,0.0,623.2743134670317,1802.619486343553,5.5296,141.9264,0.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,5241.458012346997,35667.63740202466,129.9199321983031,101.56190581483679,79.78550489347636,0.0,1.0,0.0,2.0,1.0,2.0,1.0
717,4055.04,368.64,0.0,0.0,552.96,811.008,3059.7120000000004,0.0,1728.0000000000005,1382.4000000000003,6105.600000000001,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,6451.0,0.0,0.0,1394.769539036407,2516.3997883897746,2113.0752960557793,126.36971527619282,452.2051132699744,2644.1567978499393,2102.72924339237,431.7804997226251,4.0,4.0,4.0,0.0,0.0,1.0,2497.1871069179174,0.0,0.0,267.49332343388784,0.0,4789.942030295909,191.61020072320926,0.0,402.1610698810235,0.0,0.0,0.0,1.0,1886.9883120003028,212.90964480324084,0.0,141.9264,5.5296,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19611.42795675845,1774.9643954845753,0.0,185.4693441833064,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
718,3649.536,774.144,0.0,0.0,516.096,811.008,3096.576,0.0,1843.2000000000003,1382.4000000000003,5990.4000000000015,0.0,7833.600000000001,1382.4,0.0,0.0,5160.8,322.55,967.65,3333.2109299397366,2815.7533071521175,2720.744086776324,0.0,531.6538606510044,1809.329052087242,2358.2416124995148,700.6574290894464,2.0,8.0,2.0,0.0,0.0,1.0,2857.183659225634,151.19896434308066,0.0,319.5833152536758,52.330650884536055,2865.943004380197,203.55823887925047,0.0,501.72276896877986,0.0,0.0,0.0,1.0,1240.4960030477293,241.00319678276028,0.0,105.0624,42.3936,4.0,12.0,2.0,0.0,0.0,1.0,0.0,18579.239847710607,4832.814078002403,0.0,169.8756059123259,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
719,3538.9440000000004,884.736,0.0,0.0,737.28,405.504,3280.896,0.0,1843.2000000000005,1036.8000000000002,6336.000000000002,0.0,7718.400000000001,1497.6000000000004,0.0,0.0,2257.85,1612.75,2580.4,2467.3067250736103,2359.566838623567,1770.1908107357601,227.6725512955128,443.5197376138538,1887.0658934945686,2876.4660897854305,364.8871934263795,4.0,4.0,4.0,0.0,0.0,1.0,2648.0857206052933,131.07832199260295,0.0,110.70069015425639,171.86906817562928,2944.504695871794,238.07580721743116,0.0,479.489487233049,0.0,91.00917228869216,0.0,1.0,1021.5474807204188,235.37526186058426,384.4316135476083,79.2576,68.19839999999999,0.0,16.0,2.0,0.0,0.0,1.0,0.0,12100.911278552841,6315.822110105319,1987.883602323167,196.35002477928938,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
720,3686.4,737.28,0.0,0.0,811.008,516.096,3096.576,0.0,1036.8000000000002,1612.8000000000002,6566.4000000000015,0.0,7257.6,1958.4,0.0,0.0,6451.0,0.0,0.0,1195.429978759498,1895.3233761064712,1638.8948024592205,85.91105806400748,880.4637076431688,1496.8620335721364,4771.69463711368,889.87852356014,2.0,8.0,2.0,0.0,0.0,1.0,2411.0444346412996,19.26281157050773,0.0,274.8255765377756,0.0,3883.523890468215,266.114577175004,0.0,592.5042972843098,0.0,0.0,0.0,1.0,2173.9950242927594,421.3750162755092,0.0,121.6512,25.8048,4.0,12.0,2.0,0.0,0.0,1.0,0.0,13467.34271611957,6291.540947654653,463.02744284389144,203.46295639043822,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
721,3723.264,700.416,0.0,0.0,626.6880000000001,737.2800000000001,3059.712,0.0,1497.6000000000004,1382.4000000000003,6336.000000000001,0.0,7257.600000000001,1843.2000000000003,115.20000000000002,0.0,3870.6,967.65,1612.75,1686.4996165792159,3086.458914547146,3780.8407999849596,123.35193684691255,846.5860717576054,1819.6158922324753,2398.497065367461,696.5108020039795,2.0,6.0,2.0,2.0,0.0,1.0,1931.3862287474433,338.21771116020733,0.0,58.52409976612186,225.64490538938463,4706.077594552503,754.7728129078052,31.805488869595226,453.2262225282303,251.29497081624257,163.9401197524666,0.0,1.0,536.6549368972622,494.74610176128107,938.748863415889,90.3168,57.1392,0.0,16.0,0.0,0.0,2.0,1.0,0.0,18371.449124202893,9483.741179471323,2168.624367815659,242.04894967001755,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
722,3649.536,737.28,36.864000000000004,0.0,516.096,884.7360000000001,3022.848,0.0,1382.4,1497.6000000000004,6336.000000000001,0.0,7142.4000000000015,2073.6000000000004,0.0,0.0,4838.25,1290.2,322.55,2514.778285377537,1262.147274769996,2299.591460300584,111.61468206084453,355.92018778809245,2108.2279208127907,3557.0824371964018,707.550083941442,0.0,10.0,2.0,0.0,0.0,1.0,1237.6180021552889,162.77691571460537,18.097771035947776,212.41036865366044,0.0,3000.8744105186042,388.86353448185025,0.0,435.9390740656981,122.34506336971684,0.0,0.0,1.0,666.4812855500575,321.1431886604727,723.2607668813405,88.4736,58.9824,4.0,12.0,2.0,0.0,0.0,1.0,0.0,9641.668217916867,5599.7880167158455,198.49772039851425,192.4609359671837,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
723,3575.808,847.872,0.0,0.0,774.144,479.232,3170.304,0.0,1612.8000000000002,806.4000000000002,6796.800000000001,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,6128.450000000001,322.55,0.0,1211.0561139290255,1886.499787171782,2331.88448562872,0.0,241.46300102628538,1432.54077020925,2464.173684422029,896.5121320234346,2.0,8.0,0.0,2.0,0.0,1.0,2070.9187314247974,0.0,0.0,203.73472482696766,0.0,2836.438170728101,19.401167911107663,0.0,732.083758034153,0.0,0.0,0.0,1.0,1441.842216595157,189.68283035116286,0.0,130.8672,16.5888,12.0,4.0,2.0,0.0,0.0,1.0,0.0,24961.265018619953,3991.1819477840663,328.23202403596764,302.73533562305215,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
724,3981.3120000000004,442.36800000000005,0.0,0.0,774.144,552.96,3096.576,0.0,1382.4000000000003,1267.2000000000003,6566.4000000000015,0.0,7833.600000000001,1382.4,0.0,0.0,5483.349999999999,967.65,0.0,1456.3760558642105,2069.4172830975094,1748.591406355851,0.0,513.1123940122832,1649.0859052672217,2124.353020471708,438.5015700026653,0.0,6.0,6.0,0.0,0.0,1.0,2323.745965768104,73.35997870977357,0.0,117.77781920828868,90.33822669235045,4305.992823241214,111.70682397356643,0.0,455.9106181055242,70.19204949920405,0.0,1.0,0.0,865.3387251671898,1252.29318363528,315.8140262755993,130.8672,16.5888,0.0,16.0,0.0,2.0,0.0,1.0,0.0,23040.982943249306,5828.47737541844,208.72372236101413,184.00951729548828,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
725,3833.856,589.8240000000001,0.0,0.0,700.416,774.144,2949.12,0.0,1267.2000000000003,1497.6000000000004,6451.200000000002,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,3225.5,2580.4,645.1,1698.0277561228497,1571.849638363762,1969.1459327756322,75.125443467483,1016.7268851264868,2034.0314836076586,2528.8950086766417,437.72915571664487,0.0,6.0,6.0,0.0,0.0,1.0,1966.595867512392,255.37996341965038,0.0,224.89100334478462,31.676713827381654,3273.902017765037,441.5429746781436,0.0,208.04871413679993,199.39597501876233,0.0,0.0,1.0,1008.201912726382,851.6138228019538,185.91346241359201,97.6896,49.7664,8.0,8.0,2.0,0.0,0.0,1.0,0.0,10464.95116307685,5329.343289792101,403.08811460968616,250.72578960912512,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
726,3502.08,847.8720000000001,73.72800000000001,0.0,700.4159999999999,626.688,3059.7120000000004,36.864000000000004,806.4000000000002,1728.0000000000005,6566.4000000000015,115.20000000000003,7603.200000000001,1497.6000000000001,115.20000000000002,0.0,6451.0,0.0,0.0,2536.2261314433617,2848.62304092978,1153.8207293957482,131.10278509101485,907.4274541305881,1603.5701753543292,2147.4367238949635,382.8967116358668,4.0,2.0,4.0,2.0,0.0,1.0,2141.6695473523514,0.0,0.0,562.3034736087329,0.0,4124.801327363319,0.0,0.0,640.26426660079,0.0,0.0,1.0,0.0,1612.666455734516,0.0,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,0.0,20878.227196449017,486.3621433932925,0.0,254.48187525663678,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
727,3575.808,368.64,368.64,110.592,516.096,1069.056,2285.568,552.96,2073.6000000000004,921.6000000000003,5184.000000000002,1036.8000000000004,7488.000000000001,576.0000000000001,1152.0000000000002,0.0,0.0,322.55,6128.450000000001,2000.1439794507853,1889.7968286001944,1232.4706841386017,506.8792584223746,913.0957902023576,2237.7073907152526,2118.7010314335926,495.43143273655335,0.0,10.0,0.0,2.0,0.0,1.0,434.86152141843036,1326.6574502266299,709.4401437432308,0.0,401.02191414417473,728.9047148263867,2851.0000711026,1299.4145798964573,101.57594407038675,167.53265033664795,233.9434696881179,0.0,1.0,0.0,0.0,2113.077299740975,3.6864,143.7696,0.0,16.0,0.0,2.0,0.0,1.0,0.0,236.39326874641898,4638.827303903872,15219.296459008461,163.63432385606552,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
728,3612.672,737.2800000000001,73.72800000000001,0.0,700.416,737.2800000000001,2985.9840000000004,0.0,1728.0000000000005,1382.4000000000003,5990.4000000000015,115.20000000000003,7257.600000000001,1958.4000000000003,0.0,0.0,967.65,2580.4,2902.95,1474.0327560769106,1779.9555890636043,1434.5378504208436,76.72591426082084,231.33154671770262,2803.031971188482,2523.0315102843633,738.0719475537102,2.0,6.0,4.0,0.0,0.0,1.0,1395.9750251961455,262.2774647146826,12.942186061651018,218.20895670383283,154.65254546899462,4906.74579120961,766.9422774277762,0.0,129.25085437611847,284.1710397388334,87.26404842799964,0.0,1.0,1712.8723486194322,298.7979647055555,424.69786299343514,66.3552,81.10079999999999,0.0,16.0,2.0,0.0,0.0,1.0,0.0,11256.130202011549,6898.160701963514,1771.8277527329615,195.14698020813188,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
729,3649.536,774.144,0.0,0.0,737.2800000000001,552.96,3133.44,0.0,1497.6000000000004,1152.0000000000002,6566.4000000000015,0.0,7833.600000000001,1382.4,0.0,0.0,6128.450000000001,322.55,0.0,2221.381868751967,1830.9743298996173,2708.662063013614,0.0,750.7951462857679,2400.118297045744,2788.70095188502,252.16161094443567,0.0,10.0,2.0,0.0,0.0,1.0,1959.1803381462487,65.85693582492499,0.0,374.67169643372546,0.0,4739.458551162012,91.33808418053958,0.0,293.9399368994489,82.92104254581879,0.0,0.0,1.0,2188.562722710355,241.97589762048466,0.0,130.8672,16.5888,8.0,8.0,0.0,2.0,0.0,1.0,0.0,20968.68835381013,3525.255222566585,446.3259228513959,172.185479885701,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
