cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
4301,3649.536,294.91200000000003,258.048,221.184,626.688,921.6,2322.4320000000002,552.96,1267.2000000000003,1843.2000000000005,4953.600000000001,1152.0000000000002,7257.600000000001,806.4000000000001,460.80000000000007,691.2,322.55,0.0,6128.450000000001,2224.0462972405007,1229.3981664210276,1251.0447978952016,886.3015862592725,705.3227001359369,1884.010947504375,2887.340811809338,589.0526645178154,2.0,4.0,4.0,2.0,1.0,70.06949089438291,829.3863300044071,403.2011749247106,0.0,281.2046373422711,378.0853032409268,2054.77036358648,1917.0196633009873,0.0,237.7275457000023,330.65721176006775,0.0,1.0,0.0,555.4617888967509,1403.3062341952448,1.8432,145.6128,0.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,5362.500827931183,19066.22537785087,103.5502436857512,0.0,137.9278359374714,1.0,0.0,2.0,0.0,1.0,2.0,1.0
4302,3575.808,847.8720000000001,0.0,0.0,737.28,552.96,3133.44,0.0,921.6000000000003,1612.8000000000002,6681.600000000001,0.0,6796.800000000001,2419.2000000000003,0.0,0.0,6128.450000000001,322.55,0.0,1704.4036963927997,1370.4780371079366,1754.0132358745634,72.43537471039326,992.5596391064435,1141.8590694258155,3314.3598786838133,1187.6555164838805,2.0,6.0,4.0,0.0,1.0,2125.0134235356245,168.3757544235538,0.0,126.73534183805842,79.38220107087406,4497.817140729619,357.86912386971835,0.0,444.1252912953059,0.0,0.0,0.0,1.0,1783.9340704554431,382.42732291156386,0.0,117.9648,29.4912,0.0,16.0,0.0,0.0,2.0,1.0,0.0,18552.529424853332,3883.5237985125027,580.1247012539407,227.3701182113849,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
4303,3502.08,921.6,0.0,0.0,552.96,847.8720000000001,3022.848,0.0,1152.0000000000002,1843.2000000000003,6220.800000000001,0.0,7833.600000000001,1382.4,0.0,0.0,4838.25,645.1,967.65,1590.5283778959292,1854.4617485932204,1918.3782643968898,33.129227435870206,300.63070035743345,1749.3867262066335,2863.2627505216046,477.7143541042916,2.0,6.0,2.0,2.0,1.0,1416.5837207104382,115.4758225575751,0.0,91.68668752543928,158.24026855807,3183.79627101795,199.82424445345717,30.798506469507654,497.931275231243,0.0,0.0,0.0,1.0,1013.0838281216103,483.50610431315135,0.0,95.8464,51.6096,8.0,8.0,2.0,0.0,0.0,1.0,0.0,10756.315567346155,6472.49112888036,858.192592653628,167.64027872460585,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4304,3502.08,589.8240000000001,294.91200000000003,36.864000000000004,552.96,884.736,2654.208,331.776,1036.8000000000002,1843.2000000000005,5644.800000000001,691.2000000000002,7142.4000000000015,1267.2,806.4000000000001,0.0,0.0,1290.2,5160.8,1974.0156581448982,2449.5186243148996,1274.4286413660618,667.0997797749692,441.3928441266437,2328.2803589445157,2662.3249728077426,451.99793067882536,4.0,6.0,0.0,2.0,1.0,624.7508989243762,664.3783602596919,207.9400961416902,73.31460232417322,253.7483487715757,2081.75713473587,1997.462416122266,551.9923760683192,0.0,159.04900975844134,797.5386694254912,0.0,1.0,301.5027102830028,478.6348951655259,1032.0873544950057,12.9024,134.5536,8.0,8.0,0.0,0.0,2.0,1.0,0.0,4300.559135858223,6920.216285775753,12504.897612579967,134.1505187649076,180.3905894082405,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4305,3538.9440000000004,884.736,0.0,0.0,626.6880000000001,774.144,3022.848,0.0,1612.8000000000004,691.2000000000002,6912.000000000002,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,6128.450000000001,322.55,0.0,2603.716315379212,1046.1698740177578,2709.244792073978,107.31576929018831,580.8997473565337,1854.1697133983735,2313.2976077535204,657.1179777821937,2.0,8.0,2.0,0.0,1.0,1548.476437799438,18.040149501981656,0.0,495.1654037558245,0.0,3743.3791926257068,39.37774493495634,0.0,784.6759211619635,0.0,0.0,0.0,1.0,2145.053454603132,180.56399762519652,0.0,123.4944,23.9616,8.0,8.0,0.0,0.0,2.0,1.0,0.0,15782.079944601708,3623.085801450451,0.0,215.40872908440545,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0
4306,3612.672,737.28,73.72800000000001,0.0,811.008,663.552,2912.2560000000003,36.864000000000004,921.6000000000001,1843.2000000000003,6105.600000000001,345.6000000000001,7833.600000000001,1152.0000000000002,230.40000000000003,0.0,6451.0,0.0,0.0,1433.408736456281,1197.2084293092164,1146.8745284131444,467.7428108084664,468.743977219725,1981.047011436423,3193.8118349176984,737.0405218307837,4.0,2.0,6.0,0.0,1.0,1830.467845810491,17.209796070627245,0.0,221.2503792110705,0.0,2618.9837830194256,0.0,0.0,440.20154186161284,0.0,0.0,1.0,0.0,1566.2917768604752,0.0,214.33897590920225,145.6128,1.8432,12.0,4.0,0.0,2.0,0.0,1.0,0.0,16650.505156072748,191.44855629285203,0.0,232.9878885828515,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4307,3612.672,516.096,294.91200000000003,0.0,552.96,995.328,2617.344,258.048,1612.8000000000004,921.6000000000001,6451.200000000002,230.40000000000006,7027.200000000001,1843.2000000000003,345.6,0.0,645.1,1290.2,4515.7,2031.1952594781865,1395.484112533692,2036.489165418045,643.6621913809093,252.37167431893178,1738.5641108758991,4192.5687286189095,448.9745207475654,0.0,10.0,0.0,2.0,1.0,1477.4943090620368,1007.7490515734116,212.57748954998252,135.88110630793784,131.70574213951085,3314.30255516725,642.4498227922235,407.47919417395644,0.0,259.0311623199676,272.6423845904816,0.0,1.0,346.0981659952073,640.0490292144909,1524.2322962092637,35.0208,112.43520000000001,4.0,12.0,2.0,0.0,0.0,1.0,0.0,3747.2338957676593,13028.952216077409,7814.250782566833,287.8234899721483,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4308,3354.6240000000003,811.008,221.184,36.864000000000004,626.6880000000001,737.28,3059.712,0.0,1267.2000000000003,1497.6000000000004,5760.000000000001,691.2000000000002,7488.000000000001,1382.4,345.6,0.0,2257.85,645.1,3548.0499999999997,2346.023968718038,2030.205138777136,1969.2477682333765,571.4356213288961,1144.3769511302276,1820.1074173349039,2128.849679532061,861.5328646301346,2.0,6.0,4.0,0.0,1.0,1414.3181000805912,526.4223905615752,42.62869799296492,152.32516779177976,107.72000983207474,2135.3099383176136,1576.375179999678,33.82297268466694,46.60862830297706,250.18635660562114,89.85943287560677,0.0,1.0,333.1104079617357,979.2257987314881,647.5523178709518,42.3936,105.0624,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3705.872459081814,7474.556095947976,3788.9103295178274,298.51126027024395,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4309,3465.2160000000003,626.688,258.048,73.72800000000001,552.96,921.6,2617.344,331.776,1497.6000000000004,1497.6000000000004,5068.800000000001,1152.0000000000002,7142.4000000000015,1152.0000000000002,691.2,230.40000000000003,645.1,645.1,5160.8,1916.1546849534682,1121.9890353845692,1663.0866225749207,604.4607997210685,642.5708598705107,1986.6120373392162,1381.2079002579712,521.3800685099852,4.0,6.0,0.0,2.0,1.0,769.8985070408613,727.0928315036343,302.70721357189484,0.0,247.22297179712407,949.4588222837052,1441.5451272994399,371.30604414167107,85.05329470117734,173.31798856954194,222.09335269783895,0.0,1.0,0.0,267.5126039871319,1397.099684002762,18.432,129.024,0.0,16.0,0.0,0.0,2.0,1.0,0.0,3164.612286396506,10963.431455845697,10049.00351745017,131.92998777963766,0.0,52.06102197740803,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4310,3502.0800000000004,589.8240000000001,294.91200000000003,36.864000000000004,552.96,737.2800000000001,2691.072,442.368,1152.0000000000002,1958.4000000000005,5760.000000000002,345.6000000000001,7257.600000000001,1152.0000000000002,576.0000000000001,230.40000000000003,322.55,645.1,5483.349999999999,1902.5154845170307,1981.9935108124696,2925.246070487831,519.9815437945792,555.5090639654331,2599.68731967119,2318.927188667019,598.6317422898076,2.0,4.0,6.0,0.0,1.0,1049.2097975897077,1019.5855844470932,345.9186988786655,0.0,349.00020276006296,1552.2288140277617,1738.374753026119,140.1978345503423,0.0,197.09562890879656,250.17174490428528,0.0,1.0,648.988849400655,611.1951098428378,313.4831879844037,14.7456,132.7104,4.0,12.0,2.0,0.0,0.0,1.0,0.0,2518.480777904959,11838.001062324425,10587.84004912862,130.66755161437618,99.95903551983984,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4311,3649.536,774.144,0.0,0.0,626.6880000000001,700.416,3096.576,0.0,1382.4000000000005,1612.8000000000002,6220.800000000001,0.0,7948.800000000001,1267.2,0.0,0.0,5160.8,967.65,322.55,2312.954850774684,1347.2624710979883,2838.570842753664,84.58081779909625,557.1234636589819,1509.2217088257153,3449.13566157736,636.7540413757406,4.0,8.0,0.0,0.0,1.0,1822.3229666726068,0.0,0.0,299.26016702997384,49.44964706565293,3456.3936739414025,78.01726947184413,0.0,563.0835629952253,0.0,0.0,0.0,1.0,2088.871923168102,0.0,0.0,119.80799999999999,27.647999999999996,8.0,8.0,2.0,0.0,0.0,1.0,0.0,14278.790387148065,2296.424093055403,0.0,267.1154598207712,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4312,3538.9440000000004,700.416,110.592,73.72800000000001,663.552,774.144,2654.208,331.776,1612.8000000000004,1267.2000000000003,5875.200000000002,460.8000000000001,7027.200000000001,1728.0000000000002,460.80000000000007,0.0,0.0,1290.2,5160.8,1643.7581038102453,1493.290148631892,2226.5878081684928,306.8002700851005,436.9801099650148,1684.403270433102,2263.8265088772678,589.308056710784,0.0,10.0,0.0,2.0,1.0,757.3674342597485,870.0734611275727,146.2849334034264,0.0,372.5641739641033,2105.9544572580076,1274.4382650498837,221.7969227437453,155.119755243908,79.77485854945115,391.62799161691817,0.0,1.0,123.99237669942616,895.4523685642727,1307.101626506113,31.3344,116.1216,8.0,8.0,0.0,0.0,2.0,1.0,0.0,6011.152586097703,12707.429372177005,5356.087119737197,231.13119618279063,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4313,3538.9440000000004,700.416,184.32,0.0,811.008,774.144,2543.616,294.91200000000003,1267.2000000000003,1728.0000000000005,5760.000000000002,460.8000000000001,7603.200000000002,1036.8000000000002,576.0000000000001,0.0,6451.0,0.0,0.0,1557.553928217756,1548.9397160783292,995.5873243791076,376.4157438978066,1023.8981137621264,3201.4287555633136,3400.2652311897523,987.4039893404752,2.0,6.0,4.0,0.0,1.0,1947.781980315191,0.0,0.0,350.7764897522358,0.0,4172.798688778928,0.0,0.0,713.2537432040222,0.0,0.0,1.0,0.0,2048.5584565197187,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,0.0,13844.376439465057,158.07582289132634,0.0,266.77720194104387,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4314,3723.264,700.416,0.0,0.0,774.144,552.96,3096.576,0.0,1612.8000000000006,921.6000000000001,6681.600000000002,0.0,6796.800000000001,2304.0000000000005,115.20000000000002,0.0,5805.9,322.55,322.55,1274.8061293511043,1000.0024742589874,2220.087227849389,46.20045077991965,929.952308892088,1737.7582932154355,2760.298927684044,458.9684430428391,4.0,8.0,0.0,0.0,1.0,1659.6884951483719,14.961653452584612,0.0,140.86035329628953,102.050496798517,4070.639829065919,38.893517043757754,0.0,644.8709253007764,0.0,0.0,0.0,1.0,1919.9683821345395,119.9959794332569,0.0,123.4944,23.9616,4.0,12.0,0.0,2.0,0.0,1.0,0.0,18993.053814053972,3037.546634844947,353.5579206432198,195.09640214717217,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4315,3354.6240000000003,811.008,221.184,36.864000000000004,663.552,774.144,2801.664,184.32,1036.8000000000002,1612.8000000000004,6105.600000000001,460.8000000000001,7027.200000000001,1728.0000000000002,460.80000000000007,0.0,1290.2,322.55,4838.25,2250.962559057734,1181.3969889581924,1982.2418493557593,306.42712375309213,527.7917013200941,1400.0205452472956,3024.8334562363225,850.7413878396399,2.0,4.0,4.0,2.0,1.0,699.4260709931771,454.3330639812202,91.9621279023618,0.0,411.81938174175855,2503.571426418246,2266.0017100521713,186.14118930875185,0.0,263.45226533082507,229.18726191803367,0.0,1.0,0.0,1045.2883101347895,863.0072598801305,33.1776,114.2784,4.0,12.0,0.0,0.0,2.0,1.0,0.0,4436.443290590054,11549.37322092917,6185.503111708105,235.87693418594455,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
4316,3686.4,737.28,0.0,0.0,626.6880000000001,663.552,3133.44,0.0,1728.0000000000005,1152.0000000000005,6336.000000000002,0.0,7257.600000000001,1958.4,0.0,0.0,3548.0499999999997,1935.3,967.65,2057.707992147906,2359.6783251006736,1389.1039116656314,0.0,1080.6359795053584,1930.4048559061887,2293.955528113888,642.2158849900762,0.0,4.0,6.0,2.0,1.0,1341.9496879879034,29.278786894472006,0.0,66.18089998541728,362.6644255275736,2448.28559917037,115.79880509869692,0.0,806.6638481620183,0.0,0.0,0.0,1.0,657.0040362885117,1275.2997488750475,195.26209369527632,95.8464,51.6096,4.0,12.0,2.0,0.0,0.0,1.0,0.0,15292.80550932978,5775.7565729939215,612.0091349507975,275.5889809381325,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
4317,3612.672,811.008,0.0,0.0,847.8720000000001,479.232,3096.576,0.0,1382.4000000000003,1267.2000000000003,6566.4000000000015,0.0,7142.4000000000015,2073.6000000000004,0.0,0.0,6128.450000000001,322.55,0.0,1668.7632021627169,1237.5844909948173,2067.29450825545,75.52767200741874,985.113675561415,1667.560039653907,3012.919145288375,463.84803133798187,2.0,8.0,0.0,2.0,1.0,2242.914873501819,58.628527622682185,0.0,257.3118963321314,30.185301794189247,4269.773398860762,76.45776184004583,0.0,452.46597334606827,283.4873142828739,0.0,0.0,1.0,1059.9746709335054,359.08644688405997,165.50784310735335,106.90559999999999,40.550399999999996,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17134.074127030428,2728.320328663291,239.05466572548127,186.69016620085068,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4318,3502.08,884.7360000000001,36.864000000000004,0.0,921.6000000000001,331.776,3170.304,0.0,1497.6000000000006,1036.8000000000002,6681.600000000001,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,6128.450000000001,322.55,0.0,2233.2168137517283,1152.6845656658556,1890.8989256311722,73.329464361484,340.3942644963351,1901.188595801894,2358.375447544644,633.2680801851916,2.0,6.0,4.0,0.0,1.0,2620.5978832714136,0.0,0.0,380.4154995950135,0.0,6508.373275615484,0.0,0.0,388.8545454567462,78.96413041035393,0.0,1.0,0.0,2357.83594838106,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,0.0,22761.81518435524,1266.8359949282358,0.0,276.83051238780115,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0
4319,3760.128,663.552,0.0,0.0,774.144,626.688,3022.848,0.0,1382.4000000000005,1728.0000000000005,6105.600000000001,0.0,6796.800000000001,2419.2000000000003,0.0,0.0,4515.7,1290.2,645.1,1522.2287506376674,1827.6453064314078,1525.462383403563,189.34008568645925,1451.0994879759942,3151.9444431666307,2628.080102830172,467.78422755635887,4.0,4.0,4.0,0.0,1.0,1608.4052863022857,70.33610009115242,0.0,54.747755614324035,409.1398616474059,2943.359059884133,196.9652378764598,0.0,395.8441520173201,112.99275040487687,0.0,0.0,1.0,1646.8981828023088,319.3712283874675,0.0,103.2192,44.2368,4.0,12.0,2.0,0.0,0.0,1.0,0.0,18300.609191493306,2617.905963624131,501.4122484974305,282.4963549659347,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4320,3391.4880000000003,995.328,36.864000000000004,0.0,700.416,626.688,3096.576,0.0,1958.4000000000005,345.6000000000001,6912.000000000002,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,5160.8,645.1,645.1,1132.788932378024,1678.159048001061,3119.1660735512905,228.58597319638264,865.934743682299,1918.417454808901,2509.223291901323,983.8939651375526,4.0,4.0,4.0,0.0,1.0,3271.630406539722,0.0,0.0,269.2198583972308,58.6759046232234,3092.333066109837,0.0,0.0,801.1060989420173,0.0,0.0,0.0,1.0,1412.0228272205668,319.30692785132123,0.0,123.49439999999998,23.9616,16.0,0.0,2.0,0.0,0.0,1.0,0.0,19631.103743345862,4099.172729281917,324.6650798405783,268.05148535289356,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
4321,3538.9440000000004,884.736,0.0,0.0,811.008,516.096,3096.576,0.0,921.6000000000001,1728.0000000000005,6451.200000000002,115.20000000000003,7142.4000000000015,2073.6,0.0,0.0,5483.349999999999,322.55,645.1,1651.8354195744969,2295.0400809074536,1973.7775032536936,164.84292621778752,1358.0650482309647,2276.002352337234,2567.3798273292814,309.09593671357146,6.0,4.0,2.0,0.0,1.0,2148.263584049615,54.71308293833121,0.0,384.9997642840291,0.0,3748.087517412655,47.60892186665998,0.0,661.3967340350081,0.0,0.0,0.0,1.0,1436.1795037813351,490.54133399629393,0.0,140.0832,7.3728,8.0,8.0,2.0,0.0,0.0,1.0,0.0,22391.225800926564,4556.500521505035,1268.1158875839737,275.53813322395814,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4322,3428.352,626.688,331.776,36.864000000000004,589.8240000000001,626.688,2838.5280000000002,368.64,1152.0000000000002,1612.8000000000004,5875.200000000001,576.0000000000001,7027.200000000001,1497.6000000000001,691.2,0.0,645.1,967.65,4838.25,1688.7413864997782,1095.458567699952,1778.2373190879734,801.7935305246081,745.373376093335,1293.9741521048973,2253.0382427191203,706.9825215360636,4.0,6.0,0.0,2.0,1.0,824.5663962882918,938.3040752606644,109.07023945995992,97.84435462892932,162.6062715668191,3264.1234298260256,1724.2807512897239,329.3708759428263,0.0,0.0,702.6112918692443,0.0,1.0,395.8662905128193,504.3775349288568,606.0138882278243,18.432,129.024,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3257.873066235703,10298.517452741793,9673.266230729427,288.5437174105647,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4323,3354.6240000000003,663.552,221.184,184.32,663.552,737.2800000000001,2506.752,516.096,1843.2000000000007,1036.8000000000002,5184.000000000001,1152.0000000000002,7718.4000000000015,460.80000000000007,576.0000000000001,460.80000000000007,0.0,0.0,6451.0,1779.5739992345812,1574.3061263588463,1735.4665184504245,660.1783513499158,975.6477579703214,2590.5510884227906,3523.1300306920803,339.5599463437379,4.0,4.0,2.0,2.0,1.0,360.3264505383116,1182.166802300427,888.7455231175992,0.0,322.16195333244025,581.1608699887327,1635.6768445174682,980.6866064858024,52.00040353622115,0.0,316.0761421298845,0.0,1.0,0.0,608.3805336501767,1572.6935659327619,7.3728,140.0832,0.0,16.0,0.0,0.0,2.0,1.0,0.0,1155.7143728642225,6072.163816851491,14405.373716019209,81.31530024009008,47.80567667105838,72.64800358242172,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4324,3612.672,811.008,0.0,0.0,884.736,405.504,3133.44,0.0,1152.0000000000002,1497.6000000000004,6566.4000000000015,0.0,6796.800000000001,2304.0000000000005,115.20000000000002,0.0,4838.25,967.65,645.1,1677.6773886288436,1661.5140864764355,2558.613025020908,182.43866142933734,1002.1162017958045,1626.8777279436893,2050.09568061459,650.8064487160324,2.0,8.0,2.0,0.0,1.0,2233.709545998444,164.50558701966446,0.0,212.69312179755505,0.0,4072.7943204442954,40.154078474429674,0.0,340.0561031046854,192.46352357747793,0.0,0.0,1.0,1496.1004558338907,466.24339232581605,165.4028686550488,125.3376,22.1184,4.0,12.0,0.0,2.0,0.0,1.0,0.0,15743.916037946143,2190.1552033184985,0.0,208.25613755325423,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4325,3686.4,700.416,36.864000000000004,0.0,700.416,737.28,2985.9840000000004,0.0,1728.0000000000005,1036.8000000000002,6451.200000000002,0.0,7833.600000000001,1382.4,0.0,0.0,5805.9,322.55,322.55,1726.4807391345444,1013.3476126634138,2607.5367057030817,318.13510809541,702.343593871241,1148.7819352090628,2229.678977809287,517.8575279920426,0.0,12.0,0.0,0.0,1.0,2137.766666354526,23.375940538572287,0.0,322.41523640665025,0.0,4293.048291691849,71.817059104755,0.0,393.7929443116034,0.0,133.19311049296624,0.0,1.0,2353.010025926901,0.0,0.0,127.18079999999999,20.275199999999998,12.0,4.0,0.0,2.0,0.0,1.0,0.0,15459.125082913737,2221.2583644881543,0.0,240.93307081184162,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
4326,3538.9440000000004,884.736,0.0,0.0,663.552,589.8240000000001,3170.304,0.0,1612.8000000000006,1036.8000000000002,6566.4000000000015,0.0,7027.200000000001,2188.8,0.0,0.0,5805.9,322.55,322.55,1373.7725491963695,1229.3727934446242,2185.3104102834295,342.90658356060396,855.3333326028055,2196.389877435138,3272.101079538011,386.86911968332896,0.0,12.0,0.0,0.0,1.0,2982.8273711320876,109.53723541573126,0.0,192.23836526031477,79.76616615589369,5034.211207937435,0.0,0.0,417.9211812077882,0.0,0.0,0.0,1.0,1814.6648208754893,0.0,0.0,119.80799999999999,27.648,4.0,12.0,0.0,2.0,0.0,1.0,0.0,19112.53438791035,2292.6654763814167,0.0,174.61739809123418,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4327,3538.9440000000004,626.688,258.048,0.0,774.144,626.6880000000001,2691.072,331.776,1728.0000000000005,1497.6000000000004,5299.200000000002,691.2000000000002,7718.4000000000015,806.4000000000001,691.2,0.0,322.55,645.1,5483.349999999999,2726.999829550713,1730.4076096892409,1817.3801837342442,576.6898616934526,622.6386998323103,2528.0311353569996,2897.0173042941565,1030.6266764318243,4.0,6.0,2.0,0.0,1.0,1372.223129102976,1338.4678090502302,133.23676917515553,29.43646378642939,284.1233807859594,2009.1566677212923,1594.9996452505995,231.99464974027154,0.0,337.03260005955667,253.09398864729155,0.0,1.0,0.0,990.4717365845645,1489.4952523855977,27.648,119.80799999999999,8.0,8.0,2.0,0.0,0.0,1.0,0.0,5094.174279057341,11871.163722810423,8693.727299141025,237.57565133988385,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4328,3575.808,811.008,0.0,36.864000000000004,663.552,663.552,3059.712,36.864000000000004,1382.4,1382.4000000000003,6336.000000000002,115.20000000000003,7372.800000000001,1612.8000000000002,230.40000000000003,0.0,3548.0499999999997,1935.3,967.65,2663.24949031881,1933.2984023926304,1778.7494199214061,520.8563466228136,1339.8786200524937,2254.0134082583686,2741.424996589128,1029.8895189006637,0.0,10.0,2.0,0.0,1.0,1451.6503778942565,320.8072227573167,0.0,209.9891073161367,88.7683076521667,3096.254585619525,414.18032973145233,0.0,410.8646817657217,122.53417868167968,106.11824209572957,0.0,1.0,760.7946288478703,311.0158299296371,530.4069061347275,60.825599999999994,86.6304,0.0,16.0,0.0,0.0,2.0,1.0,0.0,10983.400608957216,10226.369836774173,4249.049695072393,229.38456375919128,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4329,3354.6240000000003,700.416,258.048,110.592,589.8240000000001,958.464,2322.4320000000002,552.96,1382.4000000000003,1497.6000000000004,5184.000000000001,1152.0000000000002,7257.600000000001,1152.0000000000002,460.80000000000007,345.6,0.0,322.55,6128.450000000001,1468.2187623717527,1545.9258322501616,1704.6414853168073,696.8412010272792,812.6860913686885,3257.6514920505,2880.3611377610955,1098.9247806283602,4.0,6.0,0.0,2.0,1.0,637.802171907799,1217.912588310056,463.92869005446374,0.0,230.2146560811325,2000.3835800587606,2205.3100893607243,969.8907602245351,0.0,0.0,644.2991915466965,0.0,1.0,0.0,0.0,1632.2137992408782,5.5296,141.9264,0.0,16.0,0.0,2.0,0.0,1.0,0.0,694.6457634861192,8288.380957271429,14277.335288126298,317.44252859066916,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4330,3538.9440000000004,884.736,0.0,0.0,737.28,663.552,3022.848,0.0,1843.2000000000007,921.6000000000003,6451.200000000002,0.0,7142.4000000000015,2073.6000000000004,0.0,0.0,5805.9,322.55,322.55,2985.264927722682,1638.23827524317,1578.0871331320868,206.20925931541683,695.0200326702704,2181.52379854395,2316.4496302872794,532.6883797058883,0.0,6.0,6.0,0.0,1.0,1673.438960401046,70.11050019720741,0.0,163.32117477505494,141.19320321934524,4077.034572594861,64.53239835602903,0.0,360.82524610548865,62.78488419527703,0.0,0.0,1.0,1365.9436487401792,137.10119684709798,0.0,110.592,36.864000000000004,4.0,12.0,0.0,2.0,0.0,1.0,0.0,17087.749833191705,2284.1911660213227,0.0,307.28621143571695,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
4331,3612.672,774.144,36.864000000000004,0.0,663.552,884.7360000000001,2838.5280000000002,36.864000000000004,1728.0000000000005,921.6000000000003,6451.200000000002,115.20000000000003,7718.4000000000015,1382.4,115.20000000000002,0.0,3548.0499999999997,1612.75,1290.2,1332.6671327873833,1062.061816823932,1921.5475574514091,347.13068020930604,570.9936049732966,1796.5214747901825,2550.994766902945,753.5358985919746,4.0,6.0,2.0,0.0,1.0,1841.1352337615776,171.86346804950963,0.0,184.03149353307245,82.08075213917246,4645.524291396893,455.36291397199915,37.68407421258959,194.8737229471985,179.0556000057219,156.82353293555715,0.0,1.0,1241.2683077915874,736.4539712318297,314.34459766606943,90.3168,57.139199999999995,4.0,12.0,0.0,0.0,2.0,1.0,0.0,9749.65911471665,7639.603704707473,878.6397538453344,231.03828017345,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
