cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
1092,4386.816000000001,36.864000000000004,0.0,0.0,1253.3760000000002,1658.88,1511.424,0.0,2304.0000000000005,4147.200000000001,2764.8000000000006,0.0,9216.000000000002,0.0,0.0,0.0,4193.15,967.65,1290.2,5043.236064218315,1607.110935286214,147.95534519540192,0.0,1085.2046996491915,2854.9796176311183,1138.5227047610924,184.58888652948286,8.0,4.0,0.0,0.0,1.0,0.0,2242.2439192532033,41.565512368141874,0.0,57.422150734837984,338.3126077114062,4160.414196321658,174.01673101212532,0.0,637.9107216473537,0.0,0.0,0.0,1.0,703.3569058484393,1652.7079826804231,0.0,116.1216,31.334400000000002,8.0,8.0,2.0,0.0,0.0,1.0,15867.26779934286,4218.886058793561,481.10226528444304,214.58653648279846,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1093,4423.68,0.0,0.0,0.0,3612.672,811.008,0.0,0.0,7372.800000000002,1843.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6505.4941671076895,87.71878685557132,0.0,0.0,3905.121292622268,1295.2714764779591,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2653.68608032554,0.0,0.0,401.78122085644327,0.0,3710.134970409271,0.0,0.0,545.2426511178994,0.0,0.0,1.0,0.0,2487.5114785829,0.0,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,20684.229024872533,0.0,0.0,212.41354037125316,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1094,4386.816000000001,36.864000000000004,0.0,0.0,1511.424,1658.88,1253.376,0.0,3686.4000000000005,2649.600000000001,2880.000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4195.32728286037,1694.5196242897573,0.0,0.0,2220.690108909869,3919.889451901982,401.7861500716481,443.24983238994304,10.0,2.0,0.0,0.0,1.0,0.0,1561.7079742764445,0.0,0.0,345.9440276399529,0.0,4110.874013162984,0.0,0.0,484.82982781645785,0.0,0.0,1.0,0.0,1692.2770071545092,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25336.435221042615,0.0,0.0,240.71416913449664,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1095,3354.6240000000003,1032.192,36.864000000000004,0.0,884.736,479.2320000000001,3059.712,0.0,1843.2000000000005,691.2000000000002,6451.200000000002,230.40000000000006,7603.200000000001,1612.8000000000002,0.0,0.0,3548.0499999999997,645.1,2257.85,1984.2603565912568,2186.9534737797417,1868.6126486588332,475.41151405092415,227.87497672709804,2684.767856849614,2457.1063728250106,388.91173405522505,0.0,8.0,2.0,2.0,0.0,1.0,2582.8842194403132,210.80726711943936,28.466980431805496,165.84143979833703,0.0,3888.074027162759,560.0590466018037,126.35151404091675,64.6231976879235,382.42398036841223,0.0,0.0,1.0,1346.6416515080234,545.8886179437465,0.0,73.72800000000001,73.728,0.0,16.0,2.0,0.0,0.0,1.0,12169.579073326448,11659.159471585044,613.0378786775223,164.91063292465992,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1096,4423.68,0.0,0.0,0.0,2543.616,1769.472,110.59200000000001,0.0,6451.200000000002,2419.2000000000007,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6598.02957011901,483.57138796222085,0.0,0.0,3087.283316443535,2550.7139687709373,95.41382463151497,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1749.732488222958,0.0,0.0,346.7765928185893,0.0,3435.4621275748577,0.0,0.0,607.415696015192,0.0,0.0,0.0,1.0,2141.726949602229,0.0,0.0,130.8672,16.5888,12.0,4.0,2.0,0.0,0.0,1.0,15176.287912790682,583.6627966431967,0.0,219.15508617852055,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1097,4423.68,0.0,0.0,0.0,2027.52,1658.88,737.2800000000001,0.0,4608.000000000001,3686.4000000000005,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,322.55,322.55,4473.205203394342,594.8061152581569,0.0,0.0,2423.2072339917986,3671.3497917950494,201.952756897124,158.7468045330034,4.0,8.0,0.0,0.0,1.0,0.0,1631.9145299965944,26.935453490338265,0.0,283.6873327478214,77.1008598724704,4302.42438784961,41.51925647272743,0.0,415.97577858409585,0.0,0.0,0.0,1.0,1788.938254739583,0.0,0.0,130.8672,16.5888,12.0,4.0,2.0,0.0,0.0,1.0,24042.73465523839,871.4360401595418,0.0,211.34634589471125,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1098,3649.536,700.416,73.72800000000001,0.0,958.4639999999999,774.144,2617.344,73.72800000000001,1843.2000000000003,1612.8000000000004,5644.800000000001,115.20000000000003,7948.800000000001,1152.0000000000002,115.20000000000002,0.0,6451.0,0.0,0.0,2373.2597988309535,1370.8691705133492,1342.0354094581796,230.2503603389943,1085.272198465518,3009.894561638933,3164.4101833002906,535.1187997233783,4.0,4.0,2.0,2.0,1.0,0.0,2147.813395877121,35.11187669369559,0.0,201.50762284651847,0.0,4670.587928140503,0.0,0.0,763.9210040204771,0.0,0.0,0.0,1.0,1770.2926694188807,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18283.944240779827,290.00137303050633,0.0,341.68802883612256,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1099,3612.6720000000005,811.008,0.0,0.0,958.464,405.504,3059.7120000000004,0.0,2188.800000000001,460.8000000000001,6566.4000000000015,0.0,7257.600000000001,1958.4000000000003,0.0,0.0,1612.75,1612.75,3225.5,1518.587656913229,888.1534734742542,2369.2203615705357,0.0,588.9421073060045,1595.7009624811749,3329.0769581475784,319.30378255025823,0.0,6.0,6.0,0.0,0.0,1.0,2724.309810833269,409.6763291782254,25.993888007624328,78.94565698727482,311.91736934181245,3295.1626240362175,1104.5783772215852,118.1625940915538,280.7432894107716,198.3198076994878,0.0,0.0,1.0,1162.4620417527913,412.8662079731398,127.99042821213824,75.5712,71.8848,4.0,12.0,2.0,0.0,0.0,1.0,10568.649534411701,8269.097548706528,2954.979253030581,251.72352995230008,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1100,4349.952,73.72800000000001,0.0,0.0,1105.92,884.736,2433.024,0.0,2073.6000000000004,1843.2000000000005,5299.200000000002,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6128.450000000001,0.0,322.55,1975.6258172961684,3768.31504980818,533.7278068002452,0.0,991.0273837711156,2370.1549203223217,1692.1873857095825,170.41265511718592,2.0,8.0,2.0,0.0,0.0,1.0,2341.1042582023797,0.0,0.0,197.41574714351088,0.0,5164.827303876626,0.0,0.0,471.9503605841083,0.0,0.0,1.0,0.0,2072.437573979139,0.0,0.0,130.8672,16.5888,12.0,4.0,2.0,0.0,0.0,1.0,19266.841504853975,1691.0061433704,0.0,238.2305932177596,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1101,4423.68,0.0,0.0,0.0,1732.6080000000002,2322.4320000000002,368.64,0.0,4262.4000000000015,4608.000000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7285.667517392763,647.0017627672123,0.0,0.0,2332.147917975157,2537.4897964863403,85.58338178195692,22.587730611938134,10.0,2.0,0.0,0.0,1.0,0.0,1876.352383230482,0.0,0.0,184.4500015548253,0.0,3817.3536840799215,58.66999622233917,0.0,614.2925556585461,0.0,0.0,0.0,1.0,2059.5799167913865,0.0,0.0,134.5536,12.9024,16.0,0.0,2.0,0.0,0.0,1.0,19767.001912836746,1345.6227870496468,0.0,227.87623897406633,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1102,4386.816000000001,36.864000000000004,0.0,0.0,1622.016,1179.648,1622.016,0.0,2880.0000000000005,3110.4000000000005,3225.600000000001,0.0,9216.000000000002,0.0,0.0,0.0,1290.2,967.65,4193.15,4303.145132823591,1810.2584673897259,0.0,0.0,2348.3161683876237,2884.7313287433467,1316.4360038972318,221.27903909751598,6.0,4.0,2.0,0.0,0.0,1.0,1220.952400105069,493.8802666755341,51.29656921403451,64.50177040651386,334.9346276818184,2856.5147622058885,973.938833527784,124.47843649433916,155.5056476010612,100.22812060439692,274.2631936008191,0.0,1.0,827.1312952650227,241.58244747553906,1016.5181470162319,47.923199999999994,99.5328,4.0,12.0,2.0,0.0,0.0,1.0,5837.829580004933,5694.727542873723,3264.440408466232,198.4986481517872,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1103,4423.68,0.0,0.0,0.0,2506.7520000000004,1732.6080000000002,184.32000000000002,0.0,4723.200000000001,4032.000000000001,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,5819.052792313592,536.9921287406737,0.0,0.0,2194.853936922533,2526.2905967280008,130.99352089438497,40.25356019029155,8.0,4.0,0.0,0.0,0.0,1.0,1667.3431577451877,0.0,0.0,245.1584947594651,0.0,4895.143866231203,126.64969492876743,0.0,521.2536682498499,0.0,0.0,0.0,1.0,1867.7871324028197,156.4057721163312,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,24185.912465660185,884.5043410993202,0.0,232.01234183354885,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1104,4313.088,110.592,0.0,0.0,1585.152,1105.92,1732.6080000000002,0.0,2995.2000000000007,3225.6000000000013,2995.2000000000007,0.0,8409.600000000002,806.4000000000001,0.0,0.0,3870.6,645.1,1935.3,3043.8623436933026,960.7260387251832,639.9027927848804,0.0,1070.5484203374062,2164.0726260444935,755.1432712944638,406.3079511489212,6.0,4.0,2.0,0.0,0.0,1.0,1929.4333260920175,86.89922114032589,0.0,332.72548667486075,0.0,4641.7733096738775,162.44843264525872,0.0,379.74599162507394,133.366477714658,0.0,0.0,1.0,821.9920054702505,610.262117767473,755.0544487194468,97.6896,49.7664,8.0,8.0,2.0,0.0,0.0,1.0,13802.633513128925,3935.4068427585894,505.269332719878,219.88455761193921,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1105,4423.68,0.0,0.0,0.0,1400.832,1732.6080000000002,1290.24,0.0,2649.6000000000004,4147.200000000001,2419.2000000000007,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,322.55,322.55,3929.350093509914,1879.006173564019,0.0,0.0,2755.531439054953,3585.7054120871962,352.259844898918,59.20678207705978,8.0,4.0,0.0,0.0,0.0,1.0,2093.0663251333654,0.0,0.0,260.622912271978,0.0,6066.851379323585,79.5574521260531,0.0,528.0480871769373,152.9030328602468,0.0,1.0,0.0,1087.9648041920357,702.1180336176966,0.0,132.7104,14.7456,12.0,4.0,2.0,0.0,0.0,1.0,19145.33866111894,2819.38654365118,283.71648002737,319.4627011081959,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1106,3465.2160000000003,589.824,331.776,36.864000000000004,737.2800000000001,958.464,2285.568,442.368,1612.8000000000006,1728.0000000000005,4953.600000000001,921.6000000000003,7027.200000000002,1612.8000000000002,576.0000000000001,0.0,6128.450000000001,322.55,0.0,2735.5538402380985,1458.1339523756367,1061.5983124011968,506.0605594040251,845.7117505452052,2562.1117873973553,1910.0126386944332,579.4136330470992,4.0,6.0,2.0,0.0,0.0,1.0,1357.3721010598047,0.0,0.0,228.58089660596704,0.0,3962.750338061723,0.0,0.0,813.5974445339814,0.0,0.0,1.0,0.0,2385.593262363879,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,24166.444983407135,229.04560021685458,0.0,223.74159706437757,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1107,3391.4880000000003,958.464,73.72800000000001,0.0,1069.056,442.36800000000005,2875.392,36.864000000000004,2188.8,806.4000000000002,5990.4000000000015,230.40000000000006,6681.600000000001,2188.8,230.40000000000003,115.20000000000002,5483.349999999999,645.1,322.55,2541.292138836816,698.5397730713913,2661.2965710371773,754.786701109724,1064.1373071763232,1218.345685267153,3443.6142247495713,642.0972143760691,2.0,6.0,2.0,2.0,0.0,1.0,1597.861482372873,23.806740451857742,0.0,231.22313036502328,0.0,3776.8694610187567,61.55113656344519,0.0,545.6120276110813,0.0,0.0,1.0,0.0,2166.352863951257,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,17596.748116621682,820.2943117873928,0.0,265.2690804809858,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1108,4128.768,294.91200000000003,0.0,0.0,1290.24,1179.6480000000001,1953.792,0.0,2419.2000000000007,2188.8000000000006,4608.000000000001,0.0,8985.600000000002,230.40000000000003,0.0,0.0,5160.8,967.65,322.55,3214.0173912832433,2443.6341002800746,653.8671384088493,0.0,1171.0069727535474,2906.6936458981418,857.4947208641852,299.97860874528993,4.0,6.0,2.0,0.0,0.0,1.0,1670.0802143163876,44.13197702410414,0.0,231.48001556689366,0.0,3281.4858208473183,98.82608762878614,0.0,390.6528513986624,203.8736361479703,0.0,0.0,1.0,1594.997422412884,106.773005170291,136.1699033564731,132.7104,14.7456,16.0,0.0,2.0,0.0,0.0,1.0,17930.660873241402,3071.3249434445333,0.0,306.4869414355027,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1109,4423.68,0.0,0.0,0.0,1032.192,1732.608,1658.88,0.0,2188.8000000000006,4032.000000000001,2995.2000000000007,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,2384.7595974683113,3017.2610590420495,0.0,0.0,1292.6885544573627,3567.5442607660993,642.0673110422136,487.2142577357256,6.0,6.0,0.0,0.0,0.0,1.0,2071.2253747350624,68.61495277746542,0.0,345.9983549136527,0.0,5286.971090156067,0.0,0.0,831.3538585725739,0.0,0.0,0.0,1.0,1658.0129358253098,198.51812971452622,0.0,136.39679999999998,11.0592,4.0,12.0,2.0,0.0,0.0,1.0,15083.178955243344,1541.41817606831,0.0,194.79493754544112,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1110,4423.68,0.0,0.0,0.0,2174.976,1953.7920000000001,294.91200000000003,0.0,4723.200000000001,4147.200000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5342.772952911894,788.1712573991197,0.0,0.0,1698.9099047773466,3553.444948127158,64.38304714090563,0.0,8.0,4.0,0.0,0.0,0.0,1.0,2677.8658773847105,0.0,0.0,302.8479042608761,0.0,4836.777045902252,0.0,0.0,537.2953291580629,0.0,0.0,0.0,1.0,1727.521987421038,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,14383.623123420395,0.0,0.0,227.31474520001947,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1111,4423.68,0.0,0.0,0.0,1880.064,1658.88,884.736,0.0,3340.8000000000006,2995.2000000000007,2880.000000000001,0.0,9216.000000000002,0.0,0.0,0.0,3548.0499999999997,967.65,1935.3,4946.116141971807,965.8922156093199,111.50542143570341,0.0,1986.501804974116,3006.1408342681952,450.5499591589978,267.23262964478766,6.0,6.0,0.0,0.0,1.0,0.0,1892.2285243276065,76.98116036772821,0.0,236.3906928649675,51.84890749224554,4556.012806264793,191.31675465796093,97.27558397996762,819.2028938165472,0.0,0.0,0.0,1.0,1071.7306629474365,591.0015072369173,0.0,105.0624,42.3936,8.0,8.0,2.0,0.0,0.0,1.0,17429.256152481565,4459.452200039701,1018.9815221134455,244.23585711586568,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1112,4202.496,221.18400000000003,0.0,0.0,774.144,774.144,2875.392,0.0,1497.6000000000004,2073.6000000000004,5644.800000000002,0.0,8870.400000000001,345.6,0.0,0.0,1935.3,2902.95,1612.75,2306.397933190044,2356.4497626168977,1104.3617086435133,0.0,1040.9692043309878,1930.3952078062218,1471.1808354185084,144.46148620557008,6.0,6.0,0.0,0.0,0.0,1.0,1838.0377329722232,249.81911593887318,0.0,361.82397686996376,0.0,3907.112275532996,513.218427780334,0.0,265.0070512315389,321.4262035387922,353.05651830814884,0.0,1.0,515.0430465816612,844.9038998944634,440.0491334368699,88.4736,58.9824,8.0,8.0,2.0,0.0,0.0,1.0,11889.948406967014,6975.961887591478,1740.1380731006464,229.79396656143723,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1113,4423.68,0.0,0.0,0.0,2727.936,1400.8319999999999,294.91200000000003,0.0,5414.4000000000015,3340.8000000000006,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6167.073906033369,982.0660471245196,0.0,0.0,3340.34789390664,2629.8336149635793,706.7964837072288,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1135.5487862014809,0.0,0.0,348.4336881319283,0.0,2778.790594104323,0.0,0.0,509.3204100614551,0.0,0.0,1.0,0.0,2215.20849550706,202.53193590544907,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22181.914760785745,1079.574602233518,0.0,177.06706149537052,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1114,4349.952,73.72800000000001,0.0,0.0,2875.3920000000003,663.552,884.736,0.0,6105.600000000001,1036.8000000000002,2073.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3960.6084394874706,1012.9632765166838,51.99923115414212,0.0,3509.903428803641,2301.3582294381617,369.52761939152845,0.0,8.0,2.0,2.0,0.0,1.0,0.0,2272.680726969944,0.0,0.0,283.14518017924115,0.0,3745.243417512121,0.0,0.0,539.4076819502953,0.0,0.0,1.0,0.0,1748.4062932288016,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,25056.07795154913,487.7909021292607,0.0,224.6621279442234,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1115,4423.68,0.0,0.0,0.0,2322.4320000000002,1585.152,516.096,0.0,5299.200000000002,3340.8000000000006,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,3725.759981943902,876.606575133913,0.0,0.0,2228.002187809265,2382.5703112270876,205.05527653656242,112.5583521194112,10.0,2.0,0.0,0.0,0.0,1.0,1581.785320409026,0.0,0.0,333.4335412950564,0.0,2653.232940947198,0.0,0.0,425.3899492524847,113.50712393177649,0.0,0.0,1.0,1779.4388910124117,0.0,0.0,138.24,9.216,16.0,0.0,2.0,0.0,0.0,1.0,27351.663212215644,2514.0829100554174,0.0,232.8475271928247,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1116,4423.68,0.0,0.0,0.0,2174.976,2027.52,221.18400000000003,0.0,4492.800000000001,4147.200000000001,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5362.144880551175,650.3064008572035,0.0,0.0,2646.79674240039,5279.122797467229,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,2520.038550966756,0.0,0.0,335.68548960557234,0.0,4961.537712870497,0.0,0.0,515.6962864811843,0.0,0.0,0.0,1.0,1849.4314165025821,240.03999435964997,0.0,145.6128,1.8432,12.0,4.0,0.0,2.0,0.0,1.0,28374.44627523534,1000.4990372413579,0.0,194.94508268541108,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1117,4313.088,110.592,0.0,0.0,1474.56,1400.832,1548.288,0.0,2419.2000000000007,3801.6000000000013,2995.2000000000007,0.0,8524.800000000001,691.2000000000002,0.0,0.0,3548.0499999999997,645.1,2257.85,3553.9212312659274,1925.451436244058,1016.0506935840847,0.0,1359.0565631431139,3160.4039729380684,1297.2398689591337,83.46916588657892,4.0,4.0,4.0,0.0,1.0,0.0,1757.4513595334925,150.32843991671268,22.748418463846225,147.4900289899806,208.4770118974385,3068.079643471086,849.7891081473597,0.0,551.5584934612249,128.563299948597,0.0,0.0,1.0,1173.827137893668,479.3702713741352,233.80246784518107,81.10079999999999,66.3552,4.0,12.0,2.0,0.0,0.0,1.0,9799.885203453323,6883.1709549802345,695.9402846809509,273.3111821101159,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1118,4423.68,0.0,0.0,0.0,1622.016,1032.192,1769.472,0.0,2880.000000000001,3225.600000000001,3110.400000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,5483.349999999999,645.1,322.55,3899.849102043852,2515.8708291280964,195.78712613187412,0.0,2098.013024135982,2678.4258739682764,796.3796185910921,285.8127096269262,4.0,8.0,0.0,0.0,0.0,1.0,3697.602685480703,66.31178845538815,0.0,306.7836478556514,0.0,5501.153765255092,88.15917288616046,0.0,505.7831880472638,0.0,0.0,0.0,1.0,1448.8424500251988,0.0,280.1122232076687,132.7104,14.7456,8.0,8.0,2.0,0.0,0.0,1.0,18797.74840389386,579.3616654313788,154.87751576696817,189.88925043178696,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1119,4423.68,0.0,0.0,0.0,2838.5280000000002,1548.288,36.864000000000004,0.0,5184.000000000002,3686.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,0.0,645.1,5157.459648737017,278.1460697328964,0.0,0.0,2653.989137879441,1875.2693761898363,53.45867850153589,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2550.9487897990034,0.0,0.0,266.4778680406426,0.0,4144.106832185091,0.0,0.0,610.4805146371269,138.41514503865437,0.0,0.0,1.0,2516.7527064328856,340.21871724354276,0.0,140.0832,7.3728,16.0,0.0,2.0,0.0,0.0,1.0,25213.12202880077,0.0,0.0,224.07410904493548,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1120,4423.68,0.0,0.0,0.0,3133.44,1253.3760000000002,36.864000000000004,0.0,6105.600000000001,2995.2000000000007,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,5160.8,1290.2,0.0,6656.821659120161,235.43202874507026,0.0,0.0,4298.197712174531,2208.1630650129446,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2103.354670543845,0.0,0.0,334.06753461063676,0.0,3717.0891950085156,77.99246166593615,0.0,419.74760774005415,61.85674679537952,0.0,0.0,1.0,1925.2972244467553,0.0,0.0,130.8672,16.5888,8.0,8.0,2.0,0.0,0.0,1.0,16134.237703775269,1846.5921126593203,474.71169467693477,295.06840017195333,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1121,4423.68,0.0,0.0,0.0,2174.976,1843.2,405.504,0.0,4608.000000000001,3916.8000000000006,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4931.917140779988,786.4403807607208,0.0,0.0,2398.359779180575,2858.729559128752,339.67633458033424,155.3652453490878,6.0,6.0,0.0,0.0,1.0,0.0,2073.494669067261,0.0,0.0,339.51115264434964,0.0,3867.606886338731,0.0,0.0,513.7619422205044,0.0,0.0,0.0,1.0,1827.2343226775226,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,18351.469692108887,355.4852146869706,0.0,348.2065060960343,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1122,2617.344,737.28,368.64000000000004,700.4159999999999,589.8240000000001,774.144,1953.7920000000001,1105.92,1497.6000000000004,1267.2000000000003,4262.4000000000015,2188.8000000000006,5875.200000000001,1152.0000000000002,576.0000000000001,1612.8000000000002,5805.9,645.1,0.0,2191.258365241948,1158.9619998569065,1919.8003973525583,1404.07893962964,629.7262670130458,1564.3001389964052,2969.372548862898,754.3541040121893,4.0,4.0,0.0,4.0,0.0,1.0,1915.2664101367382,8.659501314701442,0.0,357.11394939418994,0.0,4774.658043643874,73.5422162115015,0.0,414.3523514664041,104.92975302228587,0.0,0.0,1.0,1585.3134257794027,142.13362072276504,0.0,119.80799999999999,27.648,12.0,4.0,2.0,0.0,0.0,1.0,22171.263860592615,4793.24457946417,0.0,268.0343661469704,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1123,4276.224,147.45600000000002,0.0,0.0,995.328,1548.288,1880.064,0.0,1843.2000000000007,2880.000000000001,4492.800000000001,0.0,8870.400000000001,345.6,0.0,0.0,4838.25,322.55,1290.2,4160.481497725401,1707.248009740577,204.15048939640445,0.0,1378.8724838620303,2289.561543743602,803.3814711801424,440.09974052989645,4.0,8.0,0.0,0.0,0.0,1.0,1440.4175159395752,0.0,0.0,262.95951902315073,0.0,4321.105673741103,32.23109235502638,0.0,608.1112317593838,111.56197437099824,0.0,0.0,1.0,1669.756427253024,0.0,255.84665608202857,116.1216,31.3344,0.0,16.0,0.0,2.0,0.0,1.0,16237.112482055978,4985.794979676839,0.0,372.69156159918504,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1124,4423.68,0.0,0.0,0.0,1548.288,1290.24,1585.152,0.0,2995.2000000000007,2649.600000000001,3571.200000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4432.974945092413,2165.6208035573186,76.23624127923415,0.0,1636.833253769939,3508.159843734788,1476.053748984669,205.22020893611446,4.0,6.0,2.0,0.0,1.0,0.0,1999.6376225114034,0.0,0.0,178.67865825548918,43.653413514101274,2947.1278441309087,0.0,0.0,528.0678599567567,0.0,0.0,1.0,0.0,1612.9358514837777,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22817.693378697048,0.0,0.0,242.06029108574867,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
