dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
4475,0.0,64591.180110310364,83939.07820902442,8243.174884540284,27942.693391438428,21707.238117893914,161706.15995577833,16034.7997006323,2089.183394202496,3.1663735305847656,0.0,0.0,0.0,60025.102646559106,0.0,6579.115278276464,0.0,0.0,1904.5736827387677,0.0,0.0,0.0,0.0,0.0,60.23323963572452,77.78238299512012,7.022207627548839,25.67823248662078,13.905416105472536,89.3920522438925,10.973579185764946,2.493751089117566,0.03947291433170753,0.0,0.0,0.0,16.70352493387831,0.0,7.88916446792102,0.0,0.0,2.9586758141637204,0.0,0.0,0.0,0.0
4476,0.0,14660.213000671049,22751.952002936738,0.0,19726.021014972423,0.0,12892.238159751532,0.0,981.9615022263026,0.0,0.0,0.0,0.0,59679.25480510151,83.01772697337522,5960.622772306886,0.0,0.0,724.759436912868,0.0,0.0,0.0,0.0,0.0,16.07366556911574,13.873001239610302,0.0,22.76470418723847,0.0,13.787940020375315,0.0,9.902097127981241,0.0,0.0,0.0,0.0,10.515505281908357,0.05397631802288612,8.438096518733309,0.0,0.0,2.2558185523912337,0.0,0.0,0.0,0.0
4477,5708.702523640919,59902.24703718353,97771.21638650926,31669.814936137034,80871.52930646292,67784.99129234976,136304.89090169597,34853.7969485887,373.4200002619837,1380.2647940830352,125.38011089274636,6969.026500332583,361.747193786975,52327.35262571521,10056.525945266074,35128.83486021379,27583.556321234893,0.0,23212.11454759648,0.0,10682.630556735568,0.0,0.0,4.911096016775584,59.72070745184777,63.13713304979354,21.259406394523364,100.40304937873739,52.67537803793334,98.44406290751716,16.068488983512673,1.0996730018296945,2.701742034041352,0.1689970607597671,6.664296063285551,0.5643927385914491,14.160912028220464,4.945004605459783,43.38380093658042,28.8546993181739,0.0,5.868660585899127,0.0,2.836077606587675,0.0,0.0
4478,6416.182507642694,86504.43269497051,129599.14156713062,44111.709334988336,0.0,109282.0650322823,209188.08158108132,35256.11256031867,1404.267649111782,78.5415273743376,0.0,569.9610404451676,19.424110361164107,51172.47101534882,0.0,6215.543527286552,14021.545439731826,0.0,1428.08852819071,0.0,0.0,0.0,0.0,6.119998384671144,110.58141168425264,80.98454522521072,24.199221683830253,0.0,58.98563032683788,174.15250375484703,28.705619913346172,2.194820092341309,0.05167832972445292,0.0,0.6711098009784773,0.02718230410334922,20.66620213229017,0.0,14.009669110210718,5.68647481623745,0.0,1.523489518538492,0.0,0.0,0.0,0.0
4479,7553.114110802519,74885.02677048663,114405.94755463216,39240.39101071184,10505.53209941939,87407.06190712973,173592.08491588518,15675.627163674606,883.2414152115597,0.0,74.06460460003605,0.0,0.0,41736.22514255354,0.0,3755.1258468827355,10892.364033966853,0.0,585.3802260300741,0.0,0.0,0.0,0.0,7.479325488504541,60.91018138637012,86.61295121593479,25.763112330457815,2.215271724734232,49.25524300566798,164.3044439046276,10.888749188713467,1.0426278863610803,0.0,0.030059943626049683,0.0,0.0,17.7898089317404,0.0,5.622538800751783,9.242530060154285,0.0,1.7734824390238748,0.0,0.0,0.0,0.0
4480,0.0,57321.3689413815,71887.86168420814,7553.919366382304,0.0,13374.747821963378,103800.97831499192,0.0,0.0,0.0,0.0,0.0,123.38640871614471,43262.23269204909,342.6147734097808,771.2963958624058,11460.482898563803,0.0,146.52692054524442,0.0,7331.783653607411,0.0,0.0,0.0,51.10475796020969,61.03408477400981,4.608608986516819,0.0,8.134390184852464,68.37846178051699,0.0,0.0,0.0,0.0,0.0,0.42146416566781214,18.648626272453154,0.470926346101414,0.5694226220129133,18.39926743749945,0.0,0.06467566613130131,0.0,1.9619928291673279,0.0,0.0
4481,10179.715840184868,65730.41683227684,104587.60299107166,30361.35540691353,33891.171107231836,69575.29887854011,222342.29654453867,19346.832927188832,3300.9937092263685,28.765146367879925,64.60321480108469,197.6083865171109,398.8578678211222,45333.75263434621,2270.7179935013414,11124.45717092002,22114.103380719847,0.0,7634.633520107988,0.0,0.0,0.0,0.0,10.940203334464963,81.3835947223988,104.48553832431068,25.069402602273026,49.2005983006536,94.06022066526131,196.14871324706527,12.163727820627951,0.6212142090765002,0.0776809413768261,0.026164115965195026,0.10908431192262846,0.5685238704171909,15.638770478288443,1.4569074112250229,16.838480241757093,19.537435624721294,0.0,3.8867603121857957,0.0,0.0,0.0,0.0
4482,7713.012200911655,87673.32797631579,107144.82946776223,27386.50910450853,59010.88022053629,109103.18943826947,234616.300250725,7979.098960943833,2719.786671387186,197.3457099790662,49.4064050375877,835.92897773833,631.4688285334846,52148.686711447706,2919.2618117309403,19020.651982184867,18786.21801304001,1825.663039473237,4332.277569008136,0.0,7805.775704158038,0.0,0.0,12.72433559208521,88.49738117429999,100.51284409227733,23.51078245625864,54.03352260048299,78.51485375100982,151.389657164817,8.749915327897897,1.0545472285468263,0.22040410988520343,0.0644172751715122,0.6819171234475259,0.33383969286653836,14.701084885818663,1.6954389185653502,25.66090054630712,19.243465640103175,0.6190698388849984,3.0752931981287253,0.0,2.1800849909701703,0.0,0.0
4483,0.0,42879.63012015237,72619.59534659196,0.0,0.0,11641.730811281432,108370.46666590676,16860.295005087683,2270.702844112869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44028310290515,54.03038170996628,0.0,0.0,13.066869224359175,42.58983083184289,37.39906548400043,1.5934759228915474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4484,0.0,43906.63071624483,53805.62862678344,0.0,0.0,13342.984309733149,33466.94026195553,0.0,1395.924674110382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9146.706467132863,0.0,0.0,0.0,12071.915383027033,0.0,0.0,0.0,34.29932949302391,47.54573342462583,0.0,0.0,5.0497192889097615,28.235818821965132,0.0,1.7008198197319224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.375488215472922,0.0,0.0,0.0,3.314245025415687,0.0,0.0
4485,35181.91594390207,98203.70928857721,147445.5081104949,240575.07434569747,49317.72660876559,107072.29543721618,249156.45888866647,76707.37259627106,683.5871927199026,28.51860187326531,129.41311277914014,634.6829524857038,246.95035704950277,47638.25235497544,7778.273666860046,20825.40084832001,28053.57121090897,0.0,5802.1702856995835,0.0,0.0,0.0,0.0,25.072817535663695,88.06194492186002,120.03228249337482,146.28386696559306,104.30321072398763,80.27400390189355,165.2446955377988,113.84069930834384,0.802322795693771,0.04808630327075049,0.0842275409291746,1.4981959799708333,0.24811645623131712,21.74540945337774,3.088799976433226,26.515052573304978,39.987718734099005,0.0,3.2451444151452202,0.0,0.0,0.0,0.0
4486,19882.41857551381,86945.7989974172,158686.70680679384,110110.51234406306,46144.8515908724,254127.4831324324,242639.68314685646,108444.42969020402,4589.2324009131935,18.545807812489677,0.0,77.64548075664041,0.0,44729.817418548846,70.8960754072042,2731.9945271599154,9162.629617365053,0.0,680.9236081619184,0.0,0.0,0.0,0.0,22.56065228443649,106.51381488530613,145.728497398385,98.245286867355,27.77360568468596,195.53629177559463,204.97965812875591,82.03491961303466,4.345466231161548,0.017431553436892372,0.0,0.11725168022202824,0.0,14.638746780292154,0.2576929040082599,3.467792153858817,17.16364965731084,0.0,0.5182099644391347,0.0,0.0,0.0,0.0
4487,22325.068097522708,99431.737287915,157641.00517198726,156006.16500432478,37416.266439953644,254191.01546334228,215390.0676348824,62082.79401781054,0.0,76.72143739892235,17.839032299646796,67.49292971959179,302.8543918559511,44246.94716565753,124.86250415830139,9931.423162188059,31278.45499308841,0.0,1705.1632142415274,0.0,0.0,0.0,0.0,23.501564251503673,94.56685509241373,111.75587580242421,101.5846935799871,42.89298968870191,162.42301284449493,148.80286415604985,35.71510204202475,0.0,0.13740223398463675,0.013595430068991034,0.07124941585915517,0.1433931343867191,26.589505765888966,0.1402283762011507,10.08471937705283,31.005402229287036,0.0,2.0128197467620406,0.0,0.0,0.0,0.0
4488,1973.445189897916,51910.812036421,70262.98101056812,0.0,0.0,47071.46446830604,111690.64142230824,48921.660891004445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12580.797298996824,0.0,0.0,0.0,0.0,0.0,0.0,1.6647893742714013,54.97726658268736,79.66111634001409,0.0,0.0,15.920102020423299,116.20034841234514,13.885050623393651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.56785805678439,0.0,0.0,0.0,0.0,0.0,0.0
4489,0.0,39422.06412961057,71536.27787076708,0.0,6581.9885718667565,14580.073930734043,46013.02117373372,6711.621551824099,0.0,0.0,0.0,0.0,0.0,58837.00972596267,0.0,619.5278358548507,0.0,0.0,545.0987692773108,0.0,0.0,0.0,0.0,0.0,41.15062770330541,65.79620938587337,0.0,41.76228178663539,12.498093144960475,48.753615615368005,11.878640907768025,0.0,0.0,0.0,0.0,0.0,9.377133555767237,0.0,0.9237037968855453,0.0,0.0,1.5378287508792599,0.0,0.0,0.0,0.0
4490,0.0,58435.29187458945,90535.2058189,0.0,5032.350883104417,21298.845974129144,109127.74494833022,28234.036484528355,0.0,5.750936802778473,86.89260537278258,56.221502035908905,157.63523589188975,47624.92184326022,140.69794485560348,4847.783338381796,27424.255038515734,0.0,508.4868090531196,0.0,0.0,0.0,0.0,0.0,50.23333218698617,69.67279752937655,0.0,6.511626653437283,23.187081511483427,151.24621794460998,32.02788403050833,0.0,0.0159388758370244,0.08845252638871783,0.0703299628675747,0.04992010519369523,16.904343886627306,0.1331611482855109,7.238062032425393,31.58248157472823,0.0,0.325614322440018,0.0,0.0,0.0,0.0
4491,0.0,54528.830132879535,78965.38096325127,0.0,0.0,20972.34838822623,162861.64197239836,19868.600850751965,0.0,0.0,14.076575896106835,47.572909618401006,0.0,45935.61465885266,0.0,5333.989660758145,19685.697459349925,0.0,780.4936346432453,0.0,0.0,0.0,0.0,0.0,46.32233608925145,64.1386627223318,0.0,0.0,22.36498443449202,117.96644036167311,18.147282430580855,0.0,0.0,0.007804132116575603,0.016524539794117794,0.0,12.3352346917511,0.0,4.9039965844014795,21.9182150100538,0.0,0.7966141975265175,0.0,0.0,0.0,0.0
4492,5933.1302096453155,65676.05888444584,123012.99982507681,20539.870024356016,0.0,84070.83060348724,204401.05154178652,16000.697318942195,1621.8600020185029,0.0,0.0,0.0,0.0,56953.65905608512,110.17357446053718,1692.5349259802585,0.0,0.0,723.0800847437297,0.0,10102.24778904001,0.0,0.0,7.360192190215979,65.24461243681537,105.20786003626398,22.112039113609985,0.0,50.408083503832806,179.18410579281522,12.552112242744252,2.7063674100649773,0.0,0.0,0.0,0.0,19.349510639030385,0.18767841683720285,1.573216761587159,0.0,0.0,0.3742292041478666,0.0,2.9314131745397933,0.0,0.0
4493,0.0,53852.723183612114,65147.502093926516,0.0,53494.76013393987,14951.12317288349,164460.31371034298,10579.969135619089,638.9483885381949,162.73626970960453,367.04331431436196,478.32548812733694,442.74292842117586,41707.278938608666,2145.6436319707695,19010.735129215725,11103.152093407833,0.0,4837.140367433157,0.0,7886.39511426403,0.0,0.0,0.0,58.78861685932605,52.156300716292606,0.0,76.8490240470508,16.737504799517662,95.98519544541278,6.16695317688923,0.4638892497752097,0.16052603370503482,0.23689007266659565,0.17653231421307103,0.6045600887288207,26.364965950983137,1.1785759105673148,25.83555507697897,13.856024299135374,0.0,4.760841306793369,0.0,3.3902014776855824,0.0,0.0
4494,818.8081580817556,39355.32249297065,58163.62606123524,0.0,0.0,23548.85023188778,91845.53710828762,9598.99373402616,1761.5722839946059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9241.553563904316,0.0,0.0,0.0,0.0,0.0,0.0,0.817138429878532,42.04180801521638,45.290228954202554,0.0,0.0,26.52932505792575,66.20413552086559,7.015101172892085,1.7950021963480385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.372874314215498,0.0,0.0,0.0,0.0,0.0,0.0
4495,1311.6775150567219,43742.473953344386,51228.9781468456,0.0,0.0,25732.64610056604,155912.9014606081,8366.230912364914,1073.0709053273742,0.0,0.0,0.0,0.0,44622.03325501903,0.0,4017.7322208627056,28105.058747943545,2030.552445096085,139.9026217986446,0.0,0.0,0.0,0.0,1.6366160482313878,42.66895492777258,41.64003885339281,0.0,0.0,27.66315990323686,101.1578831001832,5.547454419954324,1.4901707548338592,0.0,0.0,0.0,0.0,11.108461215212595,0.0,5.1127037879432695,33.36815749545991,1.2024740545673518,0.2606492422092487,0.0,0.0,0.0,0.0
4496,660.8046864639581,55244.1645939116,98692.40784794746,0.0,0.0,32445.20061627943,102582.97935539724,0.0,2298.1242099651795,17.856683265459083,45.6926640735528,0.0,0.0,42667.941431000414,0.0,2274.696982307629,11670.561945742791,0.0,351.06081822129147,0.0,6449.273875014205,0.0,0.0,0.4009371397094436,54.45189422233708,75.7176525220315,0.0,0.0,27.514197423158326,64.97096720015922,0.0,2.217495029726227,0.008815274824366432,0.01831196799427507,0.0,0.0,16.311265835978855,0.0,2.6176606433338057,12.48549151503545,0.0,0.2489081666963026,0.0,1.8093513483907868,0.0,0.0
4497,0.0,32331.962561582746,51417.291446346695,0.0,3926.257340736539,13670.338476807325,47474.41668220486,9389.964472838976,1434.1142463400924,0.0,0.0,0.0,0.0,48993.49207113441,0.0,544.3541980462755,19382.46184962486,0.0,121.48592810741748,0.0,0.0,0.0,0.0,0.0,27.06796285352172,43.18928520010058,0.0,3.7747827765336446,8.849652223023686,25.75677240849437,12.246530196787921,1.5576114701407873,0.0,0.0,0.0,0.0,18.903790760384684,0.0,0.6444150793291394,21.621648409581827,0.0,0.15874571263707277,0.0,0.0,0.0,0.0
4498,8525.967160641972,60803.564211859586,99614.91758112947,21282.581655228816,0.0,88750.10555742594,149196.4982835382,35530.22381424163,474.9263566604097,0.0,0.0,0.0,0.0,0.0,0.0,1216.2762035544351,24827.492910255285,0.0,95.40692809740163,0.0,0.0,0.0,0.0,9.328130102123987,58.47050591584089,70.95326984983278,13.035778567090425,0.0,45.302776787243054,113.62430781590744,31.389080759855855,1.5566792990336182,0.0,0.0,0.0,0.0,0.0,0.0,1.6182596062650136,31.906755575878854,0.0,0.14828981203776437,0.0,0.0,0.0,0.0
4499,6533.039511243399,75406.95708437038,109081.38698295219,17874.4582571134,0.0,50383.92952723252,135625.0087275229,13143.565241262022,848.7684033959943,0.0,0.0,51.44916722090962,0.0,47902.02946344684,136.71224357570452,2472.410056354317,10318.091570977878,2218.8528878743555,304.1597300708112,0.0,0.0,0.0,0.0,6.262052291407324,76.29940629981289,71.76632673347558,16.462412025966866,0.0,46.47172342471712,101.33915323137683,14.803350306853114,1.371362744501983,0.0,0.0,0.05257780567977953,0.0,14.297347244179166,0.1590778909548799,2.8356391638940117,8.936993804897293,0.8432644252620909,1.5086606012739447,0.0,0.0,0.0,0.0
4500,0.0,50275.43942072861,71484.6232108251,0.0,0.0,14864.656860718951,132552.41739543318,0.0,1469.6968334496464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18871.635088747735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.56121532536295,50.76381406787728,0.0,0.0,14.558801946589028,122.74998406646665,0.0,4.211863361514762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.541450276894937,0.0,0.0,0.0,0.0,0.0,0.0
4501,8269.214974947436,76160.76232163273,93826.82605616307,28268.920011214926,0.0,49340.96179045748,126427.41916790181,16888.39837334965,1023.7187523926515,9.683240806832703,18.63735617480197,99.17831177763635,56.27362048821634,43943.394534066094,0.0,5781.2705889915715,19053.602550111267,1700.5786847598947,680.3631788672418,0.0,10104.971217200242,0.0,0.0,5.891427899727133,59.417107547374684,62.415945265015274,26.74614182031272,0.0,43.39704983729567,84.91388499339995,11.775800318403324,4.872808236774905,0.03825447570655046,0.05886444536540625,0.041002171781959515,0.07131559724795039,11.954493029393477,0.0,7.646637644474741,19.856723932948142,0.6841667871798239,0.32323806459487603,0.0,5.457062958593936,0.0,0.0
4502,0.0,61074.37792195694,94851.99093190115,0.0,35356.78010309071,10676.846444887498,115271.4755862302,16263.616624335195,3237.9962796308264,0.0,0.0,0.0,0.0,52492.00258907957,0.0,3484.9918357443566,18518.031688409406,0.0,91.44841509337438,0.0,9589.457068863496,0.0,0.0,0.0,65.32590391583349,73.96855824321831,0.0,53.62421063904509,9.720326456313675,93.22058234999099,3.912910992558079,1.0819642077220037,0.0,0.0,0.0,0.0,14.107282117490366,0.0,4.572518256623945,21.414294742850416,0.0,1.0518708895694333,0.0,2.3609764438321124,0.0,0.0
4503,0.0,52794.76984044862,87427.7106601948,0.0,82650.9957222371,13813.795105844365,131614.2998299281,9288.528368778145,970.4374534091875,23.120394307992072,21.622586038551294,416.418479479819,33.08543127334715,38255.46640450216,195.10882440576842,12301.732598194249,17397.577055426947,1878.3778471304881,3486.154848113343,0.0,0.0,0.0,0.0,0.0,64.82579107929092,61.99652473699343,0.0,62.15839768750223,14.987796968769853,138.11951890909128,6.439352917907563,3.3894512432601287,0.012341289836437383,0.010045407738892252,0.2759757536978983,0.04660737781681667,11.971494530908195,0.21160289912793104,12.771115672485912,21.337406609831405,0.5072948421266282,2.177425743147942,0.0,0.0,0.0,0.0
4504,0.0,42687.50555538894,76992.63857441692,0.0,97961.03178325546,22237.660918386613,131777.4539099639,21751.386012099232,1181.4171273459976,64.69571958030929,6.953325659929536,679.8914737024606,164.18910853528138,70432.8255143766,2105.192687366782,14275.962766108276,29433.65779364497,0.0,4627.636976399362,0.0,0.0,0.0,0.0,0.0,60.98751908324611,65.40090840327088,0.0,30.014862502078273,26.858458565210203,113.74041198242074,31.23315317502713,1.0590987365138744,0.0663234767518247,0.03157882268103212,0.20856418019719206,0.5902527327323879,16.37509779294276,1.0086148136853863,18.185039683114574,36.82598289201951,0.0,3.7139250958400076,0.0,0.0,0.0,0.0
4505,1999.8523158938192,79242.15518321432,104372.11822836442,7159.218914411387,5094.277032631942,61193.32601083757,177733.48541284722,17992.092398804794,2294.270945134052,0.0,0.0,0.0,250.83146310898164,51152.40149540209,217.31938532002044,1251.6236227085683,19336.35468889842,0.0,988.4981808143879,0.0,0.0,0.0,0.0,1.555421171938856,83.30001674861089,83.90929731742834,9.39268997659211,4.589244244586075,62.085691653597735,126.97014516010998,15.349816216352341,9.626546036336494,0.0,0.0,0.0,0.30946679759766105,10.122694803137184,0.36271242314600605,1.6511461273885035,33.37164014576618,0.0,1.558955097617262,0.0,0.0,0.0,0.0
4506,8209.40551379644,67133.80683416105,105901.03331043916,40598.95233191928,3127.884808300368,72001.76869444337,213361.26613424596,10866.267426790735,2211.303163810139,0.0,35.66983975949703,36.7333709827115,80.18884037432866,46294.769198013026,159.65049882420686,4663.686462030844,9070.638895743305,0.0,522.061807795551,0.0,5639.801243946444,0.0,0.0,7.291169907303663,70.64428573810567,73.67353694942635,29.85427137719804,1.9673494774200326,35.79962022272006,170.68758448458152,12.156048688544692,0.7129705930721918,0.0,0.08338563852481368,0.06473054433438066,0.10688025765168929,14.754080445010079,0.39823967310947844,6.357648670008015,15.799963845463523,0.0,1.7396218488896609,0.0,1.759894282483755,0.0,0.0
4507,5438.341467855254,86603.35965674516,119989.04658929762,12619.025747809515,21822.32046186604,60927.95100122424,148953.6297125442,15643.711590698213,0.0,5.3757708573200444,57.061670664920506,49.48810319608047,26.605372074739954,60910.598814582416,0.0,5159.567890468848,0.0,0.0,1533.4882475413528,0.0,0.0,0.0,0.0,4.351975894261221,73.67467974518038,117.67684727703141,9.370496501885265,34.90090488452483,53.19779637097296,122.64855928523808,8.346014579235106,0.0,0.009084939759772204,0.22381408312836462,0.013185738630404424,0.16715790343048956,19.77573181820612,0.0,5.497396258076584,0.0,0.0,1.1275863694627033,0.0,0.0,0.0,0.0
4508,2038.76139605803,52488.803981486366,69356.12955904445,0.0,0.0,46507.340418624444,157366.04943138207,13758.845841771612,1305.7123331568937,3.8196079313932256,0.0,0.0,0.0,0.0,0.0,703.6176727965426,8623.51754951035,0.0,291.63036768345984,0.0,5845.846560659358,0.0,0.0,6.144472683999605,40.5862210934419,63.37308941311125,0.0,0.0,27.499617004379687,132.09160333610882,11.350325769518413,2.8026829753292866,0.0029681453918027683,0.0,0.0,0.0,0.0,0.0,0.8284017107022487,11.512675347155527,0.0,0.3083338547183059,0.0,1.857261868536144,0.0,0.0
4509,0.0,71664.16607153823,82833.56138792793,0.0,10910.723501694967,19886.20428668072,125225.108450695,14042.457276913136,2898.625598459511,0.0,0.0,64.97156674467249,0.0,43106.46096998326,131.57526546957695,5017.105518269116,8987.793720403764,0.0,552.714573081867,0.0,0.0,0.0,0.0,0.0,59.781313179388505,62.14470761976738,0.0,8.072474488441156,18.27844045025093,64.97847122505783,3.992148236676665,0.572735205860441,0.0,0.0,0.06315705690722662,0.0,9.716035674137757,0.09606616266544983,5.008595207547161,15.60832136735634,0.0,0.7409781796988901,0.0,0.0,0.0,0.0
4510,4292.055231888828,62575.53019251731,83706.60852316197,17079.22908667483,78937.40466596355,54115.48750975214,195647.8566431328,17482.33963262065,0.0,285.07579040696277,54.34319966770276,1753.4525431989334,425.22647094614354,50677.62337227017,5029.6536440453565,29180.199966428012,28550.689805796515,0.0,12799.940875880076,0.0,0.0,0.0,0.0,4.655724822079492,65.94117742354294,82.20036088660771,13.697019031576538,103.51413189001744,21.86912742198397,118.43862429583267,18.214298373215392,0.0,0.26253495894076423,0.09876766125506717,0.7628061882993042,0.30738693696290686,11.221643603692833,3.5114467324601564,43.358855391257975,33.30777940636021,0.0,6.055509041294478,0.0,0.0,0.0,0.0
4511,20560.53644028065,99612.88137295707,155201.36791847195,120339.82534845213,0.0,128002.32672209114,243076.7694251227,85366.43154236513,500.0279412587051,5.139456958773383,0.0,0.0,0.0,51574.57119923232,0.0,1808.7765039392348,42831.40324178003,0.0,0.0,0.0,0.0,0.0,0.0,18.317914977927803,105.3051594271925,124.99687493170165,93.88661161563881,0.0,66.98263678027718,175.88784076547864,50.3977946508871,1.3558762458187497,0.004126843282787553,0.0,0.0,0.0,13.886456133029231,0.0,2.0137988894256633,51.970383169749326,0.0,0.0,0.0,0.0,0.0,0.0
4512,560.7121669337231,51864.64275693251,85758.38130388432,7281.3011260684925,6358.199429610879,37740.24264054688,165115.37438443713,14740.75834817169,497.29261816109675,7.2309606424726764,0.0,37.23213365062697,64.31976371771974,45833.007405166245,2199.1896886506593,4626.952564334078,9890.91287477328,0.0,1851.2114820332204,0.0,0.0,0.0,0.0,0.8562005110126565,51.97200341787633,72.82183447556515,7.001937536003188,11.663901904407147,39.619925062608885,154.55714658999023,8.76443620619151,1.9216673163271896,0.013417528335857923,0.0,0.023915221045516435,0.1527658833874791,15.041982415797266,1.0829089474909233,5.186857489608313,8.493715511777866,0.0,1.2358533440567936,0.0,0.0,0.0,0.0
4513,3644.1383131330326,79790.16260029741,108002.04991342434,10653.176721669604,66835.15052189167,86697.12837609975,275357.22048222873,18410.28104148009,1177.4687263205346,99.35825252424256,130.54329779880965,29.178419439605868,29.226448689779797,54470.2822256535,355.19162733868274,12635.656930108615,16734.13168574226,0.0,4811.236506213983,0.0,0.0,0.0,0.0,4.975288538463476,85.90784635739148,106.0070012839526,6.937383986375394,73.55578594805532,62.34341583992159,158.70193601802586,14.51372180243802,3.52090831990945,0.03701371262364967,0.0636590381316384,0.270464099242006,0.020666335070967892,9.076881382276067,0.44685746131064596,12.980718782358736,17.829808321459417,0.0,2.711382631106107,0.0,0.0,0.0,0.0
4514,22122.548051144262,81056.06778060751,143409.81407599937,125640.14730888585,31335.00027620473,120858.99183036957,262149.7399770982,51921.49725900038,5141.469950299111,18.514697494974413,51.221850482533,125.05091970919898,139.60096650688996,40025.15427686799,500.5455081119437,12745.225046710022,37412.98582944536,68454.99374342978,4896.354002739362,0.0,0.0,0.0,0.0,23.05472213648894,108.09545388797619,129.17982121651525,92.20509487288557,66.29008401597761,61.546740105848016,170.49531649763415,61.82205691520198,10.567769457780523,0.015627899847544757,0.06656403804516524,0.03281777229889288,0.4399524210279899,10.72452791995482,0.7904566968584741,12.742845058788781,40.43296322407582,30.78502575503106,2.3064734787860286,0.0,0.0,0.0,0.0
4515,919.0137596948695,77000.98716850708,110695.68985081074,6719.380331487223,5322.210313646212,30051.473123031625,140500.11681851707,13628.785297992876,875.7735719291837,0.0,0.0,0.0,251.23803722278322,0.0,0.0,2255.3029023956205,9717.606149772075,2571.4421187653093,90.52023575236603,0.0,0.0,0.0,0.0,1.0009209673454547,72.10639397545468,80.55460475514755,6.3212526705441965,1.0562881993927713,21.981467507093587,126.64189631786033,4.368579043562878,0.884830540957961,0.0,0.0,0.0,0.03416122065046013,0.0,0.0,3.543100192823074,12.592918397694936,1.2012070125657301,0.11583834056680498,0.0,0.0,0.0,0.0
4516,0.0,40007.9696026808,57532.607939278845,0.0,0.0,5297.731489777763,51480.01112844373,16540.661620229934,2016.0234951685563,0.0,0.0,0.0,0.0,0.0,0.0,583.2565474584881,0.0,0.0,373.95426433510846,0.0,0.0,0.0,0.0,0.0,33.26885187055033,42.057189554441315,0.0,0.0,3.2873909665376,37.463298880511985,7.620450934143686,0.3164386664655631,0.0,0.0,0.0,0.0,0.0,0.0,1.0884248055012484,0.0,0.0,0.21136630267568338,0.0,0.0,0.0,0.0
4517,705.1175494167546,69341.74172019042,97599.26596500745,0.0,31731.2376039449,25124.365771447254,149198.894525407,22042.101492258178,0.0,0.0,0.0,38.105263190229785,156.63216220556805,63705.760684365916,112.99715052534313,2756.2621055751424,10566.236023222424,0.0,1697.520768303911,0.0,0.0,0.0,0.0,0.6443918573752458,57.25779874178059,63.9937216346234,0.0,23.022976892150794,31.224807927102294,200.40398824722516,8.598480862289136,0.0,0.0,0.0,0.0329726129283239,0.1046492406302463,8.122112199317083,0.26768436103217286,3.477586315480338,15.17241683113839,0.0,2.07683939848695,0.0,0.0,0.0,0.0
