cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
1979,4423.68,0.0,0.0,2912.2560000000003,1216.512,294.91200000000003,0.0,6681.600000000001,1843.2000000000005,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5484.46448677461,532.7121492404506,90.4241008665346,0.0,4214.615379653118,2889.0163593641496,335.5803850446575,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2041.186588624616,0.0,0.0,268.63491848304176,0.0,4554.385368243062,0.0,0.0,699.9575901181131,0.0,0.0,1.0,0.0,2199.4879377710936,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,18948.512995330748,0.0,0.0,193.58925564974814,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1980,4423.68,0.0,0.0,3465.2160000000003,884.736,73.72800000000001,0.0,7257.600000000002,1728.0000000000005,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5845.121443003118,64.38175665183515,0.0,0.0,5346.6312631369165,1683.5491622174104,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2251.591200326291,0.0,0.0,207.94168119148662,0.0,3818.0690875386786,0.0,0.0,518.0562799798621,0.0,0.0,1.0,0.0,1715.0809470265085,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20198.921286744386,0.0,0.0,164.9404019439315,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1981,4423.68,0.0,0.0,3907.5840000000003,516.096,0.0,0.0,7488.000000000002,1728.0000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5320.684944611496,109.6520177150559,0.0,0.0,4549.252406706499,1468.6354738027571,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2069.6420740623116,0.0,0.0,215.1644172631671,0.0,3579.684066283609,0.0,0.0,467.8873952464897,0.0,0.0,1.0,0.0,2399.548273004677,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22752.465792623414,0.0,0.0,244.1730214768149,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1982,4423.68,0.0,0.0,3096.576,1327.104,0.0,0.0,6220.800000000002,2880.000000000001,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5246.092097043016,154.71763436520655,0.0,0.0,3521.232310259631,2136.071047685324,167.8392307283308,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2100.794461639692,0.0,0.0,344.913253271337,0.0,3629.283280460317,0.0,0.0,492.7132856743183,0.0,0.0,1.0,0.0,2391.3225767761646,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,25560.823806663662,0.0,0.0,355.56206306285753,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1983,4423.68,0.0,0.0,3760.128,663.552,0.0,0.0,7948.800000000003,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7793.300596489445,0.0,0.0,0.0,6503.101943302758,993.5845731644537,67.35637682187587,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2154.1064341097817,0.0,0.0,393.5814434787086,0.0,6935.813836614241,0.0,0.0,494.4788971626825,0.0,0.0,1.0,0.0,1679.9560935515817,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21243.460179013186,0.0,0.0,197.506244803402,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1984,4423.68,0.0,0.0,4276.224,147.45600000000002,0.0,0.0,8640.000000000002,576.0000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6542.862121983811,0.0,0.0,0.0,4787.4323887911,838.0875831652404,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1811.2159494520638,0.0,0.0,236.44144975071464,0.0,5681.437458801444,0.0,0.0,781.8728619559034,0.0,0.0,1.0,0.0,1870.4693254046886,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24045.254908485877,0.0,0.0,291.526545512183,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1985,4386.816000000001,36.864000000000004,0.0,2580.48,1142.784,700.416,0.0,5068.800000000001,2880.0000000000005,1267.2000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5523.657330512337,637.9282956364568,162.58034676082247,0.0,2843.762496899792,2446.5505724614522,751.8749920051265,107.78936252779134,8.0,4.0,0.0,0.0,1.0,0.0,2394.986794021958,0.0,0.0,306.9018991295795,0.0,4600.454897375869,0.0,0.0,529.7691290969874,0.0,0.0,1.0,0.0,1692.6115416825533,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25237.679343564912,0.0,0.0,332.5641412582332,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1986,4423.68,0.0,0.0,4239.360000000001,184.32000000000002,0.0,0.0,8870.400000000001,345.6000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5004.507554270112,0.0,0.0,0.0,5580.626255682158,1237.596047817888,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2291.2912945387,0.0,0.0,219.1671508579543,0.0,3950.563181656998,0.0,0.0,450.2397695924129,0.0,0.0,1.0,0.0,2131.8388968631884,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16883.625343027852,0.0,0.0,213.3493202362645,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1987,4423.68,0.0,0.0,3870.7200000000003,552.96,0.0,0.0,7372.800000000002,1843.2000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5452.948903259872,0.0,0.0,0.0,4879.65668457419,1100.1142705359998,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2168.3595076993115,0.0,0.0,350.8412987978273,0.0,5766.24214321949,0.0,0.0,699.1352520939768,0.0,0.0,1.0,0.0,1566.1963525183737,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,29553.421766146887,0.0,0.0,256.77884354057926,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1988,4423.68,0.0,0.0,3686.4,737.28,0.0,0.0,8064.000000000002,1152.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3662.6106366756007,136.09338695838306,0.0,0.0,5602.27226881801,1767.080044548798,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1954.650583065676,0.0,0.0,212.9706611357089,0.0,6994.415082821524,0.0,0.0,664.5390233399714,0.0,0.0,1.0,0.0,2122.9886198273125,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,19585.660922182393,0.0,0.0,253.65805549760773,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1989,4423.68,0.0,0.0,3723.264,626.6880000000001,73.72800000000001,0.0,7372.800000000001,1843.2000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4801.495787059946,166.2107468679183,0.0,0.0,4142.491819502003,1650.0070957390715,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2601.2488626168642,0.0,0.0,245.41538393505482,0.0,5854.4475127339665,0.0,0.0,282.21382291578266,211.74639912247983,0.0,0.0,1.0,1819.5708225598348,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,21791.24867223767,354.2696326890404,0.0,178.09436916517117,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1990,4423.68,0.0,0.0,3133.44,1216.512,73.72800000000001,0.0,7027.200000000002,2073.6000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5098.330966552395,185.97890742784173,0.0,0.0,4856.640930082635,2883.0768748986848,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2221.9066829094795,0.0,0.0,322.6400617242647,0.0,3525.148644331046,0.0,0.0,567.5374135050483,0.0,0.0,1.0,0.0,1779.777383623452,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19225.847948238712,0.0,0.0,263.69830297238786,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1991,4423.68,0.0,0.0,3723.264,700.4159999999999,0.0,0.0,7603.200000000002,1612.8000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6664.961582297642,117.49070677911496,0.0,0.0,5573.220624622761,3618.619886499537,84.0299360627679,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1503.689609936885,0.0,0.0,437.50571093917483,0.0,4255.636482702009,0.0,0.0,619.3404978040243,0.0,0.0,1.0,0.0,2232.3173035149857,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16745.036442966084,0.0,0.0,217.0461135026949,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1992,4423.68,0.0,0.0,4165.6320000000005,258.048,0.0,0.0,9100.800000000003,115.20000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5445.086332047993,0.0,0.0,0.0,5874.5652076731685,634.2602130524087,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2866.8470683649853,0.0,0.0,321.3534257480742,0.0,4652.52815026135,0.0,0.0,786.7557099019365,0.0,0.0,1.0,0.0,2642.0534152898726,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21944.535887413705,0.0,0.0,310.81591222311954,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1993,4423.68,0.0,0.0,3244.032,1142.784,36.864000000000004,0.0,7142.400000000002,2073.6000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6633.604124394774,219.80965188690016,0.0,0.0,3463.3606001700728,2969.20735078773,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2389.6839050531494,0.0,0.0,221.53701718614565,0.0,3635.9993761751934,0.0,0.0,535.3941196060266,0.0,0.0,0.0,1.0,1960.2280304030596,0.0,0.0,140.0832,7.3728,16.0,0.0,2.0,0.0,0.0,1.0,19112.417548624726,0.0,0.0,230.33103834494023,0.0,0.0,1.0,2.0,1.0,2.0,1.0
1994,4423.68,0.0,0.0,2801.664,1032.192,589.8240000000001,0.0,6105.600000000001,2073.6000000000004,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6730.522043549134,847.4683561818488,75.02305912993738,0.0,3047.73580445704,2453.354679427564,105.57694594812754,111.74626385932257,12.0,0.0,0.0,0.0,1.0,0.0,2091.513474119767,0.0,0.0,282.6519573185385,0.0,3677.890620383648,0.0,0.0,423.58312071941856,0.0,0.0,1.0,0.0,1845.705261434505,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23540.73882913871,0.0,0.0,270.8430575195214,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1995,4423.68,0.0,0.0,2654.208,1142.784,626.6880000000001,0.0,5644.800000000001,2764.8000000000006,806.4000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4455.422656030081,781.1216451053674,0.0,0.0,2581.843966363361,1872.051230615297,208.68437533294068,170.61810609694433,10.0,2.0,0.0,0.0,1.0,0.0,2170.73423511796,0.0,0.0,217.62162885220286,0.0,4239.510840119398,0.0,0.0,533.5610957884057,0.0,0.0,1.0,0.0,2367.6506320658164,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18292.762602917075,0.0,0.0,206.11983818341932,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1996,3796.992,479.2320000000001,147.45600000000002,1511.424,1032.192,1695.7440000000001,184.32,3225.600000000001,2534.4000000000005,2995.2000000000007,460.8000000000001,8179.200000000002,691.2000000000002,230.40000000000003,115.20000000000002,6451.0,0.0,0.0,2858.1088566543317,1109.684842608181,320.70376135556586,976.0418965665997,2552.844351801297,1744.9271113028205,1407.337701395195,137.70476371805097,6.0,4.0,0.0,2.0,0.0,1.0,1532.1770869564948,118.10033211843361,0.0,310.95451512145235,0.0,4765.061507348619,0.0,0.0,593.983871446922,0.0,0.0,0.0,1.0,1849.6877485165633,0.0,0.0,130.8672,16.5888,8.0,8.0,2.0,0.0,0.0,1.0,28169.73448490486,1674.2565329415972,412.8151404636544,210.52008433903964,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1997,4423.68,0.0,0.0,2691.072,1622.016,110.592,0.0,6681.600000000001,2419.2000000000003,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6732.629903557236,363.0762087734797,0.0,0.0,4803.144174233011,3440.3399927230425,134.59246770655287,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1701.49837159434,0.0,0.0,237.59537197055099,0.0,3554.5522151314126,0.0,0.0,493.2657472160115,0.0,0.0,0.0,1.0,1778.8539346617833,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23532.709644710205,0.0,144.19820037869286,247.0185410162763,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1998,4423.68,0.0,0.0,3096.576,847.8720000000001,479.232,0.0,6105.600000000001,1843.2000000000005,1267.2000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5517.988030454253,580.1193948521089,0.0,0.0,4266.725248911729,1902.7006366089843,101.99391737559992,101.99391737559992,12.0,0.0,0.0,0.0,1.0,0.0,1863.2523579429248,0.0,0.0,274.2261598464062,0.0,6473.465852376628,0.0,0.0,756.5426972266987,0.0,0.0,1.0,0.0,1734.310678593131,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,26907.265827538115,0.0,0.0,231.15538364315807,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1999,4423.68,0.0,0.0,1990.6560000000002,1548.288,884.736,0.0,3916.800000000001,3801.600000000001,1497.6000000000006,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,322.55,322.55,5160.84629562072,1039.6220595291836,256.2323709591222,0.0,2243.0857966199055,3187.9487754902166,602.2776251755516,53.71751537088387,8.0,4.0,0.0,0.0,1.0,0.0,2905.268486565178,62.04279183449248,0.0,331.83547874878235,0.0,2894.437865373433,51.10926624767601,0.0,626.6772666362737,0.0,0.0,0.0,1.0,667.9448460304868,1197.5665067440373,0.0,136.39679999999998,11.0592,4.0,12.0,2.0,0.0,0.0,1.0,16580.26717246023,2957.2001724830084,0.0,214.7930189981426,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2000,4423.68,0.0,0.0,2691.072,1585.152,147.45600000000002,0.0,6912.000000000002,1958.4000000000003,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5030.939726345636,397.3093628478507,0.0,0.0,3502.8802646337226,2972.121991304538,39.05352541305713,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1970.357171337985,0.0,0.0,290.50278311986796,0.0,3755.12297312489,0.0,0.0,676.2733038773645,0.0,0.0,1.0,0.0,1912.269728469477,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,23758.947660128186,0.0,0.0,259.68630829565154,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2001,4423.68,0.0,0.0,1990.6560000000002,1363.968,1069.056,0.0,4838.4000000000015,2419.2000000000007,1958.4000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3808.4137464008254,1339.3857549345378,62.64752959130524,0.0,2924.366847119266,1873.8494531853485,694.0771402120107,347.03857010600535,8.0,4.0,0.0,0.0,1.0,0.0,2265.200708891296,0.0,0.0,235.0765909076892,0.0,4723.762258236322,0.0,0.0,597.8656074985232,0.0,0.0,1.0,0.0,1944.3400615972223,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17869.456689565897,0.0,0.0,282.0065127681949,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2002,4423.68,0.0,0.0,3538.9440000000004,884.7360000000001,0.0,0.0,8294.400000000001,806.4000000000002,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6524.528746610147,761.194469805164,0.0,0.0,4614.418526189823,1479.4993333066932,128.7800846308659,128.7800846308659,12.0,0.0,0.0,0.0,1.0,0.0,2182.3237369732888,0.0,0.0,313.76531868901935,0.0,5766.368517113701,0.0,0.0,646.3922729816203,0.0,0.0,1.0,0.0,2123.805407885709,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22500.150521347725,0.0,0.0,278.10382933625766,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2003,4423.68,0.0,0.0,3354.6240000000003,995.3280000000001,73.72800000000001,0.0,7488.000000000002,1612.8000000000002,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3788.975353879023,843.0829666403529,0.0,0.0,3818.911844019368,2023.3968368335982,148.97368956905657,71.6398518965387,10.0,2.0,0.0,0.0,1.0,0.0,3145.984678559289,0.0,0.0,259.2049859273639,0.0,5296.147547538805,0.0,0.0,638.7982662513898,0.0,0.0,1.0,0.0,2205.182402668707,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,26721.514448473936,0.0,0.0,198.91038699927546,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2004,4423.68,0.0,0.0,3465.2160000000003,958.464,0.0,0.0,7027.200000000002,2073.6000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6361.044918069376,0.0,0.0,0.0,4413.529712450529,1512.1781824310644,98.72310380405656,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2531.9860317232988,0.0,0.0,305.8204921467682,78.46716932948017,5580.637085198064,0.0,0.0,776.8663094239566,0.0,0.0,0.0,1.0,1737.0391117578595,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,17784.7577215582,272.422785977885,0.0,254.89385513698446,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2005,4423.68,0.0,0.0,3907.5840000000003,516.096,0.0,0.0,8640.000000000002,576.0000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5696.384052572744,0.0,0.0,0.0,6918.0211466670025,724.5719235434862,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1498.235406035265,0.0,0.0,296.01558369613974,0.0,4011.4124135368156,0.0,0.0,841.8118406394041,0.0,0.0,1.0,0.0,1723.8754078705638,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25965.848704130858,0.0,0.0,256.570993402996,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2006,4423.68,0.0,0.0,4055.04,368.64,0.0,0.0,8524.800000000001,691.2000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5913.651397354917,0.0,0.0,0.0,5377.883286969808,606.9395668541465,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1892.967328653886,0.0,0.0,171.1259386915423,0.0,4018.5917667377307,0.0,0.0,579.8297022429934,0.0,0.0,1.0,0.0,1552.0274764537949,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23145.224588826117,0.0,0.0,311.28064003559035,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2007,4423.68,0.0,0.0,2764.8,1363.968,294.91200000000003,0.0,6105.600000000002,2764.8000000000006,345.60000000000014,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5315.337265385118,811.7978952765156,0.0,0.0,2999.2728773850604,3638.596505818962,552.7292278755028,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2500.833078114198,0.0,0.0,292.36274658056004,0.0,3623.028321908064,0.0,0.0,624.4970362222303,0.0,0.0,1.0,0.0,1833.1556660182375,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,16593.11956368375,612.4281964487282,0.0,207.70894463653428,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2008,4239.360000000001,184.32000000000002,0.0,1806.336,1216.512,1400.832,0.0,3571.200000000001,2649.600000000001,2995.2000000000007,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4393.552595086664,1788.4709061223475,336.48981845869946,0.0,1642.4090413658448,1883.8270608352766,1349.3113380478246,371.3107187458685,6.0,6.0,0.0,0.0,1.0,0.0,2269.135401392383,0.0,0.0,272.032877295926,0.0,2744.021978291342,0.0,0.0,658.2797517562791,0.0,0.0,0.0,1.0,2224.033626346281,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,20045.238922952074,0.0,0.0,215.63058602312222,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2009,4423.68,0.0,0.0,3649.536,774.144,0.0,0.0,7257.600000000002,1843.2000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6055.568556610924,0.0,0.0,0.0,3500.1691677285703,1478.917677876334,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1927.8824504020265,0.0,0.0,361.6400383094315,0.0,5053.236347879754,0.0,0.0,734.5613211006639,0.0,0.0,0.0,1.0,2139.0359947495103,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,24363.273776468013,222.16796468912605,0.0,196.35683666766326,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2010,4386.816000000001,36.864000000000004,0.0,1695.7440000000001,1327.104,1400.8319999999999,0.0,3110.4000000000005,2073.6000000000004,4032.000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,4132.800775926634,2756.115492626113,633.8841051973146,0.0,2851.087131822714,3327.7121167391165,706.4471333361307,0.0,4.0,8.0,0.0,0.0,1.0,0.0,3037.7385593032627,33.268906403790886,0.0,245.95842538173713,0.0,4760.9370130933985,0.0,0.0,819.1108584071935,0.0,0.0,1.0,0.0,1615.345592415751,0.0,0.0,138.23999999999998,9.216000000000001,16.0,0.0,2.0,0.0,0.0,1.0,15283.801104925615,1627.4692448249823,0.0,245.61932564611976,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2011,4423.68,0.0,0.0,3686.4,737.28,0.0,0.0,7488.000000000002,1612.8000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4461.8890177256135,163.36297380102522,0.0,0.0,4418.570474450641,1825.0791062900817,156.54305280095022,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1805.9819288748668,0.0,0.0,203.20681116538123,0.0,3807.4207429444923,0.0,0.0,548.6107412678301,0.0,0.0,1.0,0.0,1920.3196568083608,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,26298.521913627836,0.0,0.0,301.9499206488442,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2012,4276.224,147.45600000000002,0.0,2101.248,1032.192,1290.24,0.0,3916.800000000001,3110.400000000001,2188.8000000000006,0.0,8870.400000000001,345.6,0.0,0.0,6451.0,0.0,0.0,4048.839069510423,1257.7043104936733,273.3861013846457,0.0,2060.2865346311337,1942.405312354043,504.1674467747742,170.0299670429545,6.0,6.0,0.0,0.0,1.0,0.0,1598.1356755085899,0.0,0.0,285.5881764566814,0.0,4273.618665140902,0.0,0.0,558.6938695753892,0.0,0.0,1.0,0.0,2538.614123237761,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22680.42332172031,0.0,0.0,188.55423281534752,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2013,4423.68,0.0,0.0,3133.44,1179.648,110.59200000000001,0.0,6451.200000000002,2419.2000000000007,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5651.908529767785,298.9894822322188,0.0,0.0,2740.9031554227586,2012.4962708096461,65.56683434787713,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1636.315715740272,0.0,0.0,294.4967540096521,0.0,2912.953235309448,0.0,0.0,512.4918837859952,0.0,0.0,1.0,0.0,2028.730431522038,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17336.261230570053,0.0,0.0,285.0463054069241,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2014,4423.68,0.0,0.0,3059.712,1327.104,36.864000000000004,0.0,6105.600000000001,2995.2000000000003,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5978.675198787849,256.10257244972297,0.0,0.0,3290.554163466418,2959.9790287677333,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1806.4697137112503,0.0,0.0,292.18621463351656,0.0,3612.3155210217574,0.0,0.0,547.292995882975,0.0,0.0,1.0,0.0,2119.550230460623,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22374.066759464862,0.0,0.0,234.6098964650818,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2015,4423.68,0.0,0.0,2285.568,1437.696,700.416,0.0,4838.4000000000015,3571.2000000000007,806.4000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4431.324266736096,882.111367180512,181.62029643397875,0.0,2817.827192466112,2139.0862437259457,438.3519507314759,77.42226654115858,12.0,0.0,0.0,0.0,1.0,0.0,2337.160597610593,0.0,0.0,306.1807371615364,0.0,5134.706899481546,0.0,0.0,409.64139176974845,0.0,0.0,0.0,1.0,2190.086261729835,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,17938.795528707968,1060.0050143399512,0.0,296.8319183782279,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2016,4423.68,0.0,0.0,1990.656,1695.744,737.28,0.0,4492.800000000001,2534.4000000000005,2188.8,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4393.529045517683,888.8653545746922,0.0,0.0,2088.7279750403213,4069.2964418162283,578.728149684529,0.0,10.0,0.0,2.0,0.0,1.0,0.0,3085.2695949865292,0.0,0.0,315.80936258420735,0.0,3943.789390862906,0.0,0.0,466.7570185584958,0.0,0.0,1.0,0.0,1965.6784563919446,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,19658.097361299097,0.0,0.0,216.6316795061565,0.0,1.0,0.0,2.0,1.0,2.0,1.0
