dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b
44,2110.701907521754,56416.403857656325,111230.09463808175,10029.61136197976,4080.717497754996,59592.52380347147,124882.39073382229,24522.051693270354,767.1127690849041,17.58680362530864,0.0,0.0,52.97689193066221,44815.27167832528,253.7357400017901,4562.424845163053,19714.712918221325,0.0,179.79811774414674,0.0,0.0,0.0,4.504791879608251,56.320619122908326,99.98130894699386,4.493227619744027,6.5691751199654425,34.007029959135764,100.67399155669223,22.587293034267965,2.924278482577273,0.01308414595468161,0.0,0.0,0.049099565529333714,18.23877714553034,0.18888548488403312,5.187535542207799,26.772517410201765,0.0,1.7476960514609883,0.0,0.0,0.0
45,0.0,48986.07517519596,65308.46043320407,10009.888445218698,5692.267131448893,16976.56882159211,54896.41589428962,0.0,3587.013769747933,43.962788454152374,93.93943452938922,16.67137678185672,0.0,43387.45693145433,298.71282850641904,1473.0620066679737,7477.217502200788,0.0,212.29850771960744,0.0,0.0,0.0,0.0,36.27450227363743,49.57291810652392,11.508004211809242,6.844075505942251,13.454332091500433,71.21861533409043,0.0,1.177863487364816,0.012237623304047315,0.03769843163514584,0.03133931531225836,0.0,9.730397117404626,0.13902443075157345,0.8626082422548126,16.48367134699034,0.0,1.2658931184524573,0.0,0.0,0.0
46,0.0,40968.76439682186,76118.07748753861,0.0,0.0,34582.01424934229,66830.77083639905,14048.549719313638,0.0,0.0,24.79812612120318,46.27109458785743,83.18551791566165,44582.723555973695,86.08332138853805,2334.2919938111454,0.0,0.0,1162.4838640253583,0.0,0.0,0.0,0.0,47.02685655142405,68.87527438985288,0.0,0.0,17.424985887167672,67.02661489459538,8.414317934399376,0.0,0.0,0.018281520097672522,0.04326631467710412,0.03800379626420632,14.185143523305982,0.057426315921860024,3.1788812240338276,0.0,0.0,1.0917091229490639,0.0,0.0,0.0
47,3794.1907488014153,53762.347393040676,87313.42236544563,7595.28624207225,34062.35128086667,43293.76163526152,175491.4464389525,19425.6029557099,1580.7655517278522,15.337653901224208,0.0,39.0310753100637,0.0,50669.37748651082,271.22277736681104,5978.718241828801,29946.958403207496,0.0,3191.2637378476124,0.0,0.0,0.0,3.819219476002923,51.310256638984555,88.11515185474678,12.370449050359477,24.252522934934536,47.91201304052619,113.66777245580334,11.253528075296831,1.1465121726731957,0.047249095792277034,0.0,0.03780173546182773,0.0,17.873901182466305,0.16023579327281517,6.715347387739771,35.0513969618668,0.0,2.3158477247580826,0.0,0.0,0.0
48,4643.930288386389,90767.68769696988,125500.33911750537,44630.77955965987,76861.58567994101,80042.66030167187,153848.3529593068,14393.313041211888,1387.6518371407587,202.92544974839527,66.83782020914984,208.78272900174173,343.51641873352327,60919.52526715798,2813.483087442339,20119.505648033744,10872.473265294195,0.0,7418.60250804785,0.0,0.0,0.0,4.5651327430924855,93.10062321760225,84.07302526624588,30.544001543487568,59.07361756556173,66.04970752595713,164.74543578139458,9.094402394474194,2.823211570518685,0.19394266474674512,0.05456343064672971,0.16293360424500547,0.31316714049335104,15.96195779415472,1.7652101983959763,22.671308771303462,10.14789378075752,0.0,7.888800516749659,0.0,0.0,0.0
49,0.0,22729.35618977189,40750.36779970626,0.0,0.0,4799.520414269213,27976.839852561814,7875.703995935568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.483483235134486,28.261600385027926,0.0,0.0,3.0514469246545275,22.05643677504485,6.518438758728165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,912.0299644524621,49723.22260555764,82380.33440807901,0.0,0.0,18739.705013845865,91179.74515164639,7633.603046897429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.6222277061036,0.0,0.0,0.0,0.0,0.0,0.0,0.898977362763221,37.531299461481055,66.64246929087618,0.0,0.0,19.50309546547612,75.72184054804431,8.209663683036132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120808378374937,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,55761.57035771473,69542.59818515237,0.0,3884.7910669494727,22165.778075593727,56671.4380065892,9360.198125563687,0.0,0.0,0.0,0.0,0.0,61203.42566874372,0.0,3410.477550888836,10847.788535803274,0.0,0.0,0.0,0.0,0.0,0.0,39.0866627605079,57.74276660499342,0.0,4.029486929423303,13.132274562420024,40.633031788121066,8.183735018888562,0.0,0.0,0.0,0.0,0.0,18.769837607264574,0.0,3.585865502234723,16.66861955586056,0.0,0.0,0.0,0.0,0.0
52,6623.925402684116,131324.28844423837,125214.12447569257,10611.837860915648,9476.755873836519,78229.50008289558,210685.29353917053,12511.797173837345,1323.0356978210186,0.0,0.0,0.0,0.0,46136.74549835855,0.0,705.21993096639,0.0,0.0,263.09702085289115,0.0,0.0,0.0,7.448296133628198,77.54933325119273,94.7268460036689,8.693970629972082,15.676031847515759,75.40016389492405,197.9450307810959,12.027701967808781,8.842321887741535,0.0,0.0,0.0,0.0,17.61277464011511,0.0,0.58135495994492,0.0,0.0,1.234587550391453,0.0,0.0,0.0
53,13132.841477464783,100246.58324655013,130382.95695342062,40359.77981309861,110314.92495008626,169103.04515856237,197414.76129620287,44264.52081596773,1579.200527517801,59.45387555014426,0.0,1394.7321844113364,150.11658245605696,57187.51873573405,2255.578218207173,15763.490290823476,0.0,0.0,4433.120415917309,0.0,0.0,0.0,10.709833226398949,93.44116259543043,104.53567098168021,17.676489464478657,142.08388724810382,156.77853553468282,157.45846564125364,41.10559315040296,1.5728095927439638,0.07629702868815952,0.0,0.9478805955620614,0.07701664463947568,22.818312269631516,0.9366365298553381,19.755727279526624,0.0,0.0,2.752747004019397,0.0,0.0,0.0
54,0.0,41404.949140353136,65092.563319744135,0.0,0.0,19498.132232014126,117257.36897568949,11590.599501740702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23454.588143503526,0.0,0.0,0.0,0.0,0.0,0.0,42.938033565224366,48.89704805951497,0.0,0.0,12.468197842172037,76.32333564060623,10.149371247902618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76431423541426,0.0,0.0,0.0,0.0,0.0
55,631.5881424493549,74227.34496453211,87591.81111106153,0.0,0.0,44970.8415781204,119457.36956509243,18485.884178876095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20227.15113775781,0.0,564.5283748998307,0.0,9665.644610626756,0.0,0.5949411183098019,58.99767474553117,66.38117682025022,0.0,0.0,46.39111959683522,89.7329639654906,16.464192650922655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.008642019122156,0.0,0.25650612469664924,0.0,2.706132663931713,0.0
56,1864.7324474481054,60484.870400073065,94489.93280876699,9857.431992746886,13982.174245514201,48286.84784448158,109975.98630090269,23655.985986514825,950.6081333242188,87.22733719277342,0.0,239.7529458633779,212.2951077492026,55574.41972566505,559.3251315222046,8963.220577366506,37487.15553233448,0.0,1216.5886937899547,0.0,0.0,0.0,2.4263839572989663,72.84268674890154,84.42700863073196,6.077562703435689,17.954046105188,54.77439392397666,126.15428878179753,14.61143721642758,1.2741814087527572,0.1612603410464921,0.0,0.11610397408540035,0.06755950214553216,24.53915389576388,0.6369946486755375,11.714544546389158,36.42144675161144,0.0,1.5505591352245442,0.0,0.0,0.0
57,0.0,32089.778605667303,43768.65284156475,0.0,0.0,6478.070276134325,32725.73450842326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35281551877768,41.77039513477608,0.0,0.0,2.3531954754027744,27.696549609877703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,24013.549249867487,31072.95744541583,0.0,0.0,6102.418530753195,10895.084838681047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.049368325541046,19.201053122474114,0.0,0.0,8.697918026038153,14.247524967227873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,64419.993248244034,80292.9594517563,0.0,0.0,19377.192441791678,182180.74668605116,9101.891861049218,647.0556889281789,0.0,0.0,43.814063207334655,0.0,30474.55052672387,0.0,624.2178423289796,9451.508346220435,0.0,0.0,0.0,0.0,0.0,0.0,46.687306345235434,78.54896914119398,0.0,0.0,14.753245144404737,136.35928484177649,13.553491230893165,0.3835390795828503,0.0,0.0,0.07989962510021985,0.0,15.357706756002894,0.0,0.20323407500753768,15.76747033473418,0.0,0.0,0.0,0.0,0.0
60,2276.3140853632794,72051.24655753082,109784.76250121872,11012.397610746397,3025.1550443159535,83282.24772626754,165459.70179858594,12490.416620228978,1240.4369764834235,6.536271409719258,0.0,0.0,0.0,54031.000608089416,1877.5903520345712,5125.82458116574,0.0,0.0,1820.7347073647034,0.0,0.0,0.0,1.9122966263198664,87.85347065125028,84.83190399518429,11.09753469718995,6.428307659265677,67.94585067120866,144.46158640675097,6.252371980124557,1.5197650269717962,0.010745386897330032,0.0,0.0,0.0,11.633849676573362,0.6606316074115617,7.286958197995179,0.0,0.0,1.5231374333860568,0.0,0.0,0.0
61,0.0,32536.040807128447,43897.06434667209,0.0,0.0,15061.571365726144,40154.84171757076,5285.4403382944965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9159.254304174543,0.0,0.0,0.0,0.0,0.0,0.0,34.37810430798404,36.30709537181284,0.0,0.0,10.545853651386984,29.426595054891287,7.285359911477492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.544085886765625,0.0,0.0,0.0,0.0,0.0
62,0.0,52896.98143696424,89014.02887378284,0.0,10045.519184211948,10863.765410258928,147682.00496102907,2451.185609665269,0.0,0.0,0.0,0.0,22.844495083761128,66349.37203288582,0.0,3576.0864460091607,7335.161315587836,0.0,786.2381808980983,0.0,0.0,0.0,0.0,67.32885260695423,62.08738706511135,0.0,7.5116168289648595,11.259498488409939,133.99600021745894,6.501548171906572,0.0,0.0,0.0,0.0,0.09930754908767712,28.401068691195633,0.0,3.42821236452269,8.07605608454323,0.0,1.157761952177283,0.0,0.0,0.0
63,2531.6654466889595,77601.21659615847,126824.92711657108,9718.564734290278,13994.894363375644,50182.337104347665,128330.14757728734,19958.65064106408,8523.799270270725,0.0,0.0,0.0,0.0,65307.10965647233,137.05473593633693,4147.523416148627,23756.31325911897,0.0,1147.4432896056305,0.0,0.0,0.0,2.259821216156094,79.32502978282938,99.92853331910725,6.802384229563257,10.386530848778127,50.731171203650554,88.03858893020308,6.72375726610279,1.419424649342368,0.0,0.0,0.0,0.0,15.494519066015142,0.2958655208335212,4.228032934189555,19.32042248380582,0.0,0.3848231818001808,0.0,0.0,0.0
64,7887.064428559734,85588.44777858736,127315.05110727494,47722.34917184866,11079.895257414191,86456.26192556293,162662.71549107236,28027.623948473552,985.6899624264965,0.0,95.79983225160368,116.352269691784,0.0,61516.64211908982,3107.0721252785283,5063.75371687515,9742.52834751927,0.0,2099.13996470232,0.0,0.0,0.0,6.870206645566025,93.56091945662321,104.08559721936012,40.32252081880174,14.03019390233447,64.68434886487478,117.28676645981236,33.286506507780985,1.11963956568024,0.0,0.11299970292948353,0.09910199946736581,0.0,19.17860501247608,1.6657861814796004,3.5149824319925758,15.205337409042835,0.0,2.03646418213833,0.0,0.0,0.0
65,0.0,64839.35029084037,93050.42428362498,0.0,0.0,18204.337654030056,130744.70849768823,19525.243223937417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11514.496952323561,0.0,0.0,0.0,7688.3692121117465,0.0,0.0,84.39546090421179,84.21322022934606,0.0,0.0,17.912800291600316,79.49652125605498,9.442693438259532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.755139882982736,0.0,0.0,0.0,1.1455423924127708,0.0
66,0.0,62085.68770488345,105827.74902585777,0.0,11042.800889158525,36407.4197216755,196777.39293538485,23035.479618789646,5598.912292771357,0.0,0.0,0.0,0.0,92945.14661297757,132.4189929470147,1339.7642664268585,17879.84468734875,0.0,139.4411849737682,0.0,0.0,0.0,0.0,66.15074406899326,82.14887301406252,0.0,9.79232208532808,36.93512438904558,168.45553266956568,11.592988414494785,2.771858550726947,0.0,0.0,0.0,0.0,14.366369716134813,0.15759286693037247,1.2957004598601156,24.577974013056995,0.0,0.10556585346975579,0.0,0.0,0.0
67,0.0,28125.474771236117,51858.56613393524,0.0,0.0,6223.798114661686,70407.03082944514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.738720797155107,38.31182148634901,0.0,0.0,8.792347181866816,54.14669876963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,45083.79660915247,54567.526699416296,0.0,0.0,29005.110586819,79906.53681025849,15135.607877274733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11738.207340330027,0.0,0.0,0.0,0.0,0.0,0.0,39.456679300715834,39.58164802262508,0.0,0.0,24.731554065901822,85.84022679201125,7.777673439446318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.465146411585145,0.0,0.0,0.0,0.0,0.0
69,853.6009637442917,62638.5064453682,87082.79642769812,0.0,0.0,48300.000655635406,142815.82316185092,9104.516525217496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.1721077347834,0.0,0.0,350.55625409662116,0.0,0.0,0.0,0.9469186408818484,50.88960544492835,74.28412450921253,0.0,0.0,30.572983719253212,120.02542918628657,9.500002283793762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9025623559381177,0.0,0.0,0.39810128472632045,0.0,0.0,0.0
70,0.0,44990.160483585554,65735.57236077978,0.0,0.0,10902.054566961146,68163.50619049493,5687.704967439288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.18586439525872,55.090453221841265,0.0,0.0,10.632589289671674,53.461158958745855,7.983631226272787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2027.7645380344995,49055.57551959749,112694.0914362921,6510.50658237489,7930.456392886382,26360.80524875912,128512.48949344024,7124.724319969816,1170.9754927428755,0.0,43.41199316077621,72.01000773191002,0.0,58408.87824545723,0.0,2646.123069207269,29548.76416195828,0.0,857.7321276462058,0.0,8489.686442858461,0.0,1.4866143386210302,47.954454087938366,68.83144287890259,9.084612274781623,6.412950246849468,30.354996543839597,102.20478560209844,13.055869415229344,1.1436004377773923,0.0,0.022833609524161753,0.03406528057605121,0.0,16.328914323295457,0.0,3.019144841930391,31.277583041340378,0.0,1.1982875828503146,0.0,3.9770651009150124,0.0
72,0.0,47993.47975781484,77065.71329043496,0.0,30925.18114193442,12728.071519689987,73142.01277903872,11855.787010567301,0.0,0.0,0.0,0.0,0.0,38653.03113728795,171.7470535032291,617.5280635469431,11231.027681909649,0.0,126.27151259059579,0.0,0.0,0.0,0.0,44.12349935476435,59.27964227832888,0.0,16.165977737595462,10.355107039302547,38.2947393082265,10.518712361923344,0.0,0.0,0.0,0.0,0.0,13.067512820704929,0.2119268264207482,0.8074635997139126,14.39579115556055,0.0,0.6787930624570899,0.0,0.0,0.0
73,0.0,38690.13578339361,67738.51947473105,0.0,0.0,17802.21412366815,57774.827703354385,13610.775288440953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.20811847788617,59.44704516714614,0.0,0.0,12.928257473138338,48.54687511744334,6.82219660106068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,5097.845500400264,60199.3813767634,59552.47111999746,6744.170627011349,0.0,51759.99458620078,118733.15343366384,15189.830205420114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.2455326574402,0.0,0.0,0.0,0.0,8308.947451237422,0.0,3.294802227144505,56.63976475799562,50.18489783389601,6.94339737583492,0.0,51.39354717752419,58.99353903443516,13.376726951702821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417237659373126,0.0,0.0,0.0,0.0,2.05051620397091,0.0
75,640.9582694903842,81796.46016196813,105471.54826430263,0.0,0.0,44526.1590383162,150670.7279153837,18837.70246375335,2831.4811950940166,0.0,0.0,0.0,0.0,0.0,0.0,1344.7418758733331,0.0,0.0,121.44777695464064,0.0,0.0,0.0,0.352056563522159,64.84227564927377,84.74684089542338,0.0,0.0,33.98814925522797,104.63345022103135,12.07975339776629,2.1329597283695043,0.0,0.0,0.0,0.0,0.0,0.0,1.2133246187505407,0.0,0.0,0.18752705173582354,0.0,0.0,0.0
76,1812.1270099222995,53349.86591546403,93197.04427637417,0.0,3326.805366129011,45179.293768816286,125423.90680572062,7200.975999487344,0.0,0.0,0.0,13.320854833556428,0.0,31592.402416295092,192.6487148045938,1408.0462425764454,22400.436666629765,0.0,87.50026713362723,0.0,0.0,0.0,1.5993470937807308,62.56310026884381,72.21594249578763,0.0,2.522331188659426,36.42350227728867,89.8543725400878,15.05623022035449,0.0,0.0,0.0,0.02723521286081519,0.0,16.609653840804118,0.5290927942503206,1.5221750334101805,28.44091394371742,0.0,0.40683245090037684,0.0,0.0,0.0
77,1585.6346038994836,60682.72965490042,108262.49822274264,8028.136407591467,3719.149465992807,60497.28212684543,144865.02544927795,16107.781527270949,394.47498980751436,0.0,0.0,130.50668283509987,0.0,65986.41991873259,131.51641979653334,700.8955414567444,30882.46524473504,0.0,967.5208535738142,0.0,0.0,0.0,2.1380879155795487,64.60369374403777,87.44072832259144,3.9634906427496315,21.938327839170736,38.4659442693837,106.3152131132529,14.64677738690265,2.692321871032642,0.0,0.0,0.0674097734106085,0.0,15.232925399023346,0.1635726146474735,0.20790124604317847,28.655391728771058,0.0,1.5128953028321417,0.0,0.0,0.0
78,703.4782848178272,50468.66548348535,84104.05121565047,0.0,0.0,58865.18780522885,139039.99399959063,21288.26125586184,2539.1915366998733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.69813260684833,0.0,0.0,0.0,0.8481132793916654,51.88495379945441,55.776371733869034,0.0,0.0,46.548980092234885,74.56426136308073,18.508798680784402,0.5861295691519186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23258618696182545,0.0,0.0,0.0
79,0.0,51250.26692332207,74956.83488284817,0.0,30697.215725298174,17663.63771651753,72074.77181748988,10256.280189566178,0.0,2.7534432057283795,0.0,63.15653072533041,0.0,56261.71927761195,0.0,1697.8673295331594,9245.532478957908,0.0,532.3639257251491,0.0,0.0,0.0,0.0,41.22676919710628,55.15154247287313,0.0,14.338944060155345,9.462668178342598,64.74390086120552,13.799209728433178,0.0,0.022181981934747498,0.0,0.0587236699134849,0.0,14.202533266806217,0.0,1.5488911954857283,12.13742061002256,0.0,0.20617791453708584,0.0,0.0,0.0
80,9225.161678470567,75940.53212254925,111848.09904210808,27433.941858855185,3544.3776494818835,76652.64353446742,216065.94743470487,12594.668546395873,3446.4549645314387,4.446048223902765,0.0,50.2380354752084,0.0,53080.1051298563,0.0,5140.796767321242,16441.196670002566,0.0,1440.705166234186,0.0,0.0,0.0,8.290229699967163,68.4231115182465,91.01230269506291,26.552440121912973,4.933062470604432,54.52405584657933,212.84951326710035,9.341200057593731,1.2301022054673822,0.005786206395142056,0.0,0.01961935034927223,0.0,9.589945533174904,0.0,6.0903757936171035,11.75330045395996,0.0,1.308005995448647,0.0,0.0,0.0
81,0.0,22026.833912063914,29254.078387615522,0.0,0.0,9832.58214983841,19386.169602336136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10178.55602533326,0.0,0.0,0.0,0.0,0.0,0.0,18.23356828110435,25.344269197300445,0.0,0.0,8.949462829515126,12.832573222924488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61413036904689,0.0,0.0,0.0,0.0,0.0
82,0.0,59730.632315934294,96493.21503086758,0.0,0.0,32040.551578210852,94096.43720381548,20100.89896566778,2404.2706059208326,0.0,0.0,0.0,0.0,71481.10225181669,0.0,2223.78680988641,0.0,0.0,1823.0364882672557,0.0,0.0,0.0,0.0,64.7152265631104,92.20414943938484,0.0,0.0,12.082165733885098,60.88348408526839,17.81281746124801,2.997833942694431,0.0,0.0,0.0,0.0,24.563518294191386,0.0,2.903976856667429,0.0,0.0,1.2280111451821463,0.0,0.0,0.0
83,0.0,15058.10387333768,36714.31892404262,0.0,0.0,892.3436836407011,22373.851742682993,6687.341550834099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.29669725913586,33.15989285982592,0.0,0.0,2.8201379277414684,31.757598150854115,7.553506033443915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,905.8750303487399,75651.47838197199,93677.6462107498,15174.863981377413,3689.5268447406743,48738.742293196185,168549.44896041235,45781.57327064706,0.0,11.74026048935244,0.0,24.456670899850717,0.0,49790.08150136961,0.0,3681.817541162305,0.0,0.0,4229.870416557795,0.0,0.0,0.0,0.92735838389504,63.600662941661085,69.63772853910413,11.923013013177387,3.2058043681778883,26.342964787053138,131.1826021584688,33.97389322594243,0.0,0.013092140007586878,0.0,0.02173060785963781,0.0,11.713051590771032,0.0,4.206274245366527,0.0,0.0,3.002865535686252,0.0,0.0,0.0
85,0.0,60151.44705244836,96535.51422759362,18674.03824572108,0.0,39943.67047054336,157452.25478314015,18683.572832639467,3832.6962145863404,0.0,0.0,0.0,0.0,0.0,0.0,1082.8902445194808,8628.898596022285,0.0,56.55546721179526,0.0,9573.87876160757,0.0,0.0,67.27950496174675,68.87752837054896,10.941112171357332,0.0,32.691801707445755,115.4985395164258,36.606681598634566,1.8831210132212606,0.0,0.0,0.0,0.0,0.0,0.0,1.430298045880046,14.914403103904155,0.0,0.2467295250379157,0.0,2.6536912622838016,0.0
86,0.0,46655.07590921893,72883.50770313272,0.0,0.0,23121.08361348977,118440.33125810573,20006.922209539985,681.6887383531129,0.0,0.0,0.0,0.0,0.0,0.0,1544.511251114824,19726.58719618726,0.0,271.19335891188035,0.0,0.0,0.0,0.0,45.536958729569115,60.838266216106234,0.0,0.0,25.579499183248018,100.10906387394823,7.3881520158550416,0.950695860499186,0.0,0.0,0.0,0.0,0.0,0.0,2.0966423703763666,23.286175002248186,0.0,0.11560394775818703,0.0,0.0,0.0
87,0.0,11805.42592821764,12948.729739378467,0.0,0.0,0.0,34315.99242399912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.894858561668102,11.700447389986207,0.0,0.0,0.0,17.72736940239653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,579.7590308475857,46731.840301276905,81242.83761014162,6201.306298635819,0.0,30087.73098146139,127233.5014931366,20521.489716873224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.5474976837921,7947.466935184435,0.0,0.0,0.0,0.0,0.0,0.7081462924101585,37.61099744603547,66.18404611518294,7.43059171572671,0.0,23.352990628269332,135.20704534909984,15.167835375536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7261782126284223,12.506317409694757,0.0,0.0,0.0,0.0,0.0
89,1098.1614487433783,47580.43600694564,68438.96875737591,0.0,0.0,32047.014459954087,111790.44785513183,4323.444674307508,0.0,0.0,0.0,0.0,176.61506176487043,0.0,561.7481201330712,696.2730518361835,8698.856757186395,0.0,0.0,0.0,0.0,0.0,0.5432915600360724,50.86538807082875,46.138457033535246,0.0,0.0,26.547114435565852,115.86244998074086,5.92781180197568,0.0,0.0,0.0,0.0,0.032802852478579565,0.0,0.4932593050363549,1.1264580822290566,10.23109282888307,0.0,0.0,0.0,0.0,0.0
90,0.0,69664.39053913322,95248.89951448183,10117.824930230974,0.0,21905.121740728788,184238.2100780209,23044.06732296634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.89753136952396,0.0,0.0,0.0,0.0,62.0235534267277,77.29167989822473,6.119706214072169,0.0,21.647983184805412,163.85150094511954,16.302127075887697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09390708325482224,0.0,0.0,0.0
91,0.0,41091.422552398355,62603.56978646519,0.0,3478.1816932596744,10192.819885801193,36273.71439106384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10609.259787500532,0.0,0.0,0.0,0.0,0.0,0.0,34.899126909420296,46.29475845163299,0.0,3.3605371841371983,6.5725097433147415,36.04223817653589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50685268890759,0.0,0.0,0.0,0.0,0.0
92,984.2263879393571,46389.61629256664,59295.76504509694,0.0,0.0,13500.660594963072,122072.474526415,19271.94876819585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606.953326236406,0.0,0.0,0.0,0.0,0.0,0.8282522519883911,34.92685691206677,50.199687901150746,0.0,0.0,9.118911879505793,93.3847769497278,15.953297871337558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41240794940737,0.0,0.0,0.0,0.0,0.0
93,0.0,70737.41024251241,85432.98183737004,0.0,0.0,68963.91675472753,196665.1261026814,59964.351233478155,0.0,0.0,0.0,0.0,0.0,51116.9998696971,113.40607780864595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67624733732264,107.55154275414999,0.0,0.0,36.64392922293107,137.08453171601946,30.001340136420698,0.0,0.0,0.0,0.0,0.0,20.032953586366112,0.1356432005992732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
